layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
gap,"(1, 1, 24)",24,1.014434814453125,1.014434814453125,0.053009033203125,0.06424858054034378,0.1240234375,0.05632372044021321,0.9985869653355688,1,auto,auto,
pool3,"(16, 16, 24)",6144,1.014434814453125,1.014434814453125,0.015594482421875,0.06242731972185536,0.25,0.04486316410535294,0.9989969076152289,1,auto,auto,
act3,"(32, 32, 24)",24576,0.8143310546875,0.8143310546875,0.013188680013020834,0.05741372703993563,0.25,0.04747416658442742,0.9988778421912164,1,"ufixed<6,4,RND_CONV,SAT,0>",,
output_dense,"(1,)",1,0.14482879638671875,0.14482879638671875,0.03424835205078125,0.03424835205078125,0.0574951171875,0.4920485024636136,0.5000000003220628,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
conv3,"(32, 32, 24)",24576,1.0808924436569214,1.0808924436569214,0.01957579453786214,0.027351844402807773,0.16015625,0.020799942713069015,0.9997856360914021,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pool2,"(32, 32, 24)",24576,0.47885894775390625,0.47885894775390625,0.004886627197265625,0.02470969625040238,0.125,0.038024394765901984,0.9992769945624335,1,auto,auto,
act2,"(64, 64, 24)",98304,0.3820921579996745,0.3820921579996745,0.004590670267740886,0.023950311245231847,0.125,0.04237176620773515,0.9991021388134503,1,"ufixed<6,3,RND_CONV,SAT,0>",,
pad_conv3,"(34, 34, 24)",27744,0.42417955233564014,0.42417955233564014,0.004328638624567474,0.02325618470626106,0.125,0.038024394765901984,0.9992769945624335,1,auto,,
conv2,"(64, 64, 24)",98304,0.4592445492744446,0.4592445492744446,0.005579918622970581,0.009086212490085871,0.078125,0.015050864809836391,0.9998867240803699,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pool1,"(64, 64, 16)",65536,0.3848860263824463,0.3848860263824463,0.0012013912200927734,0.008662877283456286,0.0625,0.014550593410889791,0.9998941084277819,1,auto,auto,
pad_conv2,"(66, 66, 16)",69696,0.361913031235652,0.361913031235652,0.0011296828368916438,0.008400365850624278,0.0625,0.014550593410889791,0.9998941084277819,1,auto,,
act1,"(128, 128, 16)",262144,0.3111571669578552,0.3111571669578552,0.0009209513664245605,0.007585613413023926,0.0625,0.014449017693415675,0.9998955804343156,1,"ufixed<6,2,RND_CONV,SAT,0>",,
conv1,"(128, 128, 16)",262144,0.512776480987668,0.512776480987668,0.001498345285654068,0.0038755956777281,0.04296875,0.005378160803957594,0.9999855356725471,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pool0,"(128, 128, 8)",131072,0.450778603553772,0.450778603553772,0.00022172927856445312,0.003722397605348208,0.0625,0.005141167505103383,0.9999867871411956,1,auto,auto,
pad_conv1,"(130, 130, 8)",135200,0.4370151858357988,0.4370151858357988,0.00021495931952662722,0.003665129949881312,0.0625,0.005141167505103384,0.9999867871411956,1,auto,,
act0,"(256, 256, 8)",524288,0.3590296506881714,0.3590296506881714,0.00017374753952026367,0.00329514252291495,0.0625,0.005258687857538434,0.9999861977366186,1,"ufixed<6,2,RND_CONV,SAT,0>",,
pad_conv0,"(516, 516, 1)",266256,0.8983074584757923,0.8983074584757923,0.000278150568177056,0.00047209380757258593,0.000972747802734375,0.0005111580352788126,0.9999999038617555,1,auto,,
conv0,"(256, 256, 8)",524288,0.47538926351819993,0.47538926351819993,0.00031771963526726343,0.0004156747514953831,0.00247800350189209,0.0006353693238519199,0.9999998247653039,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
