layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,4.5518951416015625,4.5518951416015625,0.0833892822265625,0.0833892822265625,0.16611480712890625,0.021955522769853457,0.999999999999941,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool5,"(16, 16, 32)",8192,3.707744598388672,3.707744598388672,0.027851104736328125,0.059933087734901025,0.25,0.011675316079977672,0.9999333999203885,1,auto,auto,
act5,"(32, 32, 32)",32768,2.982990264892578,2.982990264892578,0.024309158325195312,0.056025584006642405,0.375,0.012497708924273864,0.9999236562993324,1,"ufixed<8,5,RND_CONV,SAT,0>",,
conv5,"(32, 32, 32)",32768,4.415566965937614,4.415566965937614,0.03507077693939209,0.047167431319301255,0.2841796875,0.009063405217549754,0.9999598439005324,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool4,"(32, 32, 32)",32768,1.465519905090332,1.465519905090332,0.011407852172851562,0.037761705015387705,0.125,0.01912162280369884,0.9998175712709525,1,auto,auto,
act4,"(64, 64, 32)",131072,1.2132258415222168,1.2132258415222168,0.010754823684692383,0.036663132645255926,0.125,0.021048668096207684,0.9997787720979016,1,"ufixed<8,5,RND_CONV,SAT,0>",,
gap,"(1, 1, 32)",32,3.707744598388672,3.707744598388672,0.028362274169921875,0.03613035776858235,0.08544921875,0.008407202918720907,0.9999650445841057,1,auto,auto,
pad_conv5,"(34, 34, 32)",36992,1.298176801740917,1.298176801740917,0.01010522545415225,0.03554042824977667,0.125,0.01912162280369884,0.9998175712709525,1,auto,,
conv4,"(64, 64, 32)",131072,1.439895372837782,1.439895372837782,0.01420089416205883,0.01886686478055818,0.123046875,0.010404604401832069,0.9999460896177051,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool3,"(64, 64, 24)",98304,0.680750846862793,0.680750846862793,0.004581610361735026,0.016921480739997115,0.0625,0.01836545930298572,0.9998314354089706,1,auto,auto,
act3,"(128, 128, 24)",393216,0.5879092613855997,0.5879092613855997,0.004427631696065267,0.01663472993013731,0.0625,0.01987813699460088,0.999802463969597,1,"ufixed<8,4,RND_CONV,SAT,0>",,
pad_conv4,"(66, 66, 24)",104544,0.640118335342057,0.640118335342057,0.004308144178527701,0.016408708596360837,0.0625,0.01836545930298572,0.9998314354089706,1,auto,,
conv3,"(128, 128, 24)",393216,0.7580865379422903,0.7580865379422903,0.006144295912235975,0.008243189576094644,0.053955078125,0.008928033746964124,0.9999601866338432,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool2,"(128, 128, 24)",393216,0.3866970936457316,0.3866970936457316,0.0018375714619954426,0.007577731394675201,0.03125,0.013560859078367751,0.9999081034651455,1,auto,auto,
pad_conv3,"(130, 130, 24)",405600,0.3748902474728797,0.3748902474728797,0.0017814657297830375,0.007461150911680198,0.03125,0.013560859078367751,0.9999081034651455,1,auto,,
act2,"(256, 256, 24)",1572864,0.33310485382874805,0.33310485382874805,0.0016877204179763794,0.007262161199884735,0.03125,0.014268649054077629,0.9998982247845989,1,"ufixed<8,3,RND_CONV,SAT,0>",,
conv2,"(256, 256, 24)",1572864,0.39359062077710405,0.39359062077710405,0.0022448039574859044,0.0032135627526246277,0.0289306640625,0.005989860886993553,0.9999820702680814,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool1,"(256, 256, 16)",1048576,0.33251845091581345,0.33251845091581345,0.0006090924143791199,0.003084938998034141,0.015625,0.005528430297689635,0.9999847227909389,1,auto,auto,
pad_conv2,"(258, 258, 16)",1065024,0.32738310797456205,0.32738310797456205,0.0005996857230447389,0.0030610247422354275,0.015625,0.005528430297689635,0.9999847227909389,1,auto,,
act1,"(512, 512, 16)",4194304,0.2859751172363758,0.2859751172363758,0.00048516783863306046,0.0027532813157650493,0.015625,0.005482642473349361,0.9999849699913038,1,"ufixed<8,2,RND_CONV,SAT,0>",,
conv1,"(512, 512, 16)",4194304,0.5204532227289747,0.5204532227289747,0.0010068899136967957,0.0017654495701016333,0.0189208984375,0.002507398224950844,0.9999968587197907,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool0,"(512, 512, 8)",2097152,0.4478113856166601,0.4478113856166601,0.00018523260951042175,0.0017012356290715288,0.015625,0.002336885476022409,0.9999972779780769,1,auto,auto,
pad_conv1,"(514, 514, 8)",2113568,0.4443332520972829,0.4443332520972829,0.00018379391507630699,0.0016946160351840908,0.015625,0.002336885476022409,0.9999972779780769,1,auto,,
act0,"(1024, 1024, 8)",8388608,0.3691777247004211,0.3691777247004211,0.00016438821330666542,0.0016026403568447896,0.015625,0.002522378413743115,0.9999968515785597,1,"ufixed<8,2,RND_CONV,SAT,0>",,
pad_conv0,"(2052, 2052, 1)",4210704,0.9089026631248298,0.9089026631248298,0.00028158933465526076,0.0004750707588833279,0.000972747802734375,0.0005113669894638752,0.9999999038085053,1,auto,,
conv0,"(1024, 1024, 8)",8388608,0.518623797076422,0.518623797076422,0.00031034532375708804,0.000410917554606309,0.0028295516967773438,0.0006091337013629766,0.999999843343269,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
