sample_index,sample_id,app_name,class_label,class_name,ro_count,bitstream_path,logit,probability,predicted_label,correct,per_sample_bce_loss,per_sample_log_loss,fold
0,it1_B003,user_interrupts,0,benign,0,config_003/vfpga_c003_0.bin,-0.007446978,0.498138264,0,True,0.689430624,0.689430624,0
1,it1_B008,hello_world_nodbg,0,benign,0,config_008/vfpga_c008_0.bin,-0.191374302,0.452301911,0,True,0.602031076,0.602031076,0
2,it1_B011,user_interrupts_nodbg,0,benign,0,config_011/vfpga_c011_0.bin,-0.156215221,0.461025421,0,True,0.618086873,0.618086873,0
3,it1_B013,multithreading_aes_nodbg,0,benign,0,config_013/vfpga_c013_0.bin,-0.003722627,0.499069344,0,True,0.691287599,0.691287599,0
4,it1_B019,perf_fpga,0,benign,0,config_019/vfpga_c019_0.bin,-0.226710081,0.443563995,0,True,0.586203111,0.586203111,0
5,it1_B029,euclidean_nodbg,0,benign,0,config_029/vfpga_c029_0.bin,-0.169897631,0.457627468,0,True,0.611802185,0.611802185,0
6,it1_B030,hello_world,0,benign,0,config_030/vfpga_c030_0.bin,0.037105616,0.509275340,1,False,0.711872082,0.711872082,0
7,it1_B035,multithreading_aes,0,benign,0,config_035/vfpga_c035_0.bin,0.172734752,0.543076634,1,False,0.783239591,0.783239591,0
8,it1_B044,euclidean_nodbg,0,benign,0,config_044/vfpga_c044_0.bin,0.014568839,0.503642145,1,False,0.700458131,0.700458131,0
9,it1_B053,hello_world_nodbg,0,benign,0,config_053/vfpga_c053_0.bin,-0.074667186,0.481341871,0,True,0.656510325,0.656510325,0
10,it1_B062,multitenancy_aes,0,benign,0,config_062/vfpga_c062_0.bin,-0.032438535,0.491891077,0,True,0.677059439,0.677059439,0
11,it1_B066,euclidean,0,benign,0,config_066/vfpga_c066_0.bin,-0.114332154,0.471448057,0,True,0.637614194,0.637614194,0
12,it1_B072,perf_fpga_nodbg,0,benign,0,config_072/vfpga_c072_0.bin,-0.006125245,0.498468693,0,True,0.690089248,0.690089248,0
13,it2_B002,multitenancy_aes,0,benign,0,config_002/vfpga_c002_0.bin,0.167024016,0.541659202,1,False,0.780142271,0.780142271,0
14,it2_B003,user_interrupts,0,benign,0,config_003/vfpga_c003_0.bin,0.104258567,0.526041058,1,False,0.746634580,0.746634580,0
15,it2_B005,multithreading_aes,0,benign,0,config_005/vfpga_c005_0.bin,0.243207604,0.560503961,1,False,0.822126574,0.822126574,0
16,it2_B006,euclidean,0,benign,0,config_006/vfpga_c006_0.bin,0.087063596,0.521752160,1,False,0.737626188,0.737626188,0
17,it2_B009,hls_vadd_nodbg,0,benign,0,config_009/vfpga_c009_0.bin,-0.150478214,0.462451273,0,True,0.620735869,0.620735869,0
18,it2_B048,user_interrupts,0,benign,0,config_048/vfpga_c048_0.bin,-0.002737809,0.499315548,0,True,0.691779213,0.691779213,0
19,it2_B051,euclidean,0,benign,0,config_051/vfpga_c051_0.bin,0.028063823,0.507015495,1,False,0.707277536,0.707277536,0
20,it2_B052,cosine,0,benign,0,config_052/vfpga_c052_0.bin,0.032121848,0.508029772,1,False,0.709337076,0.709337076,0
21,it2_B053,hello_world_nodbg,0,benign,0,config_053/vfpga_c053_0.bin,-0.064986393,0.483759117,0,True,0.661181795,0.661181795,0
22,it2_B064,perf_fpga,0,benign,0,config_064/vfpga_c064_0.bin,-0.325673252,0.419293758,0,True,0.543510258,0.543510258,0
23,it2_B070,multitenancy_aes_nodbg,0,benign,0,config_070/vfpga_c070_0.bin,-0.155011058,0.461324647,0,True,0.618642203,0.618642203,0
24,it1_S008,ro_12000,1,standalone,12000,config_083/vfpga_c083_0.bin,0.076658189,0.519155168,1,True,0.655552466,0.655552466,0
25,it1_S009,ro_14000,1,standalone,14000,config_084/vfpga_c084_0.bin,0.103657052,0.525891084,1,True,0.642661152,0.642661152,0
26,it1_S027,ro_19000,1,standalone,19000,config_102/vfpga_c102_0.bin,0.037207667,0.509300844,1,True,0.674716388,0.674716388,0
27,it1_S036,ro_8192,1,standalone,8192,config_111/vfpga_c111_0.bin,0.274067491,0.568091194,1,True,0.565473320,0.565473320,0
28,it1_S037,ro_10000,1,standalone,10000,config_112/vfpga_c112_0.bin,0.242703915,0.560379879,1,True,0.579140371,0.579140371,0
29,it1_S040,ro_16000,1,standalone,16000,config_115/vfpga_c115_0.bin,0.149178952,0.537225727,1,True,0.621336924,0.621336924,0
30,it1_S055,ro_16000,1,standalone,16000,config_130/vfpga_c130_0.bin,0.192864880,0.548067316,1,True,0.601357160,0.601357160,0
31,it1_S057,ro_19000,1,standalone,19000,config_132/vfpga_c132_0.bin,0.315235883,0.578162764,1,True,0.547899852,0.547899852,0
32,it1_S069,ro_14000,1,standalone,14000,config_144/vfpga_c144_0.bin,0.105074763,0.526244549,1,True,0.641989253,0.641989253,0
33,it1_S074,ro_22000,1,standalone,22000,config_149/vfpga_c149_0.bin,0.352005303,0.587103775,1,True,0.532553686,0.532553686,0
34,it2_S013,ro_21000,1,standalone,21000,config_088/vfpga_c088_0.bin,0.369701326,0.591386806,1,True,0.525284981,0.525284981,0
35,it2_S015,ro_8000,1,standalone,8000,config_090/vfpga_c090_0.bin,0.113888741,0.528441450,1,True,0.637823265,0.637823265,0
36,it2_S020,ro_13000,1,standalone,13000,config_095/vfpga_c095_0.bin,0.438789278,0.607970502,1,True,0.497628914,0.497628914,0
37,it2_S030,ro_8000,1,standalone,8000,config_105/vfpga_c105_0.bin,0.205156118,0.551109891,1,True,0.595821050,0.595821050,0
38,it2_S036,ro_14000,1,standalone,14000,config_111/vfpga_c111_0.bin,0.226093903,0.556283918,1,True,0.586476472,0.586476472,0
39,it2_S042,ro_20000,1,standalone,20000,config_117/vfpga_c117_0.bin,0.321633786,0.579722367,1,True,0.545205968,0.545205968,0
40,it2_S045,ro_8000,1,standalone,8000,config_120/vfpga_c120_0.bin,0.108787507,0.527170086,1,True,0.640232038,0.640232038,0
41,it2_S047,ro_10000,1,standalone,10000,config_122/vfpga_c122_0.bin,0.026950289,0.506737164,1,True,0.679762823,0.679762823,0
42,it2_S049,ro_12000,1,standalone,12000,config_124/vfpga_c124_0.bin,0.011078354,0.502769560,1,True,0.687623345,0.687623345,0
43,it2_S050,ro_13000,1,standalone,13000,config_125/vfpga_c125_0.bin,0.139256448,0.534757960,1,True,0.625941045,0.625941045,0
44,it2_S051,ro_14000,1,standalone,14000,config_126/vfpga_c126_0.bin,0.179626927,0.544786374,1,True,0.607361536,0.607361536,0
45,it2_S064,ro_12000,1,standalone,12000,config_139/vfpga_c139_0.bin,0.030443210,0.507610215,1,True,0.678041420,0.678041420,0
46,it2_S068,ro_16000,1,standalone,16000,config_143/vfpga_c143_0.bin,0.228273273,0.556821790,1,True,0.585510037,0.585510037,0
47,it2_S071,ro_19000,1,standalone,19000,config_146/vfpga_c146_0.bin,0.280074716,0.569564541,1,True,0.562883173,0.562883173,0
0,it1_B004,perf_fpga,0,benign,0,config_004/vfpga_c004_0.bin,-0.223334104,0.444397395,0,True,0.587701979,0.587701979,1
1,it1_B005,multithreading_aes,0,benign,0,config_005/vfpga_c005_0.bin,-0.075027168,0.481252002,0,True,0.656337066,0.656337066,1
2,it1_B016,hls_vadd,0,benign,0,config_016/vfpga_c016_0.bin,-0.060412493,0.484901469,0,True,0.663397074,0.663397074,1
3,it1_B017,multitenancy_aes,0,benign,0,config_017/vfpga_c017_0.bin,-0.131543726,0.467161407,0,True,0.629536729,0.629536729,1
4,it1_B025,multitenancy_aes_nodbg,0,benign,0,config_025/vfpga_c025_0.bin,-0.367918640,0.409044047,0,True,0.526013794,0.526013794,1
5,it1_B028,multithreading_aes_nodbg,0,benign,0,config_028/vfpga_c028_0.bin,-0.162579030,0.459444533,0,True,0.615158026,0.615158026,1
6,it1_B033,user_interrupts,0,benign,0,config_033/vfpga_c033_0.bin,-0.349709958,0.413452757,0,True,0.533502064,0.533502064,1
7,it1_B036,euclidean,0,benign,0,config_036/vfpga_c036_0.bin,-0.136206865,0.466000831,0,True,0.627360996,0.627360996,1
8,it1_B040,multitenancy_aes_nodbg,0,benign,0,config_040/vfpga_c040_0.bin,-0.151947290,0.462086096,0,True,0.620056761,0.620056761,1
9,it1_B045,hello_world,0,benign,0,config_045/vfpga_c045_0.bin,-0.158108741,0.460554952,0,True,0.617214357,0.617214357,1
10,it1_B049,perf_fpga,0,benign,0,config_049/vfpga_c049_0.bin,-0.182585448,0.454480028,0,True,0.606015862,0.606015862,1
11,it1_B050,multithreading_aes,0,benign,0,config_050/vfpga_c050_0.bin,-0.012067910,0.496983059,0,True,0.687131430,0.687131430,1
12,it1_B056,user_interrupts_nodbg,0,benign,0,config_056/vfpga_c056_0.bin,-0.257145494,0.436065538,0,True,0.572817236,0.572817236,1
13,it1_B061,hls_vadd,0,benign,0,config_061/vfpga_c061_0.bin,-0.231676847,0.442338469,0,True,0.584003076,0.584003076,1
14,it1_B064,perf_fpga,0,benign,0,config_064/vfpga_c064_0.bin,-0.264518291,0.434253338,0,True,0.569608895,0.569608895,1
15,it1_B067,cosine,0,benign,0,config_067/vfpga_c067_0.bin,-0.197883397,0.450689952,0,True,0.599092246,0.599092246,1
16,it1_B070,multitenancy_aes_nodbg,0,benign,0,config_070/vfpga_c070_0.bin,-0.082671165,0.479343972,0,True,0.652665670,0.652665670,1
17,it2_B001,hls_vadd,0,benign,0,config_001/vfpga_c001_0.bin,-0.120394498,0.469937679,0,True,0.634760693,0.634760693,1
18,it2_B007,cosine,0,benign,0,config_007/vfpga_c007_0.bin,-0.086839527,0.478303751,0,True,0.650669759,0.650669759,1
19,it2_B021,euclidean,0,benign,0,config_021/vfpga_c021_0.bin,-0.041039255,0.489741626,0,True,0.672838066,0.672838066,1
20,it2_B030,hello_world,0,benign,0,config_030/vfpga_c030_0.bin,0.004449729,0.501112430,1,False,0.695374520,0.695374520,1
21,it2_B038,hello_world_nodbg,0,benign,0,config_038/vfpga_c038_0.bin,-0.271137208,0.432627934,0,True,0.566739989,0.566739989,1
22,it2_B044,euclidean_nodbg,0,benign,0,config_044/vfpga_c044_0.bin,0.029194865,0.507298198,1,False,0.707851152,0.707851152,1
23,it2_B045,hello_world,0,benign,0,config_045/vfpga_c045_0.bin,-0.292412370,0.427413382,0,True,0.557591257,0.557591257,1
24,it1_S013,ro_20000,1,standalone,20000,config_088/vfpga_c088_0.bin,0.194415092,0.548451259,1,True,0.600656866,0.600656866,1
25,it1_S026,ro_18000,1,standalone,18000,config_101/vfpga_c101_0.bin,0.005808238,0.501452055,1,True,0.690247279,0.690247279,1
26,it1_S039,ro_14000,1,standalone,14000,config_114/vfpga_c114_0.bin,0.049102370,0.512273127,1,True,0.668897346,0.668897346,1
27,it1_S059,ro_22000,1,standalone,22000,config_134/vfpga_c134_0.bin,0.225132316,0.556046554,1,True,0.586903258,0.586903258,1
28,it1_S066,ro_8192,1,standalone,8192,config_141/vfpga_c141_0.bin,-0.197923839,0.450679940,0,False,0.796997859,0.796997859,1
29,it2_S008,ro_16000,1,standalone,16000,config_083/vfpga_c083_0.bin,0.281476825,0.569908250,1,True,0.562279896,0.562279896,1
30,it2_S009,ro_17000,1,standalone,17000,config_084/vfpga_c084_0.bin,0.124898225,0.531184029,1,True,0.632646748,0.632646748,1
31,it2_S014,ro_22000,1,standalone,22000,config_089/vfpga_c089_0.bin,0.303236216,0.575233446,1,True,0.552979328,0.552979328,1
32,it2_S023,ro_16000,1,standalone,16000,config_098/vfpga_c098_0.bin,0.233166605,0.558028986,1,True,0.583344372,0.583344372,1
33,it2_S029,ro_22000,1,standalone,22000,config_104/vfpga_c104_0.bin,0.314317673,0.577938805,1,True,0.548287290,0.548287290,1
34,it2_S031,ro_9000,1,standalone,9000,config_106/vfpga_c106_0.bin,0.166684061,0.541574802,1,True,0.613274084,0.613274084,1
35,it2_S032,ro_10000,1,standalone,10000,config_107/vfpga_c107_0.bin,-0.102308601,0.474445136,0,False,0.745609292,0.745609292,1
36,it2_S033,ro_11000,1,standalone,11000,config_108/vfpga_c108_0.bin,0.090942055,0.522719857,1,True,0.648709604,0.648709604,1
37,it2_S041,ro_19000,1,standalone,19000,config_116/vfpga_c116_0.bin,0.102738410,0.525662034,1,True,0.643096793,0.643096793,1
38,it2_S046,ro_9000,1,standalone,9000,config_121/vfpga_c121_0.bin,0.058178101,0.514540424,1,True,0.664481157,0.664481157,1
39,it2_S053,ro_16000,1,standalone,16000,config_128/vfpga_c128_0.bin,0.124411672,0.531062862,1,True,0.632874881,0.632874881,1
40,it2_S056,ro_19000,1,standalone,19000,config_131/vfpga_c131_0.bin,0.230514765,0.557374855,1,True,0.584517276,0.584517276,1
41,it2_S059,ro_22000,1,standalone,22000,config_134/vfpga_c134_0.bin,0.167865396,0.541868079,1,True,0.612732704,0.612732704,1
42,it2_S061,ro_9000,1,standalone,9000,config_136/vfpga_c136_0.bin,-0.217731386,0.445781180,0,False,0.807927075,0.807927075,1
43,it2_S065,ro_13000,1,standalone,13000,config_140/vfpga_c140_0.bin,-0.158037692,0.460572604,0,False,0.775284772,0.775284772,1
44,it2_S066,ro_14000,1,standalone,14000,config_141/vfpga_c141_0.bin,-0.027590569,0.493102795,0,False,0.707037617,0.707037617,1
45,it2_S067,ro_15000,1,standalone,15000,config_142/vfpga_c142_0.bin,-0.110087723,0.472505831,0,False,0.749705191,0.749705191,1
46,it2_S072,ro_20000,1,standalone,20000,config_147/vfpga_c147_0.bin,-0.050506916,0.487375955,0,False,0.718719473,0.718719473,1
47,it2_S073,ro_21000,1,standalone,21000,config_148/vfpga_c148_0.bin,-0.085023254,0.478756982,0,False,0.736562155,0.736562155,1
0,it1_B000,hello_world,0,benign,0,config_000/vfpga_c000_0.bin,0.004412524,0.501103129,1,False,0.695355877,0.695355877,2
1,it1_B007,cosine,0,benign,0,config_007/vfpga_c007_0.bin,-0.014415242,0.496396252,0,True,0.685965534,0.685965534,2
2,it1_B024,hls_vadd_nodbg,0,benign,0,config_024/vfpga_c024_0.bin,-0.442762226,0.391082983,0,True,0.496073282,0.496073282,2
3,it1_B027,perf_fpga_nodbg,0,benign,0,config_027/vfpga_c027_0.bin,-0.689299643,0.334188889,0,True,0.406749266,0.406749266,2
4,it1_B031,hls_vadd,0,benign,0,config_031/vfpga_c031_0.bin,-0.235054761,0.441505385,0,True,0.582510302,0.582510302,2
5,it1_B034,perf_fpga,0,benign,0,config_034/vfpga_c034_0.bin,-0.089929409,0.477532787,0,True,0.649193048,0.649193048,2
6,it1_B038,hello_world_nodbg,0,benign,0,config_038/vfpga_c038_0.bin,-0.346819013,0.414154014,0,True,0.534698346,0.534698346,2
7,it1_B042,perf_fpga_nodbg,0,benign,0,config_042/vfpga_c042_0.bin,-0.470643818,0.384463872,0,True,0.485261638,0.485261638,2
8,it1_B047,multitenancy_aes,0,benign,0,config_047/vfpga_c047_0.bin,0.066587560,0.516640742,1,False,0.726995096,0.726995096,2
9,it1_B055,multitenancy_aes_nodbg,0,benign,0,config_055/vfpga_c055_0.bin,-0.012634315,0.496841463,0,True,0.686849976,0.686849976,2
