layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
pool3,"(16, 16, 24)",6144,1.9919484456380208,1.9919484456380208,0.008397420247395834,0.022905109525331774,0.0625,0.008776826220230663,0.999962488745066,1,auto,auto,
act3,"(32, 32, 24)",24576,1.6361509958902996,1.6361509958902996,0.0076936086018880205,0.02192731544447514,0.125,0.009515526770493436,0.9999560004847525,1,"ufixed<8,4,RND_CONV,SAT,0>",,
output_dense,"(1,)",1,0.7981891632080078,0.7981891632080078,0.019141197204589844,0.019141197204589844,0.06493186950683594,0.01719029356558026,0.9999999999977989,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
gap,"(1, 1, 24)",24,1.9919484456380208,1.9919484456380208,0.014699300130208334,0.017715293397437135,0.038818359375,0.008150319380143288,0.9999689517943503,1,auto,auto,
conv3,"(32, 32, 24)",24576,2.034483661254247,2.034483661254247,0.00984672208627065,0.01329656392761079,0.0703125,0.005418104717760361,0.9999862271479337,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool2,"(32, 32, 24)",24576,0.7197504043579102,0.7197504043579102,0.0028683344523111978,0.009467352747689547,0.03125,0.00990234399728464,0.999950989056923,1,auto,auto,
act2,"(64, 64, 24)",98304,0.6002755165100098,0.6002755165100098,0.0026983420054117837,0.009182264871110967,0.03125,0.010824640662669069,0.9999414126997049,1,"ufixed<8,3,RND_CONV,SAT,0>",,
pad_conv3,"(34, 34, 24)",27744,0.637564372026384,0.637564372026384,0.0025408083729815457,0.008910449644884279,0.03125,0.009902343997284638,0.999950989056923,1,auto,,
conv2,"(64, 64, 24)",98304,0.7058354628582796,0.7058354628582796,0.0032858668516079583,0.004480465086439428,0.029052734375,0.004984753661785798,0.9999875781735642,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool1,"(64, 64, 16)",65536,0.49177759885787964,0.49177759885787964,0.0010164380073547363,0.00398492998331147,0.03125,0.0052820855533228205,0.9999860489775952,1,auto,auto,
pad_conv2,"(66, 66, 16)",69696,0.4624244823052973,0.4624244823052973,0.0009557690721131773,0.003864174529271729,0.03125,0.0052820855533228205,0.9999860489775952,1,auto,,
act1,"(128, 128, 16)",262144,0.40722203254699707,0.40722203254699707,0.0008373856544494629,0.003616911288543121,0.03125,0.0053307914077049216,0.9999857891027932,1,"ufixed<8,2,RND_CONV,SAT,0>",,
conv1,"(128, 128, 16)",262144,0.640992148895748,0.640992148895748,0.0012590838596224785,0.0020596956013799383,0.017578125,0.0023016768075249713,0.9999973525630097,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool0,"(128, 128, 8)",131072,0.5007392168045044,0.5007392168045044,0.0002378523349761963,0.0019276005457246228,0.015625,0.0024006124284869142,0.9999971251723964,1,auto,auto,
pad_conv1,"(130, 130, 8)",135200,0.4854503744452663,0.4854503744452663,0.00023059009800295859,0.001897945152713475,0.015625,0.0024006124284869147,0.9999971251723964,1,auto,,
act0,"(256, 256, 8)",524288,0.4026757627725601,0.4026757627725601,0.00019286572933197021,0.0017358892563137398,0.015625,0.002461154265281905,0.9999970040775017,1,"ufixed<8,2,RND_CONV,SAT,0>",,
pad_conv0,"(516, 516, 1)",266256,0.8983074584757923,0.8983074584757923,0.000278150568177056,0.00047209380757258593,0.000972747802734375,0.0005111580352788126,0.9999999038617555,1,auto,,
conv0,"(256, 256, 8)",524288,0.49700464393638616,0.49700464393638616,0.0003248275675021839,0.0004289031569477367,0.002526521682739258,0.0005927836459761072,0.999999853401708,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
