layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,1.5586624145507812,1.5586624145507812,0.03412628173828125,0.03412628173828125,0.05565071105957031,0.02321895229795219,0.999999999999527,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool3,"(16, 16, 24)",6144,2.0436223347981772,2.0436223347981772,0.009401957194010416,0.024227861033171347,0.125,0.008940452357895414,0.9999619782048661,1,auto,auto,
act3,"(32, 32, 24)",24576,1.6510028839111328,1.6510028839111328,0.008331934611002604,0.022815452224173027,0.125,0.009640748060578979,0.9999557183540091,1,"ufixed<8,4,RND_CONV,SAT,0>",,
gap,"(1, 1, 24)",24,2.0436223347981772,2.0436223347981772,0.015291849772135416,0.018994562717029352,0.0439453125,0.008426929594040558,0.9999656734948269,1,auto,auto,
conv3,"(32, 32, 24)",24576,2.106506216029326,2.106506216029326,0.010895085831483206,0.015198665974309033,0.085205078125,0.006016625275267534,0.9999836930507195,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool2,"(32, 32, 24)",24576,0.6765209833780924,0.6765209833780924,0.0028117497762044272,0.009373411313557824,0.03125,0.009940668608318227,0.9999506416992754,1,auto,auto,
act2,"(64, 64, 24)",98304,0.5609225432078043,0.5609225432078043,0.0025703112284342446,0.008962027348679739,0.03125,0.010655915479115284,0.9999432365109082,1,"ufixed<8,3,RND_CONV,SAT,0>",,
pad_conv3,"(34, 34, 24)",27744,0.5992711825079297,0.5992711825079297,0.0024906849228662053,0.008822034177466187,0.03125,0.009940668608318225,0.9999506416992754,1,auto,,
conv2,"(64, 64, 24)",98304,0.6772515295694271,0.6772515295694271,0.003228567230204741,0.004424945650146277,0.033203125,0.004989352236339348,0.9999875538677298,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool1,"(64, 64, 16)",65536,0.47378993034362793,0.47378993034362793,0.0009543299674987793,0.00386142105928073,0.015625,0.005156555094417321,0.9999867056019824,1,auto,auto,
pad_conv2,"(66, 66, 16)",69696,0.4455104579172406,0.4455104579172406,0.0008973681237086777,0.0037444082999085865,0.015625,0.005156555094417322,0.9999867056019824,1,auto,,
act1,"(128, 128, 16)",262144,0.39658358693122864,0.39658358693122864,0.0007893741130828857,0.003511903631847926,0.015625,0.005190466724734768,0.9999865308571203,1,"ufixed<8,2,RND_CONV,SAT,0>",,
conv1,"(128, 128, 16)",262144,0.6780209427233785,0.6780209427233785,0.0012801247648894787,0.002049072057237665,0.0174560546875,0.0021971506981742586,0.9999975906744543,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool0,"(128, 128, 8)",131072,0.5167835056781769,0.5167835056781769,0.00023731589317321777,0.001925448187107655,0.015625,0.0022806835079061815,0.9999974080185653,1,auto,auto,
pad_conv1,"(130, 130, 8)",135200,0.5010047903568787,0.5010047903568787,0.0002300700351331361,0.0018958259073059988,0.015625,0.0022806835079061815,0.9999974080185653,1,auto,,
act0,"(256, 256, 8)",524288,0.4207376763224602,0.4207376763224602,0.00019641220569610596,0.0017518135820163965,0.015625,0.002344741085036254,0.999997285915109,1,"ufixed<8,2,RND_CONV,SAT,0>",,
pad_conv0,"(516, 516, 1)",266256,0.8983074584757923,0.8983074584757923,0.000278150568177056,0.00047209380757258593,0.000972747802734375,0.0005111580352788126,0.9999999038617555,1,auto,,
conv0,"(256, 256, 8)",524288,0.5252045732686801,0.5252045732686801,0.00033293293290675985,0.0004406975753996586,0.002666950225830078,0.0005745080946535947,0.9999998654476803,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
