,read_input_frame_streaming_U0,,status1.csv
,run_network_U0,,status2.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002,zeropad2d_cl_array_ap_fixed_1u_array_ap_fixed_16_6_5_3_0_1u_config2_U0,,status3.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002,conv_2d_cl_array_ap_fixed_1u_array_ap_fixed_30_13_5_3_0_8u_config3_U0,,status4.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002,relu_array_ap_fixed_8u_array_ap_ufixed_8_2_4_0_0_8u_relu_config5_U0,,status5.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002,pooling2d_cl_array_ap_ufixed_8u_array_ap_ufixed_8_2_4_0_0_8u_config6_U0,,status6.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002,zeropad2d_cl_array_ap_ufixed_8u_array_ap_ufixed_8_2_4_0_0_8u_config7_U0,,status7.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002,conv_2d_cl_array_ap_ufixed_8u_array_ap_fixed_24_11_5_3_0_16u_config8_U0,,status8.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002,relu_array_ap_fixed_16u_array_ap_ufixed_8_2_4_0_0_16u_relu_config10_U0,,status9.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002,pooling2d_cl_array_array_ap_ufixed_8_2_4_0_0_16u_config11_U0,,status10.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002,zeropad2d_cl_array_array_ap_ufixed_8_2_4_0_0_16u_config12_U0,,status11.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002,conv_2d_cl_array_array_ap_fixed_25_12_5_3_0_24u_config13_U0,,status12.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002,relu_array_ap_fixed_24u_array_ap_ufixed_8_3_4_0_0_24u_relu_config15_U0,,status13.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002,pooling2d_cl_array_array_ap_ufixed_8_3_4_0_0_24u_config16_U0,,status14.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002,zeropad2d_cl_array_array_ap_ufixed_8_3_4_0_0_24u_config17_U0,,status15.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002,conv_2d_cl_array_array_ap_fixed_25_13_5_3_0_24u_config18_U0,,status16.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002,relu_array_ap_fixed_24u_array_ap_ufixed_8_4_4_0_0_24u_relu_config20_U0,,status17.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002,pooling2d_cl_array_array_ap_ufixed_8_4_4_0_0_24u_config21_U0,,status18.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002,zeropad2d_cl_array_array_ap_ufixed_8_4_4_0_0_24u_config22_U0,,status19.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002,conv_2d_cl_array_array_ap_fixed_25_14_5_3_0_32u_config23_U0,,status20.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002,relu_array_ap_fixed_32u_array_ap_ufixed_8_5_4_0_0_32u_relu_config25_U0,,status21.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002,pooling2d_cl_array_array_ap_ufixed_8_5_4_0_0_32u_config26_U0,,status22.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002,pooling2d_cl_array_array_ap_ufixed_8_5_4_0_0_32u_config27_U0,,status23.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002,dense_array_ap_ufixed_32u_array_ap_fixed_22_12_5_3_0_1u_config29_U0,,status24.csv
,write_output_frame_U0,,status25.csv
,AESL_inst_coyote_qkeras_infer,,module_status1.csv
read_input_frame_streaming_U0,grp_read_input_frame_streaming_Pipeline_VITIS_LOOP_11_2_fu_68,,module_status2.csv
run_network_U0,grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002,,module_status3.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002.zeropad2d_cl_array_ap_fixed_1u_array_ap_fixed_16_6_5_3_0_1u_config2_U0,grp_zeropad2d_cl_array_array_ap_fixed_1u_config2_Pipeline_PadTop_PadTopWidth_fu_46,,module_status4.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002.zeropad2d_cl_array_ap_fixed_1u_array_ap_fixed_16_6_5_3_0_1u_config2_U0,grp_zeropad2d_cl_array_array_ap_fixed_16_6_5_3_0_1u_config2_Pipeline_PadLeft_fu_52,,module_status5.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002.zeropad2d_cl_array_ap_fixed_1u_array_ap_fixed_16_6_5_3_0_1u_config2_U0,grp_zeropad2d_cl_array_array_ap_fixed_1u_config2_Pipeline_PadBottom_PadBottomWidth_fu_58,,module_status6.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002.zeropad2d_cl_array_ap_fixed_1u_array_ap_fixed_16_6_5_3_0_1u_config2_U0,grp_zeropad2d_cl_array_array_ap_fixed_16_6_5_3_0_1u_config2_Pipeline_CopyMain_fu_64,,module_status7.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002.zeropad2d_cl_array_ap_fixed_1u_array_ap_fixed_16_6_5_3_0_1u_config2_U0,grp_zeropad2d_cl_array_array_ap_fixed_16_6_5_3_0_1u_config2_Pipeline_PadRight_fu_72,,module_status8.csv
run_network_U0.grp_cnn_small_hls_opt_img256_res256_layers5_W8A8_P0_RFbase_256_rf1_clk10_aclk100_saf_fu_4002.conv_2d_cl_array_ap_fixed_1u_array_ap_fixed_30_13_5_3_0_8u_config3_U0,grp_compute_output_buffer_2d_array_array_ap_fixed_30_13_5_3_0_8u_config3_s_fu_112,,module_status9.csv
