sample_index,sample_id,app_name,class_label,class_name,ro_count,bitstream_path,logit,probability,predicted_label,correct,per_sample_bce_loss,per_sample_log_loss,fold
0,it1_B003,user_interrupts,0,benign,0,config_003/vfpga_c003_0.bin,-1.214362741,0.228930025,0,True,0.259976150,0.259976150,0
1,it1_B008,hello_world_nodbg,0,benign,0,config_008/vfpga_c008_0.bin,-1.168714643,0.237087397,0,True,0.270611799,0.270611799,0
2,it1_B011,user_interrupts_nodbg,0,benign,0,config_011/vfpga_c011_0.bin,-0.640145063,0.345213748,0,True,0.423446430,0.423446430,0
3,it1_B013,multithreading_aes_nodbg,0,benign,0,config_013/vfpga_c013_0.bin,-1.170325875,0.236796086,0,True,0.270230030,0.270230030,0
4,it1_B019,perf_fpga,0,benign,0,config_019/vfpga_c019_0.bin,0.328370303,0.581362794,1,False,0.870750590,0.870750590,0
5,it1_B029,euclidean_nodbg,0,benign,0,config_029/vfpga_c029_0.bin,-0.018744972,0.495313894,0,True,0.683818616,0.683818616,0
6,it1_B030,hello_world,0,benign,0,config_030/vfpga_c030_0.bin,0.011610243,0.502902528,1,False,0.698969152,0.698969152,0
7,it1_B035,multithreading_aes,0,benign,0,config_035/vfpga_c035_0.bin,-0.699649334,0.331889980,0,True,0.403302418,0.403302418,0
8,it1_B044,euclidean_nodbg,0,benign,0,config_044/vfpga_c044_0.bin,-0.476636916,0.383046582,0,True,0.482961756,0.482961756,0
9,it1_B053,hello_world_nodbg,0,benign,0,config_053/vfpga_c053_0.bin,-0.329638392,0.418328611,0,True,0.541849614,0.541849614,0
10,it1_B062,multitenancy_aes,0,benign,0,config_062/vfpga_c062_0.bin,-0.605191588,0.353156840,0,True,0.435651425,0.435651425,0
11,it1_B066,euclidean,0,benign,0,config_066/vfpga_c066_0.bin,-1.022956252,0.264451959,0,True,0.307139423,0.307139423,0
12,it1_B072,perf_fpga_nodbg,0,benign,0,config_072/vfpga_c072_0.bin,-0.547284842,0.366494576,0,True,0.456486717,0.456486717,0
13,it2_B002,multitenancy_aes,0,benign,0,config_002/vfpga_c002_0.bin,-0.648913383,0.343234446,0,True,0.420428167,0.420428167,0
14,it2_B003,user_interrupts,0,benign,0,config_003/vfpga_c003_0.bin,0.179308861,0.544707494,1,False,0.786815197,0.786815197,0
15,it2_B005,multithreading_aes,0,benign,0,config_005/vfpga_c005_0.bin,-0.309371263,0.423268214,0,True,0.550377963,0.550377963,0
16,it2_B006,euclidean,0,benign,0,config_006/vfpga_c006_0.bin,-1.031127810,0.262865513,0,True,0.304984924,0.304984924,0
17,it2_B009,hls_vadd_nodbg,0,benign,0,config_009/vfpga_c009_0.bin,-0.529688001,0.370589660,0,True,0.462971866,0.462971866,0
18,it2_B048,user_interrupts,0,benign,0,config_048/vfpga_c048_0.bin,-2.025676012,0.116533353,0,True,0.123901739,0.123901739,0
19,it2_B051,euclidean,0,benign,0,config_051/vfpga_c051_0.bin,-1.850199103,0.135849522,0,True,0.146008361,0.146008361,0
20,it2_B052,cosine,0,benign,0,config_052/vfpga_c052_0.bin,-2.848271608,0.054770729,0,True,0.056327766,0.056327766,0
21,it2_B053,hello_world_nodbg,0,benign,0,config_053/vfpga_c053_0.bin,-1.778885007,0.144440868,0,True,0.156000068,0.156000068,0
22,it2_B064,perf_fpga,0,benign,0,config_064/vfpga_c064_0.bin,-1.113788009,0.247165361,0,True,0.283909679,0.283909679,0
23,it2_B070,multitenancy_aes_nodbg,0,benign,0,config_070/vfpga_c070_0.bin,0.355133265,0.587861826,1,False,0.886396613,0.886396613,0
