layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
conv4,"(16, 16, 32)",8192,5.455162048339844,5.455162048339844,0.2970619201660156,0.4557643925839314,2.875,0.06749168617939827,0.9977102177718786,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
pool4,"(8, 8, 32)",2048,1.86669921875,1.86669921875,0.06500244140625,0.2196565473373131,2.0,0.08897308744230471,0.9960254897514145,1,auto,auto,
act4,"(16, 16, 32)",8192,1.479400634765625,1.479400634765625,0.059326171875,0.21444724817746402,2.0,0.09782573509774012,0.995199930373607,1,"ufixed<3,2,RND_CONV,SAT,0>",,
conv3,"(32, 32, 24)",24576,3.6425793965657554,3.6425793965657554,0.10695393880208333,0.2133115443478779,2.5,0.048655403785836,0.9988127262791842,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
gap,"(1, 1, 32)",32,1.86669921875,1.86669921875,0.0819091796875,0.12140132198707985,0.3125,0.05195038712876829,0.9986871776167224,1,auto,auto,
pool3,"(16, 16, 24)",6144,0.9935302734375,0.9935302734375,0.02301025390625,0.11559707552174847,1.5,0.06592509681855661,0.9978169758095605,1,auto,auto,
pad_conv4,"(18, 18, 24)",7776,0.7850115740740741,0.7850115740740741,0.018180941358024692,0.10275295601933196,1.5,0.06592509681855661,0.9978169758095605,1,auto,,
act3,"(32, 32, 24)",24576,0.8024495442708334,0.8024495442708334,0.017781575520833332,0.10237301862537082,2.0,0.0643137617383231,0.9979223512727892,1,"ufixed<3,2,RND_CONV,SAT,0>",,
output_dense,"(1,)",1,0.19970703125,0.19970703125,0.06591796875,0.06591796875,0.162109375,0.3347481617302086,0.9999999999694638,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
pool2,"(32, 32, 24)",24576,0.6614837646484375,0.6614837646484375,0.005645751953125,0.05310209852590329,1.0,0.05012694415043007,0.9987402219277165,1,auto,auto,
act2,"(64, 64, 24)",98304,0.5093561808268229,0.5093561808268229,0.005213419596354167,0.051123443490403715,1.0,0.05716215428032279,0.9983645940687619,1,"ufixed<3,2,RND_CONV,SAT,0>",,
pad_conv3,"(34, 34, 24)",27744,0.5859510164359861,0.5859510164359861,0.005001081314878893,0.04997844567143838,1.0,0.05012694415043007,0.9987402219277165,1,auto,,
conv2,"(64, 64, 24)",98304,1.1827866236368816,1.1827866236368816,0.00954278310139974,0.04045986828252002,0.625,0.026631733917962322,0.9996449318912366,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
pool1,"(64, 64, 16)",65536,0.4473094940185547,0.4473094940185547,0.0010852813720703125,0.023274566225529654,0.5,0.03170235399184139,0.9994968198911213,1,auto,auto,
pad_conv2,"(66, 66, 16)",69696,0.42061058023415976,0.42061058023415976,0.0010205033287419652,0.02256927633990754,0.5,0.03170235399184139,0.9994968198911213,1,auto,,
act1,"(128, 128, 16)",262144,0.348052978515625,0.348052978515625,0.0009570121765136719,0.0218668601812354,0.5,0.03503609198497734,0.9993858177678637,1,"ufixed<3,2,RND_CONV,SAT,0>",,
conv1,"(128, 128, 16)",262144,0.8415476083755493,0.8415476083755493,0.0019031763076782227,0.015495948380539509,0.25,0.014329433927470974,0.999897316863357,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
pool0,"(128, 128, 8)",131072,0.3278388977050781,0.3278388977050781,0.000209808349609375,0.010240379672973967,0.5,0.01635230503330638,0.9998662726637465,1,auto,auto,
pad_conv1,"(130, 130, 8)",135200,0.3178291420118343,0.3178291420118343,0.00020340236686390532,0.010082835370312829,0.5,0.016352305033306376,0.9998662726637465,1,auto,,
act0,"(256, 256, 8)",524288,0.2597775459289551,0.2597775459289551,0.00014400482177734375,0.008483448853197307,0.5,0.016159283323584975,0.9998693621479278,1,"ufixed<3,2,RND_CONV,SAT,0>",,
pad_conv0,"(516, 516, 1)",266256,0.8983074584757923,0.8983074584757923,0.000278150568177056,0.00047209380757258593,0.000972747802734375,0.0005111580352788126,0.9999999038617555,1,auto,,
conv0,"(256, 256, 8)",524288,0.565370392325154,0.565370392325154,0.0003298406385160435,0.00042865532637257725,0.0022977590560913086,0.000602770118961396,0.9999998464786626,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
