sample_index,sample_id,app_name,class_label,class_name,ro_count,bitstream_path,logit,probability,predicted_label,correct,per_sample_bce_loss,per_sample_log_loss
0,it1_B004,perf_fpga,0,benign,0,config_004/vfpga_c004_0.bin,-0.146667480,0.463398718,0,True,0.622499952,0.622499952
1,it1_B005,multithreading_aes,0,benign,0,config_005/vfpga_c005_0.bin,-0.083923340,0.479031471,0,True,0.652065643,0.652065643
2,it1_B016,hls_vadd,0,benign,0,config_016/vfpga_c016_0.bin,-0.065368652,0.483663654,0,True,0.660996892,0.660996892
3,it1_B017,multitenancy_aes,0,benign,0,config_017/vfpga_c017_0.bin,-0.024963379,0.493759479,0,True,0.680743385,0.680743385
4,it1_B025,multitenancy_aes_nodbg,0,benign,0,config_025/vfpga_c025_0.bin,-0.149475098,0.462700647,0,True,0.621199886,0.621199886
5,it1_B028,multithreading_aes_nodbg,0,benign,0,config_028/vfpga_c028_0.bin,-0.114868164,0.471314493,0,True,0.637361529,0.637361529
6,it1_B033,user_interrupts,0,benign,0,config_033/vfpga_c033_0.bin,-0.108703613,0.472850825,0,True,0.640271707,0.640271707
7,it1_B036,euclidean,0,benign,0,config_036/vfpga_c036_0.bin,0.015014648,0.503753592,1,False,0.700682684,0.700682684
8,it1_B040,multitenancy_aes_nodbg,0,benign,0,config_040/vfpga_c040_0.bin,0.026794434,0.506698208,1,False,0.706634137,0.706634137
9,it1_B045,hello_world,0,benign,0,config_045/vfpga_c045_0.bin,-0.121093750,0.469763502,0,True,0.634432149,0.634432149
10,it1_B049,perf_fpga,0,benign,0,config_049/vfpga_c049_0.bin,-0.125671387,0.468623437,0,True,0.632284352,0.632284352
11,it1_B050,multithreading_aes,0,benign,0,config_050/vfpga_c050_0.bin,-0.051391602,0.487154927,0,True,0.667781481,0.667781481
12,it1_B056,user_interrupts_nodbg,0,benign,0,config_056/vfpga_c056_0.bin,-0.149719238,0.462639952,0,True,0.621086930,0.621086930
13,it1_B061,hls_vadd,0,benign,0,config_061/vfpga_c061_0.bin,-0.148254395,0.463004139,0,True,0.621764892,0.621764892
14,it1_B064,perf_fpga,0,benign,0,config_064/vfpga_c064_0.bin,-0.128234863,0.467985144,0,True,0.631083865,0.631083865
15,it1_B067,cosine,0,benign,0,config_067/vfpga_c067_0.bin,-0.060974121,0.484761191,0,True,0.663124778,0.663124778
16,it1_B070,multitenancy_aes_nodbg,0,benign,0,config_070/vfpga_c070_0.bin,-0.056457520,0.485889368,0,True,0.665316799,0.665316799
17,it2_B001,hls_vadd,0,benign,0,config_001/vfpga_c001_0.bin,-0.004150391,0.498962404,0,True,0.691074138,0.691074138
18,it2_B007,cosine,0,benign,0,config_007/vfpga_c007_0.bin,0.022216797,0.505553971,1,False,0.704317276,0.704317276
19,it2_B021,euclidean,0,benign,0,config_021/vfpga_c021_0.bin,0.004760742,0.501190183,1,False,0.695530385,0.695530385
20,it2_B030,hello_world,0,benign,0,config_030/vfpga_c030_0.bin,-0.094116211,0.476488300,0,True,0.647195899,0.647195899
21,it2_B038,hello_world_nodbg,0,benign,0,config_038/vfpga_c038_0.bin,-0.154296875,0.461502129,0,True,0.618971736,0.618971736
22,it2_B044,euclidean_nodbg,0,benign,0,config_044/vfpga_c044_0.bin,-0.121643066,0.469626677,0,True,0.634174138,0.634174138
23,it2_B045,hello_world,0,benign,0,config_045/vfpga_c045_0.bin,-0.071899414,0.482032886,0,True,0.657843525,0.657843525
24,it1_S013,ro_20000,1,standalone,20000,config_088/vfpga_c088_0.bin,0.187561035,0.546753277,1,True,0.603757625,0.603757625
25,it1_S026,ro_18000,1,standalone,18000,config_101/vfpga_c101_0.bin,0.099365234,0.524820890,1,True,0.644698237,0.644698237
26,it1_S039,ro_14000,1,standalone,14000,config_114/vfpga_c114_0.bin,0.206726074,0.551498248,1,True,0.595116617,0.595116617
27,it1_S059,ro_22000,1,standalone,22000,config_134/vfpga_c134_0.bin,0.162597656,0.540560093,1,True,0.615149468,0.615149468
28,it1_S066,ro_8192,1,standalone,8192,config_141/vfpga_c141_0.bin,-0.089904785,0.477538931,0,False,0.739109592,0.739109592
29,it2_S008,ro_16000,1,standalone,16000,config_083/vfpga_c083_0.bin,0.113891602,0.528442163,1,True,0.637821916,0.637821916
30,it2_S009,ro_17000,1,standalone,17000,config_084/vfpga_c084_0.bin,0.179016113,0.544634892,1,True,0.607639632,0.607639632
31,it2_S014,ro_22000,1,standalone,22000,config_089/vfpga_c089_0.bin,0.225952148,0.556248928,1,True,0.586539373,0.586539373
32,it2_S023,ro_16000,1,standalone,16000,config_098/vfpga_c098_0.bin,0.122924805,0.530692563,1,True,0.633572404,0.633572404
33,it2_S029,ro_22000,1,standalone,22000,config_104/vfpga_c104_0.bin,0.183715820,0.545800209,1,True,0.605502288,0.605502288
34,it2_S031,ro_9000,1,standalone,9000,config_106/vfpga_c106_0.bin,-0.002014160,0.499496460,0,False,0.694154768,0.694154768
35,it2_S032,ro_10000,1,standalone,10000,config_107/vfpga_c107_0.bin,0.026428223,0.506606671,1,True,0.680020373,0.680020373
36,it2_S033,ro_11000,1,standalone,11000,config_108/vfpga_c108_0.bin,-0.013122559,0.496719407,0,False,0.699729985,0.699729985
37,it2_S041,ro_19000,1,standalone,19000,config_116/vfpga_c116_0.bin,0.117858887,0.529430662,1,True,0.635953073,0.635953073
38,it2_S046,ro_9000,1,standalone,9000,config_121/vfpga_c121_0.bin,0.026428223,0.506606671,1,True,0.680020373,0.680020373
39,it2_S053,ro_16000,1,standalone,16000,config_128/vfpga_c128_0.bin,0.158569336,0.539559478,1,True,0.617002255,0.617002255
40,it2_S056,ro_19000,1,standalone,19000,config_131/vfpga_c131_0.bin,0.196960449,0.549081545,1,True,0.599508315,0.599508315
41,it2_S059,ro_22000,1,standalone,22000,config_134/vfpga_c134_0.bin,0.202514648,0.550456336,1,True,0.597007643,0.597007643
42,it2_S061,ro_9000,1,standalone,9000,config_136/vfpga_c136_0.bin,-0.046142578,0.488466402,0,False,0.716484588,0.716484588
43,it2_S065,ro_13000,1,standalone,13000,config_140/vfpga_c140_0.bin,-0.003051758,0.499237061,0,False,0.694674224,0.694674224
44,it2_S066,ro_14000,1,standalone,14000,config_141/vfpga_c141_0.bin,0.003051758,0.500762939,1,True,0.691622466,0.691622466
45,it2_S067,ro_15000,1,standalone,15000,config_142/vfpga_c142_0.bin,0.055664062,0.513912424,1,True,0.665702410,0.665702410
46,it2_S072,ro_20000,1,standalone,20000,config_147/vfpga_c147_0.bin,0.105834961,0.526434071,1,True,0.641629177,0.641629177
47,it2_S073,ro_21000,1,standalone,21000,config_148/vfpga_c148_0.bin,0.098144531,0.524516457,1,True,0.645278476,0.645278476
