epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_mcc,val_ece,val_roc_auc,val_pr_auc,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,val_benign_mean_score,val_standalone_mean_score,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_roc_auc,aug_val_pr_auc,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1,aug_val_benign_mean_score,aug_val_standalone_mean_score
1,0.6960716247558594,0.6969980199357672,0.6969980223433788,0.6412188303068131,0.7504530813784208,0.251921957109641,0.48936170212765956,0.5,0.0,0.0,0.0,0.0,0.03789982199668884,0.24094202898550723,0.3880454927036798,0.4699915647506714,0.5319148936170213,0.6857142857142857,0.47334784269332886,0.4721543788909912,0.6962437610190267,0.6962437547262404,0.6389124690647808,0.7511862368184726,0.25154596750483255,0.48936170212765956,0.5,0.0,0.0,0.0,0.0,0.03867214918136597,0.4320652173913043,0.45043277277620725,0.471641480922699,0.5531914893617021,0.5882352941176471,0.4721311926841736,0.47180795669555664
2,0.6946430206298828,0.6964173137022811,0.6964173083309536,0.6451384819673531,0.7455595169294038,0.25163264715024525,0.48936170212765956,0.5,0.0,0.0,0.0,0.0,0.0357089638710022,0.29257246376811596,0.40908781352648255,0.4727899730205536,0.5319148936170213,0.6857142857142857,0.47540798783302307,0.4744706153869629,0.6956620736118899,0.6956620812304073,0.6429040445531052,0.7462218663794884,0.2512560138266461,0.48936170212765956,0.5,0.0,0.0,0.0,0.0,0.03644397854804993,0.48913043478260865,0.48235221902268743,0.4737865626811981,0.574468085106383,0.6153846153846154,0.47423407435417175,0.47415605187416077
3,0.6943196654319763,0.6960143224097652,0.6960143215693031,0.6509028486332967,0.7392461497996425,0.25143187448515475,0.48936170212765956,0.5,0.0,0.0,0.0,0.0,0.032698988914489746,0.2907608695652174,0.42079937701087644,0.4756738245487213,0.5319148936170213,0.6857142857142857,0.4784231185913086,0.477475643157959,0.6952952595270457,0.695295264332178,0.6485795467227427,0.7400644937078867,0.25107307928446454,0.48936170212765956,0.5,0.0,0.0,0.0,0.0,0.03349262475967407,0.45471014492753625,0.46086962835823625,0.47710496187210083,0.574468085106383,0.6,0.4772094190120697,0.4770844280719757
4,0.6944073438644409,0.6953139352703492,0.6953139279891264,0.6577130524754142,0.7313481003564336,0.2510825095509063,0.48936170212765956,0.5,0.0,0.0,0.0,0.0,0.029033541679382324,0.33967391304347827,0.4262940648443582,0.47984644770622253,0.5319148936170213,0.6666666666666666,0.48196306824684143,0.4812612533569336,0.69463165324505,0.6946316617178497,0.6559176973727203,0.7317325442152652,0.250741829231716,0.48936170212765956,0.5,0.0,0.0,0.0,0.0,0.02958342432975769,0.5063405797101449,0.5042571636860068,0.4809814691543579,0.5531914893617021,0.5531914893617021,0.4810325801372528,0.4810761511325836
5,0.6936905384063721,0.6945755666823968,0.6945755637270833,0.6688361680066723,0.7192424846258104,0.25071392690144084,0.48936170212765956,0.5,0.0,0.0,0.0,0.0,0.02323654294013977,0.338768115942029,0.4204185081724034,0.48558443784713745,0.574468085106383,0.7058823529411765,0.4876933991909027,0.4871222972869873,0.6937998321755847,0.6937998392585258,0.6669081187736047,0.7195710713899084,0.25032631614063444,0.48936170212765956,0.5,0.0,0.0,0.0,0.0,0.02380204200744629,0.5552536231884058,0.5318277842982654,0.486621230840683,0.6170212765957447,0.64,0.48670485615730286,0.48696210980415344
6,0.6936193108558655,0.6944781184901263,0.6944781142781689,0.6701689065331157,0.717774438367178,0.25066524628998726,0.48936170212765956,0.5,0.0,0.0,0.0,0.0,0.022537142038345337,0.35507246376811596,0.4354900959595079,0.4861409366130829,0.5531914893617021,0.6956521739130435,0.4883756637573242,0.4878380298614502,0.6937668039453133,0.6937667967161968,0.6682298350432663,0.7182397183194218,0.2503098004916244,0.48936170212765956,0.5,0.0,0.0,0.0,0.0,0.023139089345932007,0.5416666666666666,0.5229304644130989,0.4877801537513733,0.5957446808510638,0.5957446808510638,0.48738276958465576,0.48761090636253357
7,0.693603515625,0.6942746508093038,0.6942746596181194,0.6726671310199598,0.7149818745246886,0.2505635884013427,0.48936170212765956,0.5,0.0,0.0,0.0,0.0,0.02121564745903015,0.3994565217391305,0.4517468785995487,0.4868423342704773,0.5531914893617021,0.6956521739130435,0.48965218663215637,0.4892026484012604,0.6936564366452483,0.6936564391348855,0.6711137950693381,0.7152598063643684,0.2502546241169431,0.48936170212765956,0.5,0.0,0.0,0.0,0.0,0.021673351526260376,0.5625,0.5477665722968893,0.4886646568775177,0.6382978723404256,0.6792452830188679,0.48885905742645264,0.48906633257865906
8,0.6933027505874634,0.6942303135796717,0.6942303102803652,0.6757713021994417,0.7119201930245835,0.25054144663183203,0.48936170212765956,0.5,0.0,0.0,0.0,0.0,0.019675463438034058,0.39311594202898553,0.44818924946134064,0.4887942969799042,0.5319148936170213,0.6764705882352942,0.49123406410217285,0.4907027781009674,0.6936699191195033,0.6936699170408986,0.674043767654285,0.71247831020307,0.2502613470926817,0.48936170212765956,0.5,0.0,0.0,0.0,0.0,0.020245850086212158,0.5317028985507247,0.5271312820973222,0.4900907278060913,0.574468085106383,0.6153846153846154,0.49035507440567017,0.49042820930480957
9,0.6933482885360718,0.6943557113809783,0.6943557107593463,0.672185606689186,0.71560206049325,0.25060409000074796,0.48936170212765956,0.5,0.0,0.0,0.0,0.0,0.021490812301635742,0.38586956521739124,0.44724272311701097,0.4883138835430145,0.5319148936170213,0.6333333333333333,0.48940637707710266,0.48889920115470886,0.6935907370620982,0.6935907369171403,0.6704592092759506,0.715758450906614,0.2502217927346403,0.48936170212765956,0.5,0.0,0.0,0.0,0.0,0.021961688995361328,0.5570652173913044,0.536931554687817,0.4892823398113251,0.5957446808510638,0.5581395348837209,0.488524466753006,0.4888223111629486
10,0.6934265494346619,0.6941407856286312,0.694140786142641,0.6724791003875796,0.714899901657908,0.25049668858756596,0.48936170212765956,0.5,0.0,0.0,0.0,0.0,0.021242260932922363,0.4157608695652174,0.45806232539478914,0.4878411293029785,0.5531914893617021,0.676923076923077,0.48955628275871277,0.4892423450946808,0.693486687689323,0.6934866881949187,0.670913794023815,0.715119045108893,0.25016979373518594,0.48936170212765956,0.5,0.0,0.0,0.0,0.0,0.021688342094421387,0.5579710144927535,0.5382207357171828,0.48753616213798523,0.6170212765957447,0.7272727272727273,0.4887568950653076,0.48913493752479553
