epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_mcc,val_ece,val_roc_auc,val_pr_auc,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,val_benign_mean_score,val_standalone_mean_score,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_roc_auc,aug_val_pr_auc,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1,aug_val_benign_mean_score,aug_val_standalone_mean_score
1,0.7416384816169739,0.7084683351337087,0.7084683388251776,0.8167409078995473,0.6001957697508079,0.2575957667201733,0.5,0.5,0.5,1.0,0.6666666666666666,0.0,0.05348628759384155,0.38802083333333326,0.5028803357794022,0.5945512652397156,0.5416666666666666,0.15384615384615385,0.5577685236930847,0.5492040514945984,0.7065732839765525,0.7065732949402544,0.8167822259787888,0.5963643639017201,0.25666010073552137,0.5,0.5,0.5,1.0,0.6666666666666666,0.0,0.05455070734024048,0.4088541666666667,0.49780748738896363,0.5945512652397156,0.5208333333333334,0.08,0.557866096496582,0.5512353777885437
2,0.7007724046707153,0.6984249211639902,0.6984249226192675,0.730630455749225,0.6662193894893099,0.25262765241113727,0.5416666666666666,0.5416666666666666,0.525,0.875,0.65625,0.11180339887498948,0.02220204472541809,0.4105902777777778,0.43882825052147156,0.49218812584877014,0.5833333333333334,0.7058823529411765,0.5179511904716492,0.513820230960846,0.7035182973679458,0.7035183060563526,0.7395317627314889,0.6675048493812161,0.2551716208901539,0.3958333333333333,0.3958333333333333,0.43902439024390244,0.75,0.5538461538461539,-0.2951406680504776,0.12586708491047224,0.3914930555555555,0.44145941180405307,0.5175709128379822,0.5208333333333334,0.5490196078431373,0.5224243998527527,0.5133345127105713
3,0.6985610127449036,0.6984404519366122,0.6984404495931651,0.6928652041907197,0.7040156949956101,0.2526420780781915,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,-0.08333333333333333,0.05646231770515442,0.44357638888888884,0.45610500859045056,0.4882833957672119,0.5416666666666666,0.6071428571428571,0.49934545159339905,0.494795560836792,0.7020799978599498,0.7020799957272864,0.70271290693849,0.7014470845160831,0.2544607661334212,0.4791666666666667,0.47916666666666663,0.48,0.5,0.4897959183673469,-0.04170288281141495,0.03238110989332199,0.3671875,0.4308664599898577,0.5312093496322632,0.5,0.07692307692307693,0.5045509338378906,0.4960979223251343
4,0.6976218819618225,0.7006372665192243,0.700637273773555,0.6757657367355652,0.7255088108115447,0.25374174257506305,0.3958333333333333,0.3958333333333333,0.2727272727272727,0.125,0.17142857142857143,-0.24784079854830485,0.12330838789542516,0.421875,0.4527923429547809,0.46295860409736633,0.5416666666666666,0.6764705882352942,0.4907371997833252,0.48431214690208435,0.7041162199065886,0.7041162132464583,0.6857721400174199,0.722460286475497,0.25547571457325163,0.3958333333333333,0.3958333333333333,0.2727272727272727,0.125,0.17142857142857143,-0.24784079854830485,0.11977814882993698,0.3498263888888889,0.4190323631480376,0.4532618522644043,0.5,0.6666666666666666,0.49601277709007263,0.4857751429080963
5,0.6972704529762268,0.699140181294295,0.699140182189554,0.687288910804801,0.7109914535743069,0.2529932924345694,0.4166666666666667,0.41666666666666663,0.3888888888888889,0.2916666666666667,0.3333333333333333,-0.1721325931647741,0.09934966266155243,0.42447916666666663,0.4452278350061394,0.4707365930080414,0.5416666666666666,0.6764705882352942,0.49658384919166565,0.49138036370277405,0.7022076402097767,0.7022076398172565,0.6973987449685417,0.7070165346659714,0.2545242303999384,0.375,0.375,0.35,0.2916666666666667,0.3181818181818182,-0.253546276418555,0.1376460169752439,0.37934027777777785,0.4326492219901894,0.4941408932209015,0.5208333333333334,0.5660377358490566,0.5018667578697205,0.493333101272583
6,0.700980007648468,0.6924321398720821,0.6924321411135413,0.6941564332491578,0.6907078489779249,0.24963885803262464,0.5208333333333334,0.5208333333333333,0.52,0.5416666666666666,0.5306122448979592,0.04170288281141495,0.0034376308321952824,0.5381944444444445,0.539552086050102,0.5214711427688599,0.5625,0.4,0.49999451637268066,0.5016272068023682,0.7021404732129639,0.7021404742047391,0.7039243697965061,0.7003565786129721,0.25449272990701105,0.375,0.375,0.38461538461538464,0.4166666666666667,0.4,-0.2508726030021272,0.13862008228898048,0.3602430555555556,0.46182447223579476,0.5234203338623047,0.5416666666666666,0.26666666666666666,0.5051242709159851,0.4967489540576935
7,0.6944032311439514,0.6954308942600828,0.6954308896517727,0.7275907192633316,0.6632710600402135,0.251131773543524,0.5208333333333334,0.5208333333333334,0.5128205128205128,0.8333333333333334,0.6349206349206349,0.05337605126836238,0.01596488431096077,0.49392361111111116,0.4885641374256889,0.5097643733024597,0.5833333333333334,0.6428571428571429,0.5164855122566223,0.5154443383216858,0.702741016024032,0.7027410063040804,0.7401030153055289,0.665378997302632,0.25478833189411704,0.4375,0.4375,0.46511627906976744,0.8333333333333334,0.5970149253731343,-0.20459830184114203,0.08399904457231364,0.37673611111111116,0.4740832146702091,0.5331544280052185,0.5416666666666666,0.35294117647058826,0.5227553844451904,0.5143876075744629
8,0.6989774107933044,0.6950353242453248,0.6950353267094723,0.6993111282197662,0.6907595251991788,0.25094081926757,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333,-0.08333333333333333,0.05768449604511261,0.48177083333333337,0.4748139798972517,0.49609383940696716,0.5833333333333334,0.6428571428571429,0.5026016235351562,0.5014674663543701,0.7026137459630809,0.702613743554914,0.7107825677667443,0.6944449193430838,0.2547250498971199,0.3958333333333333,0.3958333333333333,0.41935483870967744,0.5416666666666666,0.4727272727272727,-0.21780342093451607,0.11770500801503658,0.3680555555555556,0.4377837947632813,0.5195212960243225,0.5,0.29411764705882354,0.5085371136665344,0.49968191981315613
9,0.7003840208053589,0.6864605552255275,0.6864605571951334,0.6871947180653123,0.6857263963249545,0.24666350735810894,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.16666666666666666,0.06772628426551819,0.6076388888888888,0.5594066619758542,0.4941408932209015,0.6041666666666666,0.6415094339622641,0.49651169776916504,0.5039828419685364,0.7015395884307482,0.7015395847570963,0.7084565549585905,0.6946226145556021,0.25419026114502374,0.4583333333333333,0.4583333333333333,0.4642857142857143,0.5416666666666666,0.5,-0.08451542547285165,0.05618055909872055,0.38020833333333337,0.4274937558811686,0.4707365930080414,0.5208333333333334,0.676056338028169,0.5072324275970459,0.4995119869709015
10,0.695847749710083,0.6863788809693255,0.686378888586154,0.6870231355080083,0.6857346416643001,0.24662526622605907,0.5416666666666666,0.5416666666666667,0.5384615384615384,0.5833333333333334,0.56,0.08362420100070908,0.025901256750027336,0.5946180555555556,0.55751518299284,0.4941408932209015,0.625,0.6785714285714286,0.49635472893714905,0.5039826035499573,0.6959157223289677,0.6959157197656642,0.7124307552369964,0.6794006842943322,0.25137814283396287,0.4375,0.4375,0.45454545454545453,0.625,0.5263157894736842,-0.13483997249264842,0.0785148348659277,0.4722222222222222,0.47106227919889965,0.5097643733024597,0.5625,0.5333333333333333,0.5090975761413574,0.5071548819541931
