idx,label,keras_logit,hls_logit,abs_err,rel_err
0,0,0.140625,0.25,0.109375,0.7777777777777778
1,0,0.203125,0.25,0.046875,0.23076923076923078
2,0,0.296875,0.25,0.046875,0.15789473684210525
3,0,0.25,0.25,0.0,0.0
4,0,0.375,0.5,0.125,0.3333333333333333
5,0,0.375,0.25,0.125,0.3333333333333333
6,0,0.171875,0.25,0.078125,0.45454545454545453
7,0,0.203125,0.25,0.046875,0.23076923076923078
8,0,0.234375,0.25,0.015625,0.06666666666666667
9,0,0.328125,0.25,0.078125,0.23809523809523808
10,0,0.296875,0.25,0.046875,0.15789473684210525
11,0,0.171875,0.25,0.078125,0.45454545454545453
12,0,0.40625,0.25,0.15625,0.38461538461538464
13,0,0.28125,0.25,0.03125,0.1111111111111111
14,0,0.34375,0.25,0.09375,0.2727272727272727
15,0,0.390625,0.25,0.140625,0.36
16,0,0.28125,0.25,0.03125,0.1111111111111111
17,0,0.375,0.25,0.125,0.3333333333333333
18,0,0.34375,0.25,0.09375,0.2727272727272727
19,0,0.234375,0.25,0.015625,0.06666666666666667
20,0,0.203125,0.25,0.046875,0.23076923076923078
21,0,0.296875,0.25,0.046875,0.15789473684210525
22,0,0.3125,0.25,0.0625,0.2
23,0,0.25,0.25,0.0,0.0
24,1,0.34375,0.25,0.09375,0.2727272727272727
25,1,0.390625,0.25,0.140625,0.36
26,1,0.390625,0.25,0.140625,0.36
27,1,0.25,0.25,0.0,0.0
28,1,0.359375,0.5,0.140625,0.391304347826087
29,1,0.296875,0.25,0.046875,0.15789473684210525
30,1,0.21875,0.25,0.03125,0.14285714285714285
31,1,0.328125,0.25,0.078125,0.23809523809523808
32,1,0.359375,0.25,0.109375,0.30434782608695654
33,1,0.484375,0.5,0.015625,0.03225806451612903
34,1,0.328125,0.25,0.078125,0.23809523809523808
35,1,0.34375,0.25,0.09375,0.2727272727272727
36,1,0.203125,0.25,0.046875,0.23076923076923078
37,1,0.375,0.25,0.125,0.3333333333333333
38,1,0.15625,0.25,0.09375,0.6
39,1,0.25,0.25,0.0,0.0
40,1,0.328125,0.5,0.171875,0.5238095238095238
41,1,0.421875,0.25,0.171875,0.4074074074074074
42,1,0.34375,0.25,0.09375,0.2727272727272727
43,1,0.25,0.25,0.0,0.0
44,1,0.3125,0.25,0.0625,0.2
45,1,0.265625,0.25,0.015625,0.058823529411764705
46,1,0.25,0.25,0.0,0.0
47,1,0.375,0.25,0.125,0.3333333333333333
