layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,0.107940673828125,0.107940673828125,0.013214111328125,0.013214111328125,0.023529052734375,0.9184934415636172,0.9999999987206164,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
gap,"(1, 1, 24)",24,0.4080607096354167,0.4080607096354167,0.00738525390625,0.009251643292831532,0.017578125,0.01891258912929563,0.9998357905934222,1,auto,auto,
pool2,"(4, 4, 24)",384,0.4080607096354167,0.4080607096354167,0.0025838216145833335,0.008962144845629372,0.03125,0.017159126150077243,0.999851938743346,1,auto,auto,
act2,"(8, 8, 24)",1536,0.2742411295572917,0.2742411295572917,0.0019327799479166667,0.007764310953202062,0.03125,0.019393186367329705,0.9998115641305547,1,"ufixed<8,3,RND_CONV,SAT,0>",,
conv2,"(8, 8, 24)",1536,0.3939467668533325,0.3939467668533325,0.0027106602986653647,0.0036130963278099095,0.0172119140625,0.007419828720058721,0.9999725245414928,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool1,"(8, 8, 16)",1024,0.40193939208984375,0.40193939208984375,0.000820159912109375,0.003577859090264121,0.015625,0.005820984049820804,0.9999830700150198,1,auto,auto,
act1,"(16, 16, 16)",4096,0.3038673400878906,0.3038673400878906,0.0007171630859375,0.0033456760352212306,0.015625,0.006447252536920771,0.9999791934640823,1,"ufixed<8,2,RND_CONV,SAT,0>",,
pad_conv2,"(10, 10, 16)",1600,0.2572412109375,0.2572412109375,0.00052490234375,0.0028622872722112967,0.015625,0.005820984049820803,0.9999830700150198,1,auto,,
conv1,"(16, 16, 16)",4096,0.6933616995811462,0.6933616995811462,0.0011790022253990173,0.001937284051357564,0.0128173828125,0.002174557706837085,0.9999976333775439,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool0,"(16, 16, 8)",2048,0.5238056182861328,0.5238056182861328,0.000225067138671875,0.0018717620570781828,0.015625,0.002299565321656793,0.9999973540688996,1,auto,auto,
act0,"(32, 32, 8)",8192,0.4059414863586426,0.4059414863586426,0.00019311904907226562,0.001734952339979765,0.015625,0.002516292582164368,0.9999968575179101,1,"ufixed<8,2,RND_CONV,SAT,0>",,
pad_conv1,"(18, 18, 8)",2592,0.41387110580632713,0.41387110580632713,0.00017783082561728395,0.0016637884951806068,0.015625,0.002299565321656793,0.9999973540688996,1,auto,,
conv0,"(32, 32, 8)",8192,0.7949028076891693,0.7949028076891693,0.000381243510588547,0.0004940615219859862,0.0022543668746948242,0.0004891065211092777,0.9999999165028746,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pad_conv0,"(68, 68, 1)",4624,0.8086301670840003,0.8086301670840003,0.00024930095078224627,0.0004472775458810507,0.000972747802734375,0.0005102496080823423,0.9999999041554913,1,auto,,
