layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,0.5507488921284676,0.5507488921284676,1.1888688877224922,1.1888688877224922,1.3035767674446106,2.862546878423488,1.0908773884210632e-12,1,auto,auto,auto
pool4,"(1, 1, 32)",32,0.40522823989158496,0.40522823989158496,0.11794277693843469,0.1357423709506976,0.2655976414680481,0.2879919681780122,0.9577848301084629,1,auto,auto,
gap,"(1, 1, 32)",32,0.40522823989158496,0.40522823989158496,0.11794277693843469,0.1357423709506976,0.2655976414680481,0.2879919681780122,0.9577848301084629,1,auto,auto,
conv4,"(2, 2, 32)",128,0.26435261075585004,0.26435261075585004,0.05344005670576735,0.07713706110306712,0.26518088579177856,0.22636245461575666,0.9741377128456178,1,auto,auto,auto
act4,"(2, 2, 32)",128,0.12846450681172428,0.12846450681172428,0.034931093654449796,0.0694292989339064,0.2655976414680481,0.2784284592970306,0.9605709629900335,1,auto,,
pool3,"(2, 2, 24)",96,0.3878728336349013,0.3878728336349013,0.047829210091246445,0.06101151639427488,0.1657404899597168,0.12310940274434971,0.9966635792536448,1,auto,auto,
conv3,"(4, 4, 24)",384,0.32740837993427857,0.32740837993427857,0.04020373700067618,0.05055437686293107,0.16547060012817383,0.12360153991793385,0.9942665626994386,1,auto,auto,auto
act3,"(4, 4, 24)",384,0.20711261200267472,0.20711261200267472,0.029779888958728407,0.04608004505898196,0.1657404899597168,0.13849128645293024,0.9955523854305093,1,auto,,
pool2,"(4, 4, 24)",384,0.3539835606174317,0.3539835606174317,0.02656910189314961,0.03345535878508989,0.0784536600112915,0.06772469069176042,0.9992361004648393,1,auto,auto,
pad_conv4,"(4, 4, 24)",384,0.09696820840872533,0.09696820840872533,0.011957302522811611,0.03050575819713744,0.1657404899597168,0.12310940274434971,0.9966635792536448,1,auto,,
conv2,"(8, 8, 24)",1536,0.335281570528025,0.335281570528025,0.02567349647493226,0.030484846348426985,0.0781017541885376,0.06866575561613855,0.9981827862183339,1,auto,auto,auto
act2,"(8, 8, 24)",1536,0.23211904029528796,0.23211904029528796,0.01939860015428015,0.027620657247655153,0.0784536600112915,0.07199479516177118,0.9990082303819714,1,auto,,
pad_conv3,"(6, 6, 24)",864,0.15732602694108075,0.15732602694108075,0.011808489730288717,0.022303572523393263,0.0784536600112915,0.06772469069176042,0.9992361004648393,1,auto,,
pool1,"(8, 8, 16)",1024,0.34543270660378766,0.34543270660378766,0.012062692938343389,0.01845130492237448,0.05346196889877319,0.03234633652605521,0.99988276484693,1,auto,auto,
conv1,"(16, 16, 16)",4096,0.6839116133008005,0.6839116133008005,0.014342082149234159,0.018211503876017856,0.052899301052093506,0.021226894778534518,0.9998005377290198,1,auto,auto,auto
act1,"(16, 16, 16)",4096,0.2629797184239351,0.2629797184239351,0.009673370024870565,0.016436886875492045,0.05346196889877319,0.0344232925555962,0.9998571264558906,1,auto,,
pad_conv2,"(10, 10, 16)",1600,0.2210769322264241,0.2210769322264241,0.007720123480539769,0.014761043937899584,0.05346196889877319,0.03234633652605521,0.99988276484693,1,auto,,
conv0,"(32, 32, 8)",8192,0.5719197453177287,0.5719197453177287,0.01037667773991302,0.010524420801081236,0.014684304594993591,0.014200913356545237,0.9998997105211831,1,auto,auto,auto
pool0,"(16, 16, 8)",2048,0.4401356546073032,0.4401356546073032,0.006730851331241183,0.008457552309126386,0.01443474367260933,0.011690127282878209,0.9999702579513915,1,auto,auto,
pad_conv1,"(18, 18, 8)",2592,0.3477615048749062,0.3477615048749062,0.005318203520980688,0.00751782427477901,0.01443474367260933,0.011690127282878209,0.9999702579513915,1,auto,,
act0,"(32, 32, 8)",8192,0.3246425707021672,0.3246425707021672,0.004692675558658266,0.0070486681314462785,0.014982327818870544,0.011636895207481922,0.9999764308376018,1,auto,,
pad_conv0,"(68, 68, 1)",4624,0.8086301670840003,0.8086301670840003,0.00024930095078224627,0.0004472775458810507,0.000972747802734375,0.0005102496080823423,0.9999999041554913,1,auto,,
