sample_index,sample_id,app_name,class_label,class_name,ro_count,bitstream_path,logit,probability,predicted_label,correct,per_sample_bce_loss,per_sample_log_loss,fold
0,it1_B003,user_interrupts,0,benign,0,config_003/vfpga_c003_0.bin,-1.577476382,0.171153185,0,True,0.187719924,0.187719924,0
1,it1_B008,hello_world_nodbg,0,benign,0,config_008/vfpga_c008_0.bin,-2.631325245,0.067149389,0,True,0.069510208,0.069510208,0
2,it1_B011,user_interrupts_nodbg,0,benign,0,config_011/vfpga_c011_0.bin,-3.849548101,0.020845566,0,True,0.021065902,0.021065902,0
3,it1_B013,multithreading_aes_nodbg,0,benign,0,config_013/vfpga_c013_0.bin,-1.834390283,0.137716096,0,True,0.148170707,0.148170707,0
4,it1_B019,perf_fpga,0,benign,0,config_019/vfpga_c019_0.bin,-1.416132331,0.195268628,0,True,0.217246757,0.217246757,0
5,it1_B029,euclidean_nodbg,0,benign,0,config_029/vfpga_c029_0.bin,-0.592017651,0.356172046,0,True,0.440323740,0.440323740,0
6,it1_B030,hello_world,0,benign,0,config_030/vfpga_c030_0.bin,-2.765386105,0.059223560,0,True,0.061049744,0.061049744,0
7,it1_B035,multithreading_aes,0,benign,0,config_035/vfpga_c035_0.bin,-0.491425276,0.379557867,0,True,0.477322937,0.477322937,0
8,it1_B044,euclidean_nodbg,0,benign,0,config_044/vfpga_c044_0.bin,-2.154982090,0.103866583,0,True,0.109665974,0.109665974,0
9,it1_B053,hello_world_nodbg,0,benign,0,config_053/vfpga_c053_0.bin,-3.916667700,0.019518755,0,True,0.019711762,0.019711762,0
10,it1_B062,multitenancy_aes,0,benign,0,config_062/vfpga_c062_0.bin,-1.271082878,0.219071938,0,True,0.247272243,0.247272243,0
11,it1_B066,euclidean,0,benign,0,config_066/vfpga_c066_0.bin,-2.384185553,0.084386604,0,True,0.088161060,0.088161060,0
12,it1_B072,perf_fpga_nodbg,0,benign,0,config_072/vfpga_c072_0.bin,-3.520582676,0.028732231,0,True,0.029153082,0.029153082,0
13,it2_B002,multitenancy_aes,0,benign,0,config_002/vfpga_c002_0.bin,-0.103916995,0.474044105,0,True,0.642537919,0.642537919,0
14,it2_B003,user_interrupts,0,benign,0,config_003/vfpga_c003_0.bin,-1.717213392,0.152230445,0,True,0.165146431,0.165146431,0
15,it2_B005,multithreading_aes,0,benign,0,config_005/vfpga_c005_0.bin,-1.029744267,0.263133686,0,True,0.305348796,0.305348796,0
16,it2_B006,euclidean,0,benign,0,config_006/vfpga_c006_0.bin,-2.478934288,0.077348223,0,True,0.080503389,0.080503389,0
17,it2_B009,hls_vadd_nodbg,0,benign,0,config_009/vfpga_c009_0.bin,-3.696877480,0.024200650,0,True,0.024498298,0.024498298,0
18,it2_B048,user_interrupts,0,benign,0,config_048/vfpga_c048_0.bin,-3.586933374,0.026937384,0,True,0.027306845,0.027306845,0
19,it2_B051,euclidean,0,benign,0,config_051/vfpga_c051_0.bin,-1.177553058,0.235492448,0,True,0.268523376,0.268523376,0
20,it2_B052,cosine,0,benign,0,config_052/vfpga_c052_0.bin,-0.751340985,0.320529177,0,True,0.386440985,0.386440985,0
21,it2_B053,hello_world_nodbg,0,benign,0,config_053/vfpga_c053_0.bin,-2.115473509,0.107601950,0,True,0.113843001,0.113843001,0
22,it2_B064,perf_fpga,0,benign,0,config_064/vfpga_c064_0.bin,-3.849283695,0.020850964,0,True,0.021071415,0.021071415,0
23,it2_B070,multitenancy_aes_nodbg,0,benign,0,config_070/vfpga_c070_0.bin,-0.954839945,0.277912512,0,True,0.325608973,0.325608973,0
24,it1_S008,ro_12000,1,standalone,12000,config_083/vfpga_c083_0.bin,3.408398867,0.967965992,1,True,0.032558325,0.032558325,0
25,it1_S009,ro_14000,1,standalone,14000,config_084/vfpga_c084_0.bin,3.154197454,0.959073795,1,True,0.041787257,0.041787257,0
26,it1_S027,ro_19000,1,standalone,19000,config_102/vfpga_c102_0.bin,6.152609825,0.997876597,1,True,0.002125660,0.002125660,0
