epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_roc_auc,val_pr_auc,val_f1,val_mcc,val_ece,val_benign_mean_score,val_standalone_mean_score,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_roc_auc,aug_val_pr_auc,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_benign_mean_score,aug_val_standalone_mean_score,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1
1,0.694230,0.692987,0.692987,0.691083,0.694891,0.249920,0.500000,0.500000,0.000000,0.000000,0.913194,0.939774,0.000000,0.000000,0.000952,0.498967,0.499129,0.499055,0.895833,0.883721,0.692991,0.692991,0.691100,0.694883,0.249922,0.500000,0.500000,0.000000,0.000000,0.930556,0.952350,0.000000,0.000000,0.000946,0.498975,0.499133,0.499051,0.895833,0.888889
2,0.693414,0.692994,0.692994,0.687032,0.698956,0.249923,0.500000,0.500000,0.000000,0.000000,0.928819,0.949345,0.000000,0.000000,0.002981,0.496933,0.497104,0.497027,0.895833,0.883721,0.692998,0.692998,0.687051,0.698944,0.249925,0.500000,0.500000,0.000000,0.000000,0.939236,0.959280,0.000000,0.000000,0.002974,0.496943,0.497110,0.497014,0.937500,0.933333
3,0.693127,0.692886,0.692886,0.694551,0.691220,0.249869,0.500000,0.500000,0.500000,1.000000,0.939236,0.957625,0.666667,0.000000,0.000833,0.500701,0.500964,0.500815,0.916667,0.909091,0.692890,0.692890,0.694579,0.691201,0.249871,0.500000,0.500000,0.500000,1.000000,0.940972,0.958363,0.666667,0.000000,0.000845,0.500715,0.500974,0.500853,0.916667,0.909091
4,0.693439,0.692825,0.692825,0.699301,0.686349,0.249839,0.500000,0.500000,0.500000,1.000000,0.946181,0.962403,0.666667,0.000000,0.003239,0.503067,0.503411,0.503222,0.916667,0.909091,0.692830,0.692830,0.699321,0.686338,0.249841,0.500000,0.500000,0.500000,1.000000,0.953125,0.966220,0.666667,0.000000,0.003247,0.503078,0.503416,0.503230,0.937500,0.933333
5,0.693252,0.692800,0.692800,0.695331,0.690269,0.249826,0.500000,0.500000,0.500000,1.000000,0.965278,0.974448,0.666667,0.000000,0.001266,0.501091,0.501441,0.501214,0.937500,0.933333,0.692806,0.692806,0.695356,0.690256,0.249829,0.500000,0.500000,0.500000,1.000000,0.960069,0.970119,0.666667,0.000000,0.001276,0.501103,0.501448,0.501261,0.937500,0.933333
6,0.693286,0.692923,0.692923,0.682799,0.703046,0.249888,0.500000,0.500000,0.000000,0.000000,0.975694,0.980331,0.000000,0.000000,0.005063,0.494799,0.495075,0.494893,0.937500,0.933333,0.692925,0.692925,0.682809,0.703042,0.249889,0.500000,0.500000,0.000000,0.000000,0.968750,0.975305,0.000000,0.000000,0.005059,0.494804,0.495077,0.494934,0.937500,0.933333
7,0.693364,0.692593,0.692593,0.701898,0.683288,0.249723,0.500000,0.500000,0.500000,1.000000,0.954861,0.966088,0.666667,0.000000,0.004655,0.504356,0.504954,0.504635,0.916667,0.909091,0.692599,0.692599,0.701901,0.683297,0.249726,0.500000,0.500000,0.500000,1.000000,0.953125,0.965350,0.666667,0.000000,0.004654,0.504358,0.504949,0.504592,0.937500,0.933333
8,0.693306,0.692803,0.692803,0.687463,0.698143,0.249828,0.500000,0.500000,0.000000,0.000000,0.979167,0.982607,0.000000,0.000000,0.002671,0.497150,0.497508,0.497276,0.937500,0.933333,0.692810,0.692810,0.687483,0.698137,0.249831,0.500000,0.500000,0.000000,0.000000,0.972222,0.977464,0.000000,0.000000,0.002664,0.497160,0.497511,0.497314,0.937500,0.933333
9,0.693248,0.692714,0.692714,0.690131,0.695296,0.249783,0.500000,0.500000,0.000000,0.000000,0.977431,0.980946,0.000000,0.000000,0.001292,0.498490,0.498927,0.498638,0.937500,0.933333,0.692719,0.692719,0.690153,0.695286,0.249786,0.500000,0.500000,0.000000,0.000000,0.968750,0.975016,0.000000,0.000000,0.001284,0.498501,0.498932,0.498681,0.937500,0.933333
10,0.693707,0.692582,0.692582,0.697557,0.687607,0.249718,0.500000,0.500000,0.500000,1.000000,0.963542,0.971613,0.666667,0.000000,0.002489,0.502200,0.502778,0.502392,0.937500,0.933333,0.692586,0.692586,0.697565,0.687607,0.249720,0.500000,0.500000,0.500000,1.000000,0.960069,0.969276,0.666667,0.000000,0.002491,0.502204,0.502778,0.502424,0.937500,0.933333
