layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,0.00882720947265625,0.00882720947265625,0.019397735595703125,0.019397735595703125,0.0318756103515625,5.996249282289908,1.8811516233618875e-08,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
gap,"(1, 1, 16)",16,0.3051338195800781,0.3051338195800781,0.011058807373046875,0.014934545586770254,0.0302734375,0.035591070045886755,0.9994798028152824,1,auto,auto,
pool1,"(16, 16, 16)",4096,0.3051338195800781,0.3051338195800781,0.00092315673828125,0.007578897821636159,0.0625,0.017342798884784464,0.999848873119779,1,auto,auto,
act1,"(32, 32, 16)",16384,0.22429180145263672,0.22429180145263672,0.000812530517578125,0.0071105265177980265,0.0625,0.020177864965766554,0.9997954641877334,1,"ufixed<6,2,RND_CONV,SAT,0>",,
conv1,"(32, 32, 16)",16384,0.5836359262466431,0.5836359262466431,0.0013972222805023193,0.0037357646354357916,0.03125,0.005046586876305681,0.9999871967580246,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pool0,"(32, 32, 8)",8192,0.42572784423828125,0.42572784423828125,0.0002117156982421875,0.00362963699472514,0.0625,0.0050810032535401565,0.9999870386861722,1,auto,auto,
pad_conv1,"(34, 34, 8)",9248,0.3771153222318339,0.3771153222318339,0.00018754054930795848,0.0034161289362118962,0.0625,0.0050810032535401565,0.9999870386861722,1,auto,,
act0,"(64, 64, 8)",32768,0.3260841369628906,0.3260841369628906,0.00015544891357421875,0.003110784991653483,0.0625,0.005094547347555178,0.9999869958523138,1,"ufixed<6,2,RND_CONV,SAT,0>",,
pad_conv0,"(132, 132, 1)",17424,0.8573087178783104,0.8573087178783104,0.0002639969877643306,0.00045957961463377036,0.000972747802734375,0.0005094566319584558,0.9999999041934331,1,auto,,
conv0,"(64, 64, 8)",32768,0.6557820770488858,0.6557820770488858,0.0003527660756583728,0.00045556697713673353,0.0021827220916748047,0.0005401370379929138,0.9999998869824344,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
