layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,0.025579668814316392,0.025579668814316392,0.03713645017705858,0.03713645017705858,0.03852151334285736,1.867517726374831,0.49999999999188904,1,auto,auto,auto
pool1,"(8, 8, 16)",1024,0.32331884026649504,0.32331884026649504,0.013311431634122073,0.019689401096272745,0.04685354232788086,0.04389518258735836,0.9995816707499434,1,auto,auto,
gap,"(1, 1, 16)",16,0.3233188441427046,0.3233188441427046,0.01368749648645462,0.01946561258642131,0.037128567695617676,0.045554670916383946,0.9996174983687844,1,auto,auto,
conv1,"(16, 16, 16)",4096,0.6247583503565579,0.6247583503565579,0.013222861412003795,0.018504819006104324,0.04605066776275635,0.023324857253397523,0.9997530832784763,1,auto,auto,auto
act1,"(16, 16, 16)",4096,0.22663462410766044,0.22663462410766044,0.011092909300273845,0.017795434711817208,0.04685354232788086,0.05098120758856792,0.9993405417298645,1,auto,,
conv0,"(32, 32, 8)",8192,0.6806996377648318,0.6806996377648318,0.01006207227904099,0.010222691663818725,0.014075756072998047,0.011520842821373348,0.9999336326798677,1,auto,auto,auto
pool0,"(16, 16, 8)",2048,0.46408377261815303,0.46408377261815303,0.006965976673939167,0.008617307090683719,0.014870762825012207,0.011604838628642512,0.999972520116974,1,auto,auto,
pad_conv1,"(18, 18, 8)",2592,0.3666834746612567,0.3666834746612567,0.005503981569532182,0.007659828525052194,0.014870762825012207,0.011604838628642512,0.999972520116974,1,auto,,
act0,"(32, 32, 8)",8192,0.346124786777942,0.346124786777942,0.00502847497030956,0.007364740078214986,0.015048503875732422,0.011785373610146668,0.9999757859111411,1,auto,,
pad_conv0,"(68, 68, 1)",4624,0.8086301670840003,0.8086301670840003,0.00024930095078224627,0.0004472775458810507,0.000972747802734375,0.0005102496080823423,0.9999999041554913,1,auto,,
