layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,0.6314883306622505,0.6314883306622505,2.6873922273516655,2.6873922273516655,2.7844077050685883,4.4290802348173175,0.999999999999504,1,auto,auto,auto
pool3,"(32, 32, 24)",24576,2.588244257248855,2.588244257248855,0.5371337487204167,0.8220883683243986,2.0366907119750977,0.21910090811422284,0.9823152663040142,1,auto,auto,
conv3,"(64, 64, 24)",98304,3.3590144590549413,3.3590144590549413,0.6001412284295226,0.8125494111363186,2.036038398742676,0.193898726336927,0.9844255026270421,1,auto,auto,auto
act3,"(64, 64, 24)",98304,2.169508117575797,2.169508117575797,0.4920048710920497,0.7672523460511788,2.0366907119750977,0.23197221661673773,0.9786295034224846,1,auto,,
gap,"(1, 1, 24)",24,2.5882443614148847,2.5882443614148847,0.4847162365137289,0.6438767327573279,1.1467342376708984,0.21076617186664826,0.9806985150505036,1,auto,auto,
pool2,"(64, 64, 24)",98304,0.883806959615487,0.883806959615487,0.08556746046989705,0.11330872664643742,0.2925252914428711,0.0854287086749351,0.9972422058931412,1,auto,auto,
pad_conv3,"(66, 66, 24)",104544,0.8310544780957381,0.8310544780957381,0.08046012811861761,0.10987512886927264,0.2925252914428711,0.08542870867493513,0.9972422058931412,1,auto,,
conv2,"(128, 128, 24)",393216,0.8405047173237689,0.8405047173237689,0.09183223664565997,0.10935174781317761,0.29218006134033203,0.08742402175393725,0.9967572560190727,1,auto,auto,auto
act2,"(128, 128, 24)",393216,0.7801356374031756,0.7801356374031756,0.07485292105877252,0.10438175674461081,0.2925252914428711,0.08384654348700284,0.9971779242935864,1,auto,,
pool1,"(128, 128, 16)",262144,0.5228601602613144,0.5228601602613144,0.02150871130232923,0.029388731346152212,0.08138632774353027,0.03442379441962261,0.9997384491831096,1,auto,auto,
conv1,"(256, 256, 16)",1048576,0.891455466254858,0.891455466254858,0.02469343856518892,0.029180528593361135,0.08127737045288086,0.02539241486625396,0.9997298590933048,1,auto,auto,auto
pad_conv2,"(130, 130, 16)",270400,0.5068959092142825,0.5068959092142825,0.020851995619962257,0.02893659701774987,0.08138632774353027,0.03442379441962261,0.9997384491831093,1,auto,,
act1,"(256, 256, 16)",1048576,0.4575408535665736,0.4575408535665736,0.017635568089660922,0.026215935548362917,0.08138632774353027,0.03322835194744605,0.999762481921604,1,auto,,
conv0,"(512, 512, 8)",2097152,0.5518572121016059,0.5518572121016059,0.01196647293317221,0.012076716465810867,0.016363903880119324,0.015263609551335381,0.9998957725058681,1,auto,auto,auto
pool0,"(256, 256, 8)",524288,0.5195657850850128,0.5195657850850128,0.007305127815505352,0.009272905257039093,0.016543637961149216,0.010805016007997712,0.9999735814489411,1,auto,auto,
pad_conv1,"(258, 258, 8)",532512,0.5115417236243527,0.5115417236243527,0.007192309003619956,0.009201022270550419,0.016543637961149216,0.010805016007997714,0.9999735814489406,1,auto,,
act0,"(512, 512, 8)",2097152,0.4308080428321549,0.4308080428321549,0.005349863743846081,0.00789426805689454,0.016543637961149216,0.01029673804048846,0.9999822985240943,1,auto,,
pad_conv0,"(1028, 1028, 1)",1056784,0.905402267729393,0.905402267729393,0.00028049310690035493,0.00047413901340300776,0.000972747802734375,0.0005113448996450103,0.9999999038220367,1,auto,,
