epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_mcc,val_ece,val_roc_auc,val_pr_auc,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,val_benign_mean_score,val_standalone_mean_score,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_roc_auc,aug_val_pr_auc,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1,aug_val_benign_mean_score,aug_val_standalone_mean_score
1,0.706402599811554,0.7043811766525917,0.7043811864177202,0.5621394871458277,0.8466228856896129,0.255555598065996,0.5,0.5,0.0,0.0,0.0,0.0,0.0705658495426178,0.4166666666666667,0.44487068469319063,0.42202815413475037,0.5416666666666666,0.6857142857142857,0.42999371886253357,0.42887458205223083,0.7075741170545689,0.7075741103374232,0.5629685467099362,0.8521796739649102,0.257117023337672,0.5,0.5,0.0,0.0,0.0,0.0,0.07151129841804504,0.23784722222222218,0.3774866497746323,0.41774648427963257,0.5208333333333334,0.676056338028169,0.4304709732532501,0.426506370306015
2,0.7043307423591614,0.7043131920215598,0.7043131947380735,0.5646975447800872,0.8439288446960598,0.2555227754734249,0.5,0.5,0.0,0.0,0.0,0.0,0.06925943493843079,0.4036458333333333,0.44451148106821675,0.4258439838886261,0.5416666666666666,0.6666666666666666,0.43145012855529785,0.4300309121608734,0.7076146677221424,0.7076146593038524,0.5654286151475723,0.8498007034601324,0.25713864529128766,0.5,0.5,0.0,0.0,0.0,0.0,0.07030487060546875,0.21614583333333331,0.366800903665903,0.41869691014289856,0.5208333333333334,0.676056338028169,0.43186864256858826,0.4275217056274414
3,0.7050825357437134,0.7043131920215598,0.7043131947380735,0.5646975447800872,0.8439288446960598,0.2555227754734249,0.5,0.5,0.0,0.0,0.0,0.0,0.06925943493843079,0.4036458333333333,0.44451148106821675,0.4258439838886261,0.5416666666666666,0.6666666666666666,0.43145012855529785,0.4300309121608734,0.7076146677221424,0.7076146593038524,0.5654286151475723,0.8498007034601324,0.25713864529128766,0.5,0.5,0.0,0.0,0.0,0.0,0.07030487060546875,0.21614583333333331,0.366800903665903,0.41869691014289856,0.5208333333333334,0.676056338028169,0.43186864256858826,0.4275217056274414
4,0.7052062153816223,0.7043131920215598,0.7043131947380735,0.5646975447800872,0.8439288446960598,0.2555227754734249,0.5,0.5,0.0,0.0,0.0,0.0,0.06925943493843079,0.4036458333333333,0.44451148106821675,0.4258439838886261,0.5416666666666666,0.6666666666666666,0.43145012855529785,0.4300309121608734,0.7076146677221424,0.7076146593038524,0.5654286151475723,0.8498007034601324,0.25713864529128766,0.5,0.5,0.0,0.0,0.0,0.0,0.07030487060546875,0.21614583333333331,0.366800903665903,0.41869691014289856,0.5208333333333334,0.676056338028169,0.43186864256858826,0.4275217056274414
5,0.6985374689102173,0.6931874646727838,0.6931874653790032,0.6760435474502923,0.710331383307714,0.2500201551957727,0.4791666666666667,0.4791666666666667,0.0,0.0,0.0,-0.14586499149789456,0.029549802963932354,0.5416666666666667,0.5313114198191677,0.49365267157554626,0.5625,0.4878048780487805,0.4913548231124878,0.4914971590042114,0.6956693576322954,0.6956693618612994,0.6753907676878207,0.7159479560347778,0.251260298994182,0.5,0.5,0.0,0.0,0.0,0.0,0.010109275579452515,0.3663194444444444,0.4545653042610067,0.49511733651161194,0.5208333333333334,0.25806451612903225,0.491029292345047,0.4887521266937256
6,0.6941748261451721,0.6933445162840141,0.6933445134450998,0.6779227855299856,0.7087662413602139,0.25009857633510507,0.4791666666666667,0.4791666666666667,0.0,0.0,0.0,-0.14586499149789456,0.028665033479531605,0.5303819444444444,0.5198198899052441,0.492676317691803,0.6041666666666666,0.6274509803921569,0.49231067299842834,0.4922701418399811,0.6958645581933242,0.6958645557937494,0.6772286134361657,0.7145004981513329,0.25135785840291397,0.5,0.5,0.0,0.0,0.0,0.0,0.009285598993301392,0.3689236111111111,0.46694819691535766,0.4965820908546448,0.5208333333333334,0.20689655172413793,0.49196481704711914,0.4894639551639557
7,0.6944593191146851,0.6933445162840141,0.6933445134450998,0.6779227855299856,0.7087662413602139,0.25009857633510507,0.4791666666666667,0.4791666666666667,0.0,0.0,0.0,-0.14586499149789456,0.028665033479531605,0.5303819444444444,0.5198198899052441,0.492676317691803,0.6041666666666666,0.6274509803921569,0.49231067299842834,0.4922701418399811,0.6958645581933242,0.6958645557937494,0.6772286134361657,0.7145004981513329,0.25135785840291397,0.5,0.5,0.0,0.0,0.0,0.0,0.009285598993301392,0.3689236111111111,0.46694819691535766,0.4965820908546448,0.5208333333333334,0.20689655172413793,0.49196481704711914,0.4894639551639557
8,0.6944200396537781,0.6935412522985541,0.693541255236107,0.6786449622607801,0.7084375482114336,0.2501969010809711,0.4583333333333333,0.4583333333333333,0.0,0.0,0.0,-0.20851441405707474,0.04927460600932439,0.5182291666666667,0.5215327985107918,0.492676317691803,0.6041666666666666,0.6274509803921569,0.49267682433128357,0.4924328625202179,0.6959569374906945,0.6959569369443753,0.6778282204521794,0.7140856534365714,0.2514040439369245,0.5,0.5,0.0,0.0,0.0,0.0,0.00903138518333435,0.36545138888888884,0.4630800034081139,0.4970703423023224,0.5208333333333334,0.20689655172413793,0.4922698736190796,0.4896673262119293
9,0.693774402141571,0.6930463849916016,0.6930463831548156,0.6844195810116599,0.7016731852979712,0.2499495712315336,0.5416666666666666,0.5416666666666666,0.6666666666666666,0.16666666666666666,0.26666666666666666,0.12598815766974242,0.037211496382951736,0.5060763888888888,0.5639909728725518,0.50048828125,0.5625,0.27586206896551724,0.49560582637786865,0.49576863646507263,0.6938697228389697,0.6938697183878002,0.6852761543626095,0.7024632824129912,0.25036116480602805,0.4375,0.4375,0.2857142857142857,0.08333333333333333,0.12903225806451613,-0.1770844008302866,0.06713821676870188,0.47916666666666663,0.49630028431607787,0.4990234375,0.5416666666666666,0.3888888888888889,0.49603307247161865,0.4953822195529938
10,0.693630576133728,0.6930463849916016,0.6930463831548156,0.6844195810116599,0.7016731852979712,0.2499495712315336,0.5416666666666666,0.5416666666666666,0.6666666666666666,0.16666666666666666,0.26666666666666666,0.12598815766974242,0.037211496382951736,0.5060763888888888,0.5639909728725518,0.50048828125,0.5625,0.27586206896551724,0.49560582637786865,0.49576863646507263,0.6938697228389697,0.6938697183878002,0.6852761543626095,0.7024632824129912,0.25036116480602805,0.4375,0.4375,0.2857142857142857,0.08333333333333333,0.12903225806451613,-0.1770844008302866,0.06713821676870188,0.47916666666666663,0.49630028431607787,0.4990234375,0.5416666666666666,0.3888888888888889,0.49603307247161865,0.4953822195529938
