idx,label,keras_logit,hls_logit,abs_err,rel_err
0,0,-0.04296875,-0.25,0.20703125,4.818181818181818
1,0,-0.0546875,-0.25,0.1953125,3.5714285714285716
2,0,-0.0390625,-0.25,0.2109375,5.4
3,0,-0.01953125,0.0,0.01953125,1.0
4,0,-0.0546875,0.0,0.0546875,1.0
5,0,-0.0546875,-0.25,0.1953125,3.5714285714285716
6,0,-0.0390625,-0.25,0.2109375,5.4
7,0,-0.03515625,0.0,0.03515625,1.0
8,0,-0.0546875,0.0,0.0546875,1.0
9,0,-0.0703125,0.0,0.0703125,1.0
10,0,-0.0859375,0.0,0.0859375,1.0
11,0,-0.0625,-0.25,0.1875,3.0
12,0,-0.05078125,0.0,0.05078125,1.0
13,0,-0.03125,0.0,0.03125,1.0
14,0,-0.046875,0.0,0.046875,1.0
15,0,-0.03125,0.0,0.03125,1.0
16,0,-0.0546875,-0.25,0.1953125,3.5714285714285716
17,0,-0.078125,0.0,0.078125,1.0
18,0,-0.05859375,-0.25,0.19140625,3.2666666666666666
19,0,-0.0625,0.0,0.0625,1.0
20,0,-0.06640625,0.0,0.06640625,1.0
21,0,-0.0390625,0.0,0.0390625,1.0
22,0,-0.078125,-0.25,0.171875,2.2
23,0,-0.05859375,0.0,0.05859375,1.0
24,1,-0.05078125,-0.25,0.19921875,3.923076923076923
25,1,-0.015625,0.0,0.015625,1.0
26,1,-0.0625,0.0,0.0625,1.0
27,1,-0.078125,0.0,0.078125,1.0
28,1,-0.03515625,0.0,0.03515625,1.0
29,1,-0.07421875,0.0,0.07421875,1.0
30,1,-0.0234375,0.0,0.0234375,1.0
31,1,-0.07421875,0.0,0.07421875,1.0
32,1,-0.03515625,-0.25,0.21484375,6.111111111111111
33,1,-0.0546875,-0.25,0.1953125,3.5714285714285716
34,1,-0.015625,0.0,0.015625,1.0
35,1,-0.03515625,0.0,0.03515625,1.0
36,1,-0.05859375,-0.25,0.19140625,3.2666666666666666
37,1,-0.0078125,0.0,0.0078125,1.0
38,1,-0.03125,0.0,0.03125,1.0
39,1,-0.0703125,-0.25,0.1796875,2.5555555555555554
40,1,-0.02734375,-0.25,0.22265625,8.142857142857142
41,1,-0.046875,0.0,0.046875,1.0
42,1,0.00390625,0.0,0.00390625,1.0
43,1,-0.03515625,0.0,0.03515625,1.0
44,1,-0.0546875,-0.25,0.1953125,3.5714285714285716
45,1,-0.05078125,-0.25,0.19921875,3.923076923076923
46,1,-0.06640625,0.0,0.06640625,1.0
47,1,-0.06640625,-0.25,0.18359375,2.764705882352941
