idx,label,keras_logit,hls_logit,abs_err,rel_err
0,0,0.05615234375,0.25,0.19384765625,3.4521739130434783
1,0,0.04248046875,0.25,0.20751953125,4.885057471264368
2,0,0.0693359375,0.25,0.1806640625,2.6056338028169015
3,0,0.03759765625,0.25,0.21240234375,5.64935064935065
4,0,0.03369140625,0.25,0.21630859375,6.420289855072464
5,0,0.01513671875,0.0,0.01513671875,1.0
6,0,0.0966796875,0.25,0.1533203125,1.5858585858585859
7,0,0.115234375,0.375,0.259765625,2.2542372881355934
8,0,0.08154296875,0.375,0.29345703125,3.5988023952095807
9,0,0.0341796875,0.25,0.2158203125,6.314285714285714
10,0,0.00927734375,0.25,0.24072265625,25.94736842105263
11,0,0.025390625,0.25,0.224609375,8.846153846153847
12,0,0.0693359375,0.375,0.3056640625,4.408450704225352
13,0,0.09814453125,0.25,0.15185546875,1.5472636815920398
14,0,0.044921875,0.25,0.205078125,4.565217391304348
15,0,0.126953125,0.25,0.123046875,0.9692307692307692
16,0,0.11279296875,0.25,0.13720703125,1.2164502164502164
17,0,0.0830078125,0.25,0.1669921875,2.011764705882353
18,0,0.0634765625,0.375,0.3115234375,4.907692307692308
19,0,0.06201171875,0.25,0.18798828125,3.031496062992126
20,0,0.10302734375,0.25,0.14697265625,1.4265402843601895
21,0,0.068359375,0.375,0.306640625,4.485714285714286
22,0,0.00927734375,0.0,0.00927734375,1.0
23,0,0.0234375,0.25,0.2265625,9.666666666666666
24,1,0.078125,0.25,0.171875,2.2
25,1,0.1005859375,0.25,0.1494140625,1.4854368932038835
26,1,0.1083984375,0.375,0.2666015625,2.4594594594594597
27,1,0.1025390625,0.25,0.1474609375,1.438095238095238
28,1,0.056640625,0.25,0.193359375,3.413793103448276
29,1,0.11669921875,0.25,0.13330078125,1.1422594142259415
30,1,0.09619140625,0.25,0.15380859375,1.598984771573604
31,1,0.13134765625,0.375,0.24365234375,1.8550185873605949
32,1,0.1025390625,0.25,0.1474609375,1.438095238095238
33,1,0.1376953125,0.25,0.1123046875,0.8156028368794326
34,1,0.1337890625,0.375,0.2412109375,1.802919708029197
35,1,0.0859375,0.25,0.1640625,1.9090909090909092
36,1,0.16357421875,0.375,0.21142578125,1.2925373134328357
37,1,0.12744140625,0.25,0.12255859375,0.9616858237547893
38,1,0.123046875,0.25,0.126953125,1.0317460317460319
39,1,0.11962890625,0.25,0.13037109375,1.089795918367347
40,1,0.05126953125,0.25,0.19873046875,3.876190476190476
41,1,0.1142578125,0.25,0.1357421875,1.188034188034188
42,1,0.09814453125,0.25,0.15185546875,1.5472636815920398
43,1,0.07421875,0.25,0.17578125,2.3684210526315788
44,1,0.08984375,0.25,0.16015625,1.7826086956521738
45,1,0.07373046875,0.25,0.17626953125,2.390728476821192
46,1,0.1064453125,0.25,0.1435546875,1.348623853211009
47,1,0.09619140625,0.375,0.27880859375,2.8984771573604062
