layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,0.9604339599609375,0.9604339599609375,0.0607757568359375,0.0607757568359375,0.0914306640625,0.07676738187019463,0.9999999999977427,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool4,"(4, 4, 32)",512,1.76544189453125,1.76544189453125,0.0130615234375,0.0403608992353931,0.125,0.016732280468334745,0.9998600319662561,1,auto,auto,
act4,"(8, 8, 32)",2048,1.2492218017578125,1.2492218017578125,0.01116943359375,0.03733885835287011,0.125,0.020032648211085025,0.999799326057579,1,"ufixed<8,5,RND_CONV,SAT,0>",,
gap,"(1, 1, 32)",32,1.76544189453125,1.76544189453125,0.03143310546875,0.03702187782096174,0.0859375,0.01740823986059324,0.9998613651890373,1,auto,auto,
conv4,"(8, 8, 32)",2048,1.6149070858955383,1.6149070858955383,0.015390872955322266,0.019747686178977805,0.08349609375,0.00981407116212747,0.9999521565837991,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool3,"(8, 8, 24)",1536,0.8831278483072916,0.8831278483072916,0.0057373046875,0.018918081389276187,0.0625,0.01701128516080122,0.9998551840224685,1,auto,auto,
act3,"(16, 16, 24)",6144,0.7258555094401041,0.7258555094401041,0.005544026692708333,0.01860783115300212,0.0625,0.019228285553100508,0.9998151103753881,1,"ufixed<8,4,RND_CONV,SAT,0>",,
pad_conv4,"(10, 10, 24)",2400,0.5652018229166667,0.5652018229166667,0.003671875,0.015134465111420952,0.0625,0.01701128516080122,0.9998551840224685,1,auto,,
conv3,"(16, 16, 24)",6144,0.8977261583010355,0.8977261583010355,0.006951441367467244,0.009082305161088699,0.04638671875,0.008539088424903318,0.9999636202250242,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool2,"(16, 16, 24)",6144,0.47136815388997394,0.47136815388997394,0.0023930867513020835,0.008646158574136005,0.03125,0.012761489541275392,0.9999186614706156,1,auto,auto,
act2,"(32, 32, 24)",24576,0.3807636896769206,0.3807636896769206,0.002139409383138021,0.008176346761908593,0.03125,0.01371683870829047,0.9999059749451452,1,"ufixed<8,3,RND_CONV,SAT,0>",,
pad_conv3,"(18, 18, 24)",7776,0.37243903517232513,0.37243903517232513,0.0018908339763374486,0.007685474288120895,0.03125,0.012761489541275392,0.9999186614706156,1,auto,,
conv2,"(32, 32, 24)",24576,0.4472440145909786,0.4472440145909786,0.0027735990782578788,0.0037316222161455784,0.0274658203125,0.006013025289027063,0.9999819517450256,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool1,"(32, 32, 16)",16384,0.37041497230529785,0.37041497230529785,0.0008020401000976562,0.003539642560499913,0.015625,0.006025767767428126,0.9999818501114291,1,auto,auto,
pad_conv2,"(34, 34, 16)",18496,0.3281184529763192,0.3281184529763192,0.0007104576665224913,0.003331428292235212,0.015625,0.006025767767428126,0.9999818501114291,1,auto,,
act1,"(64, 64, 16)",65536,0.2975621819496155,0.2975621819496155,0.0006229877471923828,0.0031191067214711085,0.015625,0.006101488575250038,0.9999813768805768,1,"ufixed<8,2,RND_CONV,SAT,0>",,
conv1,"(64, 64, 16)",65536,0.6099612424150109,0.6099612424150109,0.0011993777006864548,0.001956799747093098,0.0146484375,0.002433965450766715,0.9999970365477291,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool0,"(64, 64, 8)",32768,0.4361816644668579,0.4361816644668579,0.0002269744873046875,0.0018825031525791173,0.015625,0.002697620146124161,0.999996363240254,1,auto,auto,
pad_conv1,"(66, 66, 8)",34848,0.4101469462020776,0.4101469462020776,0.00021342688246097337,0.0018254576025009623,0.015625,0.0026976201461241605,0.999996363240254,1,auto,,
act0,"(128, 128, 8)",131072,0.3356253206729889,0.3356253206729889,0.00017654895782470703,0.0016606282684541514,0.015625,0.002784091314440168,0.9999961524982147,1,"ufixed<8,2,RND_CONV,SAT,0>",,
pad_conv0,"(260, 260, 1)",67600,0.8846841305467633,0.8846841305467633,0.00027427549984205526,0.00046882548768631394,0.000972747802734375,0.0005115040917160544,0.9999999038147784,1,auto,,
conv0,"(128, 128, 8)",131072,0.5828370433713229,0.5828370433713229,0.0003424957165661935,0.00044864561662403234,0.0023198723793029785,0.0005639523724322856,0.9999998725192947,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
