sample_index,sample_id,app_name,class_label,class_name,ro_count,bitstream_path,logit,probability,predicted_label,correct,per_sample_bce_loss,per_sample_log_loss,fold
0,it1_B003,user_interrupts,0,benign,0,config_003/vfpga_c003_0.bin,-0.221230015,0.444916973,0,True,0.588637577,0.588637577,0
1,it1_B008,hello_world_nodbg,0,benign,0,config_008/vfpga_c008_0.bin,-0.146779880,0.463370769,0,True,0.622447868,0.622447868,0
2,it1_B011,user_interrupts_nodbg,0,benign,0,config_011/vfpga_c011_0.bin,-0.253871173,0.436870902,0,True,0.574246373,0.574246373,0
3,it1_B013,multithreading_aes_nodbg,0,benign,0,config_013/vfpga_c013_0.bin,-0.086634472,0.478354918,0,True,0.650767843,0.650767843,0
4,it1_B019,perf_fpga,0,benign,0,config_019/vfpga_c019_0.bin,-0.227308616,0.443416273,0,True,0.585937666,0.585937666,0
5,it1_B029,euclidean_nodbg,0,benign,0,config_029/vfpga_c029_0.bin,-0.174991772,0.456363354,0,True,0.609474186,0.609474186,0
6,it1_B030,hello_world,0,benign,0,config_030/vfpga_c030_0.bin,0.078185707,0.519536476,1,False,0.733003965,0.733003965,0
7,it1_B035,multithreading_aes,0,benign,0,config_035/vfpga_c035_0.bin,0.277614892,0.568961386,1,False,0.841557601,0.841557601,0
8,it1_B044,euclidean_nodbg,0,benign,0,config_044/vfpga_c044_0.bin,-0.049932167,0.487519551,0,True,0.668492717,0.668492717,0
9,it1_B053,hello_world_nodbg,0,benign,0,config_053/vfpga_c053_0.bin,-0.221936122,0.444742595,0,True,0.588323480,0.588323480,0
10,it1_B062,multitenancy_aes,0,benign,0,config_062/vfpga_c062_0.bin,0.083091997,0.520761056,1,False,0.735555966,0.735555966,0
11,it1_B066,euclidean,0,benign,0,config_066/vfpga_c066_0.bin,-0.006090419,0.498477400,0,True,0.690106608,0.690106608,0
12,it1_B072,perf_fpga_nodbg,0,benign,0,config_072/vfpga_c072_0.bin,-0.358929962,0.411218617,0,True,0.529700330,0.529700330,0
13,it2_B002,multitenancy_aes,0,benign,0,config_002/vfpga_c002_0.bin,0.152491257,0.538049111,1,False,0.772296695,0.772296695,0
14,it2_B003,user_interrupts,0,benign,0,config_003/vfpga_c003_0.bin,-0.022605108,0.494348964,0,True,0.681908499,0.681908499,0
15,it2_B005,multithreading_aes,0,benign,0,config_005/vfpga_c005_0.bin,0.093878254,0.523452342,1,False,0.741187544,0.741187544,0
16,it2_B006,euclidean,0,benign,0,config_006/vfpga_c006_0.bin,0.003644643,0.500911160,1,False,0.694971163,0.694971163,0
17,it2_B009,hls_vadd_nodbg,0,benign,0,config_009/vfpga_c009_0.bin,-0.026186021,0.493453869,0,True,0.680139881,0.680139881,0
18,it2_B048,user_interrupts,0,benign,0,config_048/vfpga_c048_0.bin,-0.077934906,0.480526129,0,True,0.654938767,0.654938767,0
19,it2_B051,euclidean,0,benign,0,config_051/vfpga_c051_0.bin,-0.079819888,0.480055616,0,True,0.654033427,0.654033427,0
20,it2_B052,cosine,0,benign,0,config_052/vfpga_c052_0.bin,-0.073213756,0.481704733,0,True,0.657210185,0.657210185,0
21,it2_B053,hello_world_nodbg,0,benign,0,config_053/vfpga_c053_0.bin,-0.166459799,0.458480877,0,True,0.613376898,0.613376898,0
22,it2_B064,perf_fpga,0,benign,0,config_064/vfpga_c064_0.bin,-0.338346183,0.416211265,0,True,0.538216116,0.538216116,0
23,it2_B070,multitenancy_aes_nodbg,0,benign,0,config_070/vfpga_c070_0.bin,-0.146552920,0.463427205,0,True,0.622553041,0.622553041,0
24,it1_S008,ro_12000,1,standalone,12000,config_083/vfpga_c083_0.bin,0.033524789,0.508380412,1,True,0.676525268,0.676525268,0
25,it1_S009,ro_14000,1,standalone,14000,config_084/vfpga_c084_0.bin,0.080181956,0.520034756,1,True,0.653859630,0.653859630,0
26,it1_S027,ro_19000,1,standalone,19000,config_102/vfpga_c102_0.bin,0.320292830,0.579395616,1,True,0.545769761,0.545769761,0
27,it1_S036,ro_8192,1,standalone,8192,config_111/vfpga_c111_0.bin,0.174067006,0.543407206,1,True,0.609896321,0.609896321,0
28,it1_S037,ro_10000,1,standalone,10000,config_112/vfpga_c112_0.bin,0.229213908,0.557053899,1,True,0.585093277,0.585093277,0
29,it1_S040,ro_16000,1,standalone,16000,config_115/vfpga_c115_0.bin,0.500371277,0.622546579,1,True,0.473936828,0.473936828,0
30,it1_S055,ro_16000,1,standalone,16000,config_130/vfpga_c130_0.bin,0.261483490,0.565000932,1,True,0.570927899,0.570927899,0
31,it1_S057,ro_19000,1,standalone,19000,config_132/vfpga_c132_0.bin,0.206113651,0.551346762,1,True,0.595391336,0.595391336,0
32,it1_S069,ro_14000,1,standalone,14000,config_144/vfpga_c144_0.bin,0.091649450,0.522896338,1,True,0.648372041,0.648372041,0
33,it1_S074,ro_22000,1,standalone,22000,config_149/vfpga_c149_0.bin,0.411681563,0.601491017,1,True,0.508343677,0.508343677,0
34,it2_S013,ro_21000,1,standalone,21000,config_088/vfpga_c088_0.bin,0.568873346,0.638503165,1,True,0.448628647,0.448628647,0
35,it2_S015,ro_8000,1,standalone,8000,config_090/vfpga_c090_0.bin,0.138268679,0.534512203,1,True,0.626400718,0.626400718,0
36,it2_S020,ro_13000,1,standalone,13000,config_095/vfpga_c095_0.bin,0.196264327,0.548909185,1,True,0.599822270,0.599822270,0
37,it2_S030,ro_8000,1,standalone,8000,config_105/vfpga_c105_0.bin,0.079913601,0.519967775,1,True,0.653988441,0.653988441,0
38,it2_S036,ro_14000,1,standalone,14000,config_111/vfpga_c111_0.bin,0.275668949,0.568484091,1,True,0.564781951,0.564781951,0
39,it2_S042,ro_20000,1,standalone,20000,config_117/vfpga_c117_0.bin,0.397126257,0.597997017,1,True,0.514169513,0.514169513,0
40,it2_S045,ro_8000,1,standalone,8000,config_120/vfpga_c120_0.bin,-0.058954343,0.485265682,0,False,0.723058741,0.723058741,0
41,it2_S047,ro_10000,1,standalone,10000,config_122/vfpga_c122_0.bin,0.165458873,0.541270607,1,True,0.613835927,0.613835927,0
42,it2_S049,ro_12000,1,standalone,12000,config_124/vfpga_c124_0.bin,0.128397450,0.532055336,1,True,0.631007780,0.631007780,0
43,it2_S050,ro_13000,1,standalone,13000,config_125/vfpga_c125_0.bin,0.203787640,0.550771323,1,True,0.596435578,0.596435578,0
44,it2_S051,ro_14000,1,standalone,14000,config_126/vfpga_c126_0.bin,0.319929451,0.579307059,1,True,0.545922616,0.545922616,0
45,it2_S064,ro_12000,1,standalone,12000,config_139/vfpga_c139_0.bin,-0.087127775,0.478231825,0,False,0.737659674,0.737659674,0
