idx,label,keras_logit,hls_logit,abs_err,rel_err
0,0,0.0625,-0.125,0.1875,3.0
1,0,0.0078125,-0.125,0.1328125,17.0
2,0,0.109375,0.0,0.109375,1.0
3,0,0.125,-0.125,0.25,2.0
4,0,0.0390625,0.0,0.0390625,1.0
5,0,0.1015625,-0.125,0.2265625,2.230769230769231
6,0,0.109375,0.0,0.109375,1.0
7,0,0.1796875,-0.25,0.4296875,2.391304347826087
8,0,0.1328125,0.125,0.0078125,0.058823529411764705
9,0,0.0546875,-0.125,0.1796875,3.2857142857142856
10,0,0.0625,-0.25,0.3125,5.0
11,0,0.0703125,-0.125,0.1953125,2.7777777777777777
12,0,0.046875,-0.25,0.296875,6.333333333333333
13,0,0.0078125,-0.375,0.3828125,49.0
14,0,0.0390625,-0.125,0.1640625,4.2
15,0,0.1640625,0.0,0.1640625,1.0
16,0,0.140625,0.25,0.109375,0.7777777777777778
17,0,0.15625,-0.125,0.28125,1.8
18,0,0.140625,0.25,0.109375,0.7777777777777778
19,0,-0.015625,0.125,0.140625,9.0
20,0,0.1875,0.0,0.1875,1.0
21,0,0.15625,0.0,0.15625,1.0
22,0,0.125,0.0,0.125,1.0
23,0,0.1328125,0.25,0.1171875,0.8823529411764706
24,1,0.1015625,-0.25,0.3515625,3.4615384615384617
25,1,0.1171875,0.25,0.1328125,1.1333333333333333
26,1,0.2265625,0.125,0.1015625,0.4482758620689655
27,1,0.125,0.0,0.125,1.0
28,1,0.2109375,0.125,0.0859375,0.4074074074074074
29,1,0.1796875,0.0,0.1796875,1.0
30,1,0.140625,0.0,0.140625,1.0
31,1,0.109375,-0.125,0.234375,2.142857142857143
32,1,0.1875,0.25,0.0625,0.3333333333333333
33,1,0.15625,0.25,0.09375,0.6
34,1,0.1171875,-0.125,0.2421875,2.066666666666667
35,1,0.03125,-0.25,0.28125,9.0
36,1,0.234375,0.0,0.234375,1.0
37,1,0.1796875,0.125,0.0546875,0.30434782608695654
38,1,0.21875,0.0,0.21875,1.0
39,1,0.1015625,-0.25,0.3515625,3.4615384615384617
40,1,0.125,0.0,0.125,1.0
41,1,0.03125,-0.125,0.15625,5.0
42,1,0.109375,0.0,0.109375,1.0
43,1,0.0859375,0.0,0.0859375,1.0
44,1,0.1640625,0.25,0.0859375,0.5238095238095238
45,1,-0.0703125,-0.375,0.3046875,4.333333333333333
46,1,0.1484375,0.125,0.0234375,0.15789473684210525
47,1,0.0078125,-0.125,0.1328125,17.0
