sample_index,sample_id,app_name,class_label,class_name,ro_count,bitstream_path,logit,probability,predicted_label,correct,per_sample_bce_loss,per_sample_log_loss,fold
0,it1_B003,user_interrupts,0,benign,0,config_003/vfpga_c003_0.bin,-0.205547482,0.448793292,0,True,0.595645390,0.595645390,0
1,it1_B008,hello_world_nodbg,0,benign,0,config_008/vfpga_c008_0.bin,-0.285586715,0.429084654,0,True,0.560514336,0.560514336,0
2,it1_B011,user_interrupts_nodbg,0,benign,0,config_011/vfpga_c011_0.bin,-0.375958979,0.407101911,0,True,0.522732751,0.522732751,0
3,it1_B013,multithreading_aes_nodbg,0,benign,0,config_013/vfpga_c013_0.bin,-0.198626071,0.450506096,0,True,0.598757599,0.598757599,0
4,it1_B019,perf_fpga,0,benign,0,config_019/vfpga_c019_0.bin,-0.339529544,0.415923761,0,True,0.537723758,0.537723758,0
5,it1_B029,euclidean_nodbg,0,benign,0,config_029/vfpga_c029_0.bin,-0.215756774,0.446269081,0,True,0.591076415,0.591076415,0
6,it1_B030,hello_world,0,benign,0,config_030/vfpga_c030_0.bin,-0.075379461,0.481164053,0,True,0.656167540,0.656167540,0
7,it1_B035,multithreading_aes,0,benign,0,config_035/vfpga_c035_0.bin,0.152325809,0.538007989,1,False,0.772207679,0.772207679,0
8,it1_B044,euclidean_nodbg,0,benign,0,config_044/vfpga_c044_0.bin,0.050332241,0.512580404,1,False,0.718629934,0.718629934,0
9,it1_B053,hello_world_nodbg,0,benign,0,config_053/vfpga_c053_0.bin,-0.322343916,0.420104624,0,True,0.544907578,0.544907578,0
10,it1_B062,multitenancy_aes,0,benign,0,config_062/vfpga_c062_0.bin,-0.040709525,0.489824024,0,True,0.672999562,0.672999562,0
11,it1_B066,euclidean,0,benign,0,config_066/vfpga_c066_0.bin,-0.223004848,0.444478692,0,True,0.587848313,0.587848313,0
12,it1_B072,perf_fpga_nodbg,0,benign,0,config_072/vfpga_c072_0.bin,-0.285404533,0.429129284,0,True,0.560592511,0.560592511,0
13,it2_B002,multitenancy_aes,0,benign,0,config_002/vfpga_c002_0.bin,0.176065087,0.543902918,1,False,0.785049594,0.785049594,0
14,it2_B003,user_interrupts,0,benign,0,config_003/vfpga_c003_0.bin,-0.005680203,0.498579953,0,True,0.690311112,0.690311112,0
15,it2_B005,multithreading_aes,0,benign,0,config_005/vfpga_c005_0.bin,0.150555521,0.537567944,1,False,0.771255640,0.771255640,0
16,it2_B006,euclidean,0,benign,0,config_006/vfpga_c006_0.bin,0.049942024,0.512482912,1,False,0.718429936,0.718429936,0
17,it2_B009,hls_vadd_nodbg,0,benign,0,config_009/vfpga_c009_0.bin,-0.127823025,0.468087682,0,True,0.631276620,0.631276620,0
18,it2_B048,user_interrupts,0,benign,0,config_048/vfpga_c048_0.bin,-0.225310534,0.443909452,0,True,0.586824141,0.586824141,0
