layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
gap,"(1, 1, 24)",24,0.3611653645833333,0.3611653645833333,0.08984375,0.11716778555105117,0.25,0.2438229406500048,0.9764023027164145,1,auto,auto,
output_dense,"(1,)",1,0.0777587890625,0.0777587890625,0.0762939453125,0.0762939453125,0.12060546875,1.0153729826836868,0.49999999997088085,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
pool2,"(16, 16, 24)",6144,0.3611653645833333,0.3611653645833333,0.006673177083333333,0.05717428592187583,0.5,0.1068200570078571,0.9941815072339673,1,auto,auto,
act2,"(32, 32, 24)",24576,0.2539520263671875,0.2539520263671875,0.004638671875,0.04789039159929735,0.5,0.11068706193792457,0.9938102168620562,1,"ufixed<4,3,RND_CONV,SAT,0>",,
conv2,"(32, 32, 24)",24576,0.4210001627604167,0.4210001627604167,0.007059415181477864,0.018694155277083353,0.1875,0.035745374325274026,0.9993564944136436,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
pool1,"(32, 32, 16)",16384,0.3607292175292969,0.3607292175292969,0.00118255615234375,0.01713446586299897,0.25,0.03069920126420562,0.99952564019992,1,auto,auto,
pad_conv2,"(34, 34, 16)",18496,0.3195386840397924,0.3195386840397924,0.0010475237889273356,0.01612655610635197,0.25,0.030699201264205625,0.99952564019992,1,auto,,
act1,"(64, 64, 16)",65536,0.2735729217529297,0.2735729217529297,0.0009088516235351562,0.015033798318946467,0.25,0.03225278844880868,0.9994771390383062,1,"ufixed<4,2,RND_CONV,SAT,0>",,
conv1,"(64, 64, 16)",65536,0.7174636125564575,0.7174636125564575,0.0015749931335449219,0.007972595372033205,0.09375,0.008502029286722928,0.9999637882011478,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
pool0,"(64, 64, 8)",32768,0.4724617004394531,0.4724617004394531,0.0002269744873046875,0.007529895426950192,0.25,0.010477959543995692,0.9999450698483813,1,auto,auto,
pad_conv1,"(66, 66, 8)",34848,0.44426150711662077,0.44426150711662077,0.00021342688246097337,0.007301716777648672,0.25,0.010477959543995694,0.9999450698483813,1,auto,,
act0,"(128, 128, 8)",131072,0.3676285743713379,0.3676285743713379,0.00018596649169921875,0.0068030051188405875,0.25,0.0112150200177428,0.9999368266938582,1,"ufixed<4,2,RND_CONV,SAT,0>",,
pad_conv0,"(260, 260, 1)",67600,0.8846841305467633,0.8846841305467633,0.00027427549984205526,0.00046882548768631394,0.000972747802734375,0.0005115040917160544,0.9999999038147784,1,auto,,
conv0,"(128, 128, 8)",131072,0.48792864297891825,0.48792864297891825,0.000325219693960932,0.00042385870388521947,0.002339959144592285,0.000662107626109585,0.999999804632099,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
