idx,label,keras_logit,hls_logit,abs_err,rel_err
0,0,-0.611083984375,-0.640625,0.029541015625,0.04834198961246504
1,0,-1.118896484375,-0.71875,0.400146484375,0.35762600916430287
2,0,-0.598388671875,-0.75,0.151611328125,0.2533659730722154
3,0,-0.9482421875,-1.015625,0.0673828125,0.07106076210092688
4,0,-0.72314453125,-0.796875,0.07373046875,0.10195813639432816
5,0,-0.69677734375,-0.796875,0.10009765625,0.14365802382620882
6,0,-0.397705078125,-0.28125,0.116455078125,0.292817679558011
7,0,0.218017578125,0.203125,0.014892578125,0.0683090705487122
8,0,-1.3818359375,-1.296875,0.0849609375,0.06148409893992933
9,0,-0.77587890625,-0.84375,0.06787109375,0.08747640025173065
10,0,-1.17041015625,-0.96875,0.20166015625,0.17229870671672926
11,0,-1.00244140625,-0.71875,0.28369140625,0.2830004870920604
12,0,-0.52099609375,-0.5625,0.04150390625,0.07966260543580131
13,0,-0.1650390625,-0.375,0.2099609375,1.272189349112426
14,0,-0.353515625,-0.453125,0.099609375,0.281767955801105
15,0,-0.20263671875,-0.421875,0.21923828125,1.0819277108433736
16,0,-0.86474609375,-0.640625,0.22412109375,0.25917560700169395
17,0,-1.998779296875,-1.9375,0.061279296875,0.03065836081592769
18,1,1.7607421875,1.890625,0.1298828125,0.07376594564614532
19,1,0.696533203125,0.921875,0.225341796875,0.32351910269891343
20,1,1.15478515625,1.421875,0.26708984375,0.23128964059196616
21,1,-0.19775390625,-0.375,0.17724609375,0.8962962962962963
22,1,1.307861328125,1.296875,0.010986328125,0.008400224005973492
23,1,1.521240234375,1.609375,0.088134765625,0.0579361258225004
24,1,0.780517578125,0.765625,0.014892578125,0.019080387863622147
25,1,1.653076171875,1.59375,0.059326171875,0.0358883473637572
26,1,1.64697265625,1.765625,0.11865234375,0.07204269196560925
27,1,2.01123046875,2.140625,0.12939453125,0.06433600388443797
28,1,0.2685546875,0.15625,0.1123046875,0.41818181818181815
29,1,0.8388671875,0.984375,0.1455078125,0.17345750873108265
30,1,1.12158203125,1.234375,0.11279296875,0.10056595559425337
31,1,0.37744140625,0.34375,0.03369140625,0.08926261319534282
32,1,1.15869140625,1.296875,0.13818359375,0.11925832279814581
33,1,0.95556640625,1.109375,0.15380859375,0.1609606540623403
34,1,1.603271484375,1.53125,0.072021484375,0.044921577584894165
35,1,2.01708984375,2.09375,0.07666015625,0.038005325587024935
