layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
pool2,"(16, 16, 24)",6144,0.7531890869140625,0.7531890869140625,0.0033391316731770835,0.010213412045857392,0.03125,0.010790312038297264,0.9999418664889561,1,auto,auto,
act2,"(32, 32, 24)",24576,0.599402109781901,0.599402109781901,0.0031315485636393228,0.009892076359419275,0.03125,0.012286128514430771,0.9999245876560247,1,"ufixed<8,3,RND_CONV,SAT,0>",,
gap,"(1, 1, 24)",24,0.7531890869140625,0.7531890869140625,0.006650288899739583,0.00838020351023744,0.0186767578125,0.010011299177722633,0.9999533222152023,1,auto,auto,
output_dense,"(1,)",1,0.0826711654663086,0.0826711654663086,0.0064601898193359375,0.0064601898193359375,0.013974189758300781,11.505698951818928,0.9999991269285013,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
conv2,"(32, 32, 24)",24576,0.7480605766177177,0.7480605766177177,0.00375274196267128,0.00507971303208313,0.0350341796875,0.005688854043383039,0.9999838336339175,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool1,"(32, 32, 16)",16384,0.5332150459289551,0.5332150459289551,0.0011289119720458984,0.004199631743148261,0.015625,0.005091584017087489,0.9999870371002292,1,auto,auto,
pad_conv2,"(34, 34, 16)",18496,0.4723288988159602,0.4723288988159602,0.0010000050686634948,0.003952594581786599,0.015625,0.00509158401708749,0.9999870371002292,1,auto,,
act1,"(64, 64, 16)",65536,0.437453031539917,0.437453031539917,0.0009542703628540039,0.003861539731438392,0.03125,0.005226091669674105,0.9999863518315474,1,"ufixed<8,2,RND_CONV,SAT,0>",,
conv1,"(64, 64, 16)",65536,0.7852329919114709,0.7852329919114709,0.0014443001709878445,0.0022364517828791816,0.01708984375,0.0020857098502425984,0.9999978338293121,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool0,"(64, 64, 8)",32768,0.6102626323699951,0.6102626323699951,0.0002741813659667969,0.002069731838280844,0.015625,0.002203949034902079,0.9999975835135747,1,auto,auto,
pad_conv1,"(66, 66, 8)",34848,0.5738374063791323,0.5738374063791323,0.0002578160870064279,0.002007012691666273,0.015625,0.0022039490349020784,0.9999975835135747,1,auto,,
act0,"(128, 128, 8)",131072,0.49936753511428833,0.49936753511428833,0.00022011995315551758,0.0018545522647658989,0.015625,0.002234271696741321,0.9999975401029924,1,"ufixed<8,2,RND_CONV,SAT,0>",,
pad_conv0,"(260, 260, 1)",67600,0.8846841305467633,0.8846841305467633,0.00027427549984205526,0.00046882548768631394,0.000972747802734375,0.0005115040917160544,0.9999999038147784,1,auto,,
conv0,"(128, 128, 8)",131072,0.5839449280217558,0.5839449280217558,0.0003452504444495519,0.00045745165455748373,0.0024701356887817383,0.0005417353825914662,0.9999998858271967,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
