idx,label,keras_logit,hls_logit,abs_err,rel_err
0,0,-0.169921875,-0.125,0.044921875,0.26436781609195403
1,0,-0.212890625,-0.375,0.162109375,0.7614678899082569
2,0,-0.2421875,-0.25,0.0078125,0.03225806451612903
3,0,-0.173828125,-0.125,0.048828125,0.2808988764044944
4,0,-0.1796875,-0.125,0.0546875,0.30434782608695654
5,0,-0.185546875,-0.25,0.064453125,0.3473684210526316
6,0,-0.078125,-0.125,0.046875,0.6
7,0,-0.064453125,-0.25,0.185546875,2.878787878787879
8,0,-0.169921875,-0.25,0.080078125,0.47126436781609193
9,0,-0.099609375,0.125,0.224609375,2.2549019607843137
10,0,-0.119140625,-0.25,0.130859375,1.098360655737705
11,0,-0.1796875,-0.25,0.0703125,0.391304347826087
12,0,-0.3515625,-0.25,0.1015625,0.28888888888888886
13,0,-0.146484375,-0.125,0.021484375,0.14666666666666667
14,0,-0.134765625,-0.125,0.009765625,0.07246376811594203
15,0,0.013671875,0.0,0.013671875,1.0
16,0,-0.244140625,-0.5,0.255859375,1.048
17,0,-0.296875,-0.375,0.078125,0.2631578947368421
18,0,-0.171875,-0.125,0.046875,0.2727272727272727
19,0,0.107421875,0.0,0.107421875,1.0
20,0,0.107421875,0.125,0.017578125,0.16363636363636364
21,0,-0.21484375,-0.125,0.08984375,0.41818181818181815
22,0,-0.203125,-0.25,0.046875,0.23076923076923078
23,0,-0.203125,-0.25,0.046875,0.23076923076923078
24,1,0.09765625,0.125,0.02734375,0.28
25,1,0.044921875,0.125,0.080078125,1.7826086956521738
26,1,0.2265625,0.25,0.0234375,0.10344827586206896
27,1,0.12109375,0.0,0.12109375,1.0
28,1,0.205078125,0.0,0.205078125,1.0
29,1,0.27734375,0.125,0.15234375,0.5492957746478874
30,1,0.337890625,0.25,0.087890625,0.26011560693641617
31,1,0.28125,0.125,0.15625,0.5555555555555556
32,1,0.30859375,0.375,0.06640625,0.21518987341772153
33,1,0.3984375,0.125,0.2734375,0.6862745098039216
34,1,0.54296875,0.375,0.16796875,0.30935251798561153
35,1,-0.01953125,0.0,0.01953125,1.0
36,1,0.248046875,0.125,0.123046875,0.49606299212598426
37,1,-0.09765625,0.0,0.09765625,1.0
38,1,0.068359375,0.0,0.068359375,1.0
39,1,0.322265625,0.25,0.072265625,0.22424242424242424
40,1,0.08203125,0.125,0.04296875,0.5238095238095238
41,1,0.080078125,0.125,0.044921875,0.5609756097560976
42,1,0.283203125,0.25,0.033203125,0.11724137931034483
43,1,0.328125,0.125,0.203125,0.6190476190476191
44,1,0.41015625,0.25,0.16015625,0.3904761904761905
45,1,0.083984375,0.125,0.041015625,0.4883720930232558
46,1,0.0859375,0.125,0.0390625,0.45454545454545453
47,1,0.166015625,0.125,0.041015625,0.24705882352941178
