epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_roc_auc,val_pr_auc,val_f1,val_mcc,val_ece,val_benign_mean_score,val_standalone_mean_score,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_roc_auc,aug_val_pr_auc,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_benign_mean_score,aug_val_standalone_mean_score,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1
1,0.694026,0.693927,0.693927,0.733617,0.654237,0.250390,0.500000,0.500000,0.500000,1.000000,0.684028,0.737078,0.666667,0.000000,0.019835,0.519831,0.519838,0.519842,0.687500,0.594595,0.693925,0.693925,0.733603,0.654246,0.250388,0.500000,0.500000,0.500000,1.000000,0.741319,0.782704,0.666667,0.000000,0.019829,0.519824,0.519834,0.519836,0.750000,0.700000
2,0.693870,0.693819,0.693819,0.730666,0.656972,0.250336,0.500000,0.500000,0.500000,1.000000,0.675347,0.716228,0.666667,0.000000,0.018415,0.518412,0.518419,0.518421,0.708333,0.650000,0.693817,0.693817,0.730657,0.656978,0.250335,0.500000,0.500000,0.500000,1.000000,0.737847,0.790556,0.666667,0.000000,0.018411,0.518407,0.518416,0.518416,0.750000,0.684211
3,0.693854,0.693711,0.693711,0.727228,0.660193,0.250282,0.500000,0.500000,0.500000,1.000000,0.487847,0.527065,0.666667,0.000000,0.016752,0.516753,0.516752,0.516756,0.583333,0.500000,0.693713,0.693713,0.727227,0.660198,0.250283,0.500000,0.500000,0.500000,1.000000,0.427951,0.519921,0.666667,0.000000,0.016751,0.516753,0.516749,0.516761,0.541667,0.312500
4,0.693834,0.693594,0.693594,0.723081,0.664107,0.250223,0.500000,0.500000,0.500000,1.000000,0.255208,0.383455,0.666667,0.000000,0.014739,0.514745,0.514733,0.514695,0.500000,0.666667,0.693594,0.693594,0.723063,0.664124,0.250223,0.500000,0.500000,0.500000,1.000000,0.303819,0.437037,0.666667,0.000000,0.014730,0.514737,0.514724,0.514759,0.520833,0.080000
5,0.693735,0.693607,0.693607,0.723612,0.663602,0.250230,0.500000,0.500000,0.500000,1.000000,0.299479,0.407807,0.666667,0.000000,0.014998,0.515003,0.514993,0.514957,0.500000,0.666667,0.693607,0.693607,0.723598,0.663616,0.250230,0.500000,0.500000,0.500000,1.000000,0.326389,0.453949,0.666667,0.000000,0.014991,0.514996,0.514986,0.515018,0.520833,0.080000
6,0.693684,0.693544,0.693544,0.721191,0.665896,0.250198,0.500000,0.500000,0.500000,1.000000,0.232639,0.373046,0.666667,0.000000,0.013820,0.513827,0.513813,0.513769,0.500000,0.666667,0.693545,0.693545,0.721178,0.665911,0.250199,0.500000,0.500000,0.500000,1.000000,0.244792,0.414093,0.666667,0.000000,0.013813,0.513821,0.513805,0.513839,0.520833,0.080000
7,0.693580,0.693548,0.693548,0.721443,0.665654,0.250201,0.500000,0.500000,0.500000,1.000000,0.244792,0.378384,0.666667,0.000000,0.013943,0.513950,0.513937,0.513893,0.500000,0.666667,0.693550,0.693550,0.721436,0.665664,0.250201,0.500000,0.500000,0.500000,1.000000,0.250000,0.437868,0.666667,0.000000,0.013939,0.513946,0.513932,0.513962,0.541667,0.153846
8,0.693695,0.693477,0.693477,0.718412,0.668542,0.250165,0.500000,0.500000,0.500000,1.000000,0.212674,0.363643,0.666667,0.000000,0.012465,0.512474,0.512455,0.512402,0.500000,0.666667,0.693479,0.693479,0.718399,0.668558,0.250166,0.500000,0.500000,0.500000,1.000000,0.226562,0.380524,0.666667,0.000000,0.012457,0.512468,0.512447,0.512402,0.500000,0.666667
9,0.693540,0.693436,0.693436,0.716635,0.670237,0.250145,0.500000,0.500000,0.500000,1.000000,0.208333,0.362202,0.666667,0.000000,0.011597,0.511607,0.511587,0.511534,0.500000,0.666667,0.693438,0.693438,0.716624,0.670252,0.250145,0.500000,0.500000,0.500000,1.000000,0.215278,0.376603,0.666667,0.000000,0.011591,0.511602,0.511580,0.511534,0.500000,0.666667
10,0.693559,0.693432,0.693432,0.716844,0.670019,0.250142,0.500000,0.500000,0.500000,1.000000,0.342014,0.416167,0.666667,0.000000,0.011704,0.511709,0.511699,0.511652,0.500000,0.666667,0.693433,0.693433,0.716845,0.670021,0.250143,0.500000,0.500000,0.500000,1.000000,0.315104,0.448942,0.666667,0.000000,0.011704,0.511710,0.511698,0.511739,0.520833,0.080000
11,0.693485,0.693413,0.693413,0.715626,0.671201,0.250133,0.500000,0.500000,0.500000,1.000000,0.217014,0.366145,0.666667,0.000000,0.011104,0.511114,0.511095,0.511044,0.500000,0.666667,0.693415,0.693415,0.715614,0.671217,0.250134,0.500000,0.500000,0.500000,1.000000,0.225694,0.382594,0.666667,0.000000,0.011097,0.511108,0.511086,0.511044,0.500000,0.666667
12,0.693468,0.693385,0.693385,0.714209,0.672562,0.250119,0.500000,0.500000,0.500000,1.000000,0.217014,0.366845,0.666667,0.000000,0.010410,0.510421,0.510399,0.510344,0.500000,0.666667,0.693387,0.693387,0.714199,0.672575,0.250120,0.500000,0.500000,0.500000,1.000000,0.212674,0.373598,0.666667,0.000000,0.010404,0.510416,0.510393,0.510344,0.500000,0.666667
13,0.693421,0.693364,0.693364,0.713241,0.673488,0.250109,0.500000,0.500000,0.500000,1.000000,0.262153,0.380997,0.666667,0.000000,0.009937,0.509947,0.509927,0.509874,0.500000,0.666667,0.693366,0.693366,0.713234,0.673498,0.250109,0.500000,0.500000,0.500000,1.000000,0.217882,0.376271,0.666667,0.000000,0.009933,0.509943,0.509922,0.509874,0.500000,0.666667
14,0.693451,0.693322,0.693322,0.710682,0.675963,0.250088,0.500000,0.500000,0.500000,1.000000,0.239583,0.376098,0.666667,0.000000,0.008679,0.508691,0.508667,0.508610,0.500000,0.666667,0.693324,0.693324,0.710676,0.675973,0.250089,0.500000,0.500000,0.500000,1.000000,0.210069,0.372839,0.666667,0.000000,0.008675,0.508688,0.508661,0.508610,0.500000,0.666667
15,0.693567,0.693275,0.693275,0.708537,0.678014,0.250064,0.500000,0.500000,0.500000,1.000000,0.373264,0.430007,0.666667,0.000000,0.007630,0.507636,0.507624,0.507636,0.500000,0.454545,0.693281,0.693281,0.708559,0.678003,0.250067,0.500000,0.500000,0.500000,1.000000,0.281250,0.406810,0.666667,0.000000,0.007638,0.507647,0.507630,0.507685,0.500000,0.076923
16,0.693561,0.693368,0.693368,0.714885,0.671852,0.250111,0.500000,0.500000,0.500000,1.000000,0.632812,0.663164,0.666667,0.000000,0.010757,0.510752,0.510762,0.510775,0.625000,0.437500,0.693376,0.693376,0.714916,0.671835,0.250114,0.500000,0.500000,0.500000,1.000000,0.553819,0.684178,0.666667,0.000000,0.010769,0.510767,0.510770,0.510790,0.666667,0.500000
17,0.693366,0.693317,0.693317,0.711256,0.675379,0.250085,0.500000,0.500000,0.500000,1.000000,0.360243,0.419127,0.666667,0.000000,0.008968,0.508973,0.508964,0.508944,0.520833,0.666667,0.693321,0.693321,0.711269,0.675372,0.250087,0.500000,0.500000,0.500000,1.000000,0.318576,0.415924,0.666667,0.000000,0.008973,0.508980,0.508967,0.509002,0.500000,0.076923
18,0.693370,0.693291,0.693291,0.710113,0.676469,0.250072,0.500000,0.500000,0.500000,1.000000,0.465278,0.487092,0.666667,0.000000,0.008410,0.508411,0.508409,0.508415,0.541667,0.521739,0.693295,0.693295,0.710134,0.676455,0.250074,0.500000,0.500000,0.500000,1.000000,0.408854,0.505956,0.666667,0.000000,0.008419,0.508422,0.508416,0.508445,0.541667,0.214286
19,0.693583,0.693275,0.693275,0.707398,0.679153,0.250064,0.500000,0.500000,0.500000,1.000000,0.193576,0.356259,0.666667,0.000000,0.007061,0.507075,0.507046,0.506988,0.500000,0.666667,0.693277,0.693277,0.707391,0.679163,0.250065,0.500000,0.500000,0.500000,1.000000,0.203125,0.366236,0.666667,0.000000,0.007056,0.507071,0.507041,0.506982,0.500000,0.666667
20,0.693342,0.693266,0.693266,0.707450,0.679082,0.250059,0.500000,0.500000,0.500000,1.000000,0.285590,0.393690,0.666667,0.000000,0.007092,0.507101,0.507082,0.507034,0.500000,0.666667,0.693266,0.693266,0.707450,0.679082,0.250059,0.500000,0.500000,0.500000,1.000000,0.296875,0.409406,0.666667,0.000000,0.007091,0.507100,0.507082,0.507140,0.500000,0.076923
21,0.693328,0.693254,0.693254,0.708621,0.677887,0.250053,0.500000,0.500000,0.500000,1.000000,0.651042,0.664513,0.666667,0.000000,0.007683,0.507677,0.507689,0.507698,0.625000,0.500000,0.693257,0.693257,0.708653,0.677861,0.250055,0.500000,0.500000,0.500000,1.000000,0.570312,0.684988,0.666667,0.000000,0.007698,0.507693,0.507702,0.507728,0.645833,0.451613
22,0.693346,0.693233,0.693233,0.705823,0.680643,0.250043,0.500000,0.500000,0.500000,1.000000,0.414931,0.454040,0.666667,0.000000,0.006295,0.506298,0.506291,0.506251,0.520833,0.676056,0.693236,0.693236,0.705841,0.680631,0.250044,0.500000,0.500000,0.500000,1.000000,0.392361,0.487635,0.666667,0.000000,0.006302,0.506307,0.506297,0.506358,0.520833,0.080000
23,0.693317,0.693218,0.693218,0.705444,0.680991,0.250035,0.500000,0.500000,0.500000,1.000000,0.552083,0.550135,0.666667,0.000000,0.006113,0.506111,0.506115,0.506123,0.583333,0.523810,0.693220,0.693220,0.705473,0.680967,0.250036,0.500000,0.500000,0.500000,1.000000,0.507812,0.641088,0.666667,0.000000,0.006126,0.506125,0.506127,0.506154,0.625000,0.437500
24,0.693446,0.693191,0.693191,0.703145,0.683237,0.250022,0.500000,0.500000,0.500000,1.000000,0.560764,0.561193,0.666667,0.000000,0.004977,0.504974,0.504980,0.504984,0.604167,0.558140,0.693194,0.693194,0.703181,0.683207,0.250023,0.500000,0.500000,0.500000,1.000000,0.512153,0.642561,0.666667,0.000000,0.004993,0.504992,0.504995,0.505031,0.625000,0.400000
25,0.693427,0.693220,0.693220,0.708068,0.678373,0.250037,0.500000,0.500000,0.500000,1.000000,0.831597,0.848994,0.666667,0.000000,0.007424,0.507405,0.507442,0.507437,0.750000,0.700000,0.693226,0.693226,0.708123,0.678329,0.250040,0.500000,0.500000,0.500000,1.000000,0.710938,0.773342,0.666667,0.000000,0.007448,0.507432,0.507464,0.507484,0.708333,0.588235
26,0.693418,0.693224,0.693224,0.707507,0.678941,0.250039,0.500000,0.500000,0.500000,1.000000,0.755208,0.785893,0.666667,0.000000,0.007141,0.507129,0.507154,0.507132,0.708333,0.758621,0.693228,0.693228,0.707552,0.678904,0.250040,0.500000,0.500000,0.500000,1.000000,0.651042,0.736575,0.666667,0.000000,0.007162,0.507151,0.507173,0.507197,0.687500,0.545455
27,0.693330,0.693220,0.693220,0.707109,0.679332,0.250037,0.500000,0.500000,0.500000,1.000000,0.757812,0.768526,0.666667,0.000000,0.006944,0.506932,0.506956,0.506952,0.708333,0.681818,0.693224,0.693224,0.707150,0.679297,0.250038,0.500000,0.500000,0.500000,1.000000,0.645833,0.743082,0.666667,0.000000,0.006963,0.506953,0.506973,0.506989,0.708333,0.588235
28,0.693164,0.693192,0.693192,0.704120,0.682264,0.250022,0.500000,0.500000,0.500000,1.000000,0.673611,0.690318,0.666667,0.000000,0.005464,0.505456,0.505472,0.505458,0.645833,0.666667,0.693193,0.693193,0.704154,0.682232,0.250023,0.500000,0.500000,0.500000,1.000000,0.598958,0.706491,0.666667,0.000000,0.005480,0.505473,0.505488,0.505512,0.666667,0.500000
29,0.693321,0.693152,0.693152,0.699438,0.686866,0.250003,0.500000,0.500000,0.500000,1.000000,0.659722,0.637278,0.666667,0.000000,0.003143,0.503136,0.503150,0.503152,0.645833,0.604651,0.693153,0.693153,0.699469,0.686838,0.250003,0.500000,0.500000,0.500000,1.000000,0.614583,0.707777,0.666667,0.000000,0.003158,0.503151,0.503164,0.503180,0.666667,0.529412
30,0.693293,0.693141,0.693141,0.699377,0.686905,0.249997,0.500000,0.500000,0.500000,1.000000,0.753472,0.746648,0.666667,0.000000,0.003118,0.503105,0.503131,0.503127,0.729167,0.711111,0.693141,0.693141,0.699411,0.686871,0.249997,0.500000,0.500000,0.500000,1.000000,0.710069,0.778983,0.666667,0.000000,0.003135,0.503122,0.503148,0.503164,0.708333,0.588235
31,0.693202,0.693135,0.693135,0.701808,0.684462,0.249994,0.500000,0.500000,0.500000,1.000000,0.866319,0.889740,0.666667,0.000000,0.004337,0.504312,0.504361,0.504354,0.791667,0.736842,0.693135,0.693135,0.701851,0.684419,0.249994,0.500000,0.500000,0.500000,1.000000,0.828993,0.855344,0.666667,0.000000,0.004358,0.504333,0.504383,0.504360,0.770833,0.755556
32,0.693327,0.693137,0.693137,0.705531,0.680744,0.249995,0.500000,0.500000,0.500000,1.000000,0.920139,0.920420,0.666667,0.000000,0.006197,0.506154,0.506240,0.506191,0.854167,0.862745,0.693138,0.693138,0.705588,0.680689,0.249996,0.500000,0.500000,0.500000,1.000000,0.862847,0.886547,0.666667,0.000000,0.006225,0.506182,0.506268,0.506245,0.791667,0.750000
33,0.693236,0.693145,0.693145,0.700453,0.685837,0.249999,0.500000,0.500000,0.500000,1.000000,0.763889,0.777842,0.666667,0.000000,0.003654,0.503640,0.503668,0.503653,0.708333,0.730769,0.693144,0.693144,0.700484,0.685803,0.249998,0.500000,0.500000,0.500000,1.000000,0.725694,0.783644,0.666667,0.000000,0.003670,0.503655,0.503686,0.503704,0.708333,0.588235
34,0.693213,0.693129,0.693129,0.700065,0.686193,0.249991,0.500000,0.500000,0.500000,1.000000,0.822917,0.841287,0.666667,0.000000,0.003468,0.503447,0.503489,0.503481,0.750000,0.727273,0.693129,0.693129,0.700108,0.686149,0.249991,0.500000,0.500000,0.500000,1.000000,0.762153,0.806868,0.666667,0.000000,0.003490,0.503468,0.503511,0.503524,0.708333,0.588235
35,0.693303,0.693120,0.693120,0.697468,0.688772,0.249986,0.500000,0.500000,0.500000,1.000000,0.800347,0.816352,0.666667,0.000000,0.002174,0.502156,0.502192,0.502189,0.750000,0.714286,0.693119,0.693119,0.697506,0.688732,0.249986,0.500000,0.500000,0.500000,1.000000,0.744792,0.798186,0.666667,0.000000,0.002194,0.502175,0.502213,0.502229,0.708333,0.588235
36,0.693299,0.693116,0.693116,0.701520,0.684712,0.249985,0.500000,0.500000,0.500000,1.000000,0.875000,0.887557,0.666667,0.000000,0.004202,0.504169,0.504235,0.504205,0.791667,0.807692,0.693112,0.693112,0.701562,0.684661,0.249982,0.500000,0.500000,0.500000,1.000000,0.875000,0.900386,0.666667,0.000000,0.004225,0.504190,0.504261,0.504231,0.833333,0.826087
37,0.693133,0.693106,0.693105,0.702105,0.684106,0.249979,0.500000,0.500000,0.500000,1.000000,0.899306,0.907233,0.666667,0.000000,0.004500,0.504459,0.504541,0.504504,0.833333,0.840000,0.693101,0.693101,0.702157,0.684046,0.249977,0.500000,0.500000,0.500000,1.000000,0.887153,0.911166,0.666667,0.000000,0.004528,0.504485,0.504571,0.504531,0.854167,0.851064
38,0.693198,0.693091,0.693091,0.703266,0.682916,0.249972,0.500000,0.500000,0.500000,1.000000,0.901042,0.907466,0.666667,0.000000,0.005088,0.505034,0.505142,0.505112,0.833333,0.809524,0.693091,0.693091,0.703336,0.682846,0.249972,0.500000,0.500000,0.500000,1.000000,0.881944,0.908214,0.666667,0.000000,0.005123,0.505069,0.505177,0.505132,0.833333,0.818182
39,0.693358,0.693112,0.693112,0.698827,0.687398,0.249983,0.500000,0.500000,0.500000,1.000000,0.845486,0.859247,0.666667,0.000000,0.002858,0.502832,0.502883,0.502869,0.812500,0.800000,0.693114,0.693114,0.698874,0.687354,0.249983,0.500000,0.500000,0.500000,1.000000,0.800347,0.842215,0.666667,0.000000,0.002880,0.502855,0.502905,0.502877,0.770833,0.775510
40,0.693223,0.693085,0.693085,0.697914,0.688256,0.249969,0.500000,0.500000,0.500000,1.000000,0.878472,0.896446,0.666667,0.000000,0.002415,0.502378,0.502452,0.502432,0.791667,0.772727,0.693080,0.693080,0.697949,0.688211,0.249966,0.500000,0.500000,0.500000,1.000000,0.894097,0.922659,0.666667,0.000000,0.002435,0.502395,0.502474,0.502449,0.875000,0.869565
41,0.693254,0.693061,0.693061,0.701114,0.685007,0.249957,0.500000,0.500000,0.500000,1.000000,0.906250,0.914580,0.666667,0.000000,0.004027,0.503968,0.504087,0.504046,0.854167,0.837209,0.693059,0.693059,0.701173,0.684945,0.249956,0.500000,0.500000,0.500000,1.000000,0.899306,0.921176,0.666667,0.000000,0.004057,0.503997,0.504118,0.504066,0.854167,0.851064
42,0.693115,0.693049,0.693049,0.700762,0.685337,0.249951,0.500000,0.500000,0.500000,1.000000,0.906250,0.916350,0.666667,0.000000,0.003857,0.503793,0.503920,0.503888,0.833333,0.809524,0.693050,0.693050,0.700833,0.685267,0.249951,0.500000,0.500000,0.500000,1.000000,0.897569,0.924790,0.666667,0.000000,0.003892,0.503828,0.503956,0.503906,0.875000,0.869565
43,0.693296,0.693048,0.693048,0.700563,0.685532,0.249950,0.500000,0.500000,0.500000,1.000000,0.913194,0.924862,0.666667,0.000000,0.003758,0.503694,0.503822,0.503784,0.833333,0.818182,0.693045,0.693045,0.700627,0.685463,0.249949,0.500000,0.500000,0.500000,1.000000,0.906250,0.932610,0.666667,0.000000,0.003792,0.503726,0.503857,0.503814,0.895833,0.888889
44,0.693298,0.693042,0.693042,0.703416,0.682668,0.249947,0.500000,0.500000,0.500000,1.000000,0.907986,0.915969,0.666667,0.000000,0.005188,0.505108,0.505267,0.505227,0.854167,0.837209,0.693037,0.693037,0.703499,0.682576,0.249945,0.500000,0.500000,0.500000,1.000000,0.894097,0.921403,0.666667,0.000000,0.005232,0.505149,0.505314,0.505253,0.833333,0.809524
45,0.693170,0.693059,0.693059,0.698151,0.687967,0.249956,0.500000,0.500000,0.500000,1.000000,0.887153,0.903670,0.666667,0.000000,0.002546,0.502496,0.502597,0.502569,0.833333,0.826087,0.693056,0.693056,0.698215,0.687898,0.249955,0.500000,0.500000,0.500000,1.000000,0.878472,0.907878,0.666667,0.000000,0.002579,0.502527,0.502631,0.502603,0.895833,0.888889
46,0.693132,0.693025,0.693025,0.698613,0.687436,0.249939,0.500000,0.500000,0.500000,1.000000,0.902778,0.915956,0.666667,0.000000,0.002795,0.502726,0.502864,0.502820,0.812500,0.800000,0.693024,0.693024,0.698709,0.687339,0.249938,0.500000,0.500000,0.500000,1.000000,0.892361,0.920532,0.666667,0.000000,0.002843,0.502773,0.502913,0.502869,0.895833,0.888889
47,0.693207,0.692975,0.692975,0.702768,0.683182,0.249914,0.500000,0.500000,0.500000,1.000000,0.918403,0.932474,0.666667,0.000000,0.004897,0.504787,0.505008,0.504927,0.875000,0.863636,0.692985,0.692985,0.702931,0.683038,0.249919,0.500000,0.500000,0.500000,1.000000,0.875000,0.906687,0.666667,0.000000,0.004974,0.504868,0.505080,0.504967,0.833333,0.833333
48,0.692963,0.692933,0.692933,0.701214,0.684651,0.249893,0.500000,0.500000,0.500000,1.000000,0.921875,0.937366,0.666667,0.000000,0.004142,0.504017,0.504266,0.504187,0.875000,0.863636,0.692942,0.692942,0.701373,0.684511,0.249897,0.500000,0.500000,0.500000,1.000000,0.885417,0.917473,0.666667,0.000000,0.004216,0.504096,0.504337,0.504267,0.854167,0.837209
49,0.693041,0.692930,0.692930,0.697344,0.688516,0.249891,0.500000,0.500000,0.500000,1.000000,0.904514,0.926232,0.666667,0.000000,0.002208,0.502094,0.502321,0.502265,0.854167,0.837209,0.692936,0.692936,0.697511,0.688361,0.249895,0.500000,0.500000,0.500000,1.000000,0.866319,0.904448,0.666667,0.000000,0.002288,0.502177,0.502399,0.502351,0.854167,0.837209
50,0.693160,0.692885,0.692885,0.699134,0.686637,0.249869,0.500000,0.500000,0.500000,1.000000,0.914931,0.935300,0.666667,0.000000,0.003125,0.502984,0.503266,0.503197,0.875000,0.857143,0.692899,0.692899,0.699331,0.686467,0.249876,0.500000,0.500000,0.500000,1.000000,0.875000,0.909969,0.666667,0.000000,0.003217,0.503082,0.503352,0.503299,0.854167,0.837209
