layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
act5,"(32, 32, 32)",32768,0.6509218215942383,0.6509218215942383,0.011677742004394531,0.03820462205268377,0.125,0.039578297018187304,0.9992174298397538,1,"ufixed<8,5,RND_CONV,SAT,0>",,
pool5,"(16, 16, 32)",8192,0.7616806030273438,0.7616806030273438,0.01153564453125,0.037972061274946976,0.125,0.03530378387349154,0.9993774867807781,1,auto,auto,
output_dense,"(1,)",1,0.46767234802246094,0.46767234802246094,0.030904769897460938,0.030904769897460938,0.040477752685546875,0.10539132099697554,0.9999999999814673,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
gap,"(1, 1, 32)",32,0.7616806030273438,0.7616806030273438,0.02283477783203125,0.03024360573157487,0.06396484375,0.0331492068123633,0.9994615367046947,1,auto,auto,
pool4,"(32, 32, 32)",32768,0.5021038055419922,0.5021038055419922,0.0060024261474609375,0.027388164775108234,0.125,0.041668471103052475,0.9991320053562971,1,auto,auto,
act4,"(64, 64, 32)",131072,0.43583083152770996,0.43583083152770996,0.005770444869995117,0.026855850261268178,0.125,0.04527367752165251,0.9989756643271193,1,"ufixed<8,5,RND_CONV,SAT,0>",,
pad_conv5,"(34, 34, 32)",36992,0.4447701530060554,0.4447701530060554,0.005317028006055363,0.0257770962589254,0.125,0.041668471103052475,0.9991320053562971,1,auto,,
conv5,"(32, 32, 32)",32768,0.936895452439785,0.936895452439785,0.017301276326179504,0.02271388412274114,0.125,0.020526582251026444,0.9997894365503791,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool3,"(64, 64, 24)",98304,0.31815115610758465,0.31815115610758465,0.002315362294514974,0.012027552860074432,0.0625,0.0286535976905199,0.999589569190027,1,auto,auto,
act3,"(128, 128, 24)",393216,0.2791539827982585,0.2791539827982585,0.0022586186726888022,0.011879902230039345,0.0625,0.03109305757835005,0.999516709161083,1,"ufixed<8,4,RND_CONV,SAT,0>",,
pad_conv4,"(66, 66, 24)",104544,0.29916141768059384,0.29916141768059384,0.0021771634431435568,0.011663081561284299,0.0625,0.0286535976905199,0.999589569190027,1,auto,,
conv4,"(64, 64, 32)",131072,0.4765128307044506,0.4765128307044506,0.00718273501843214,0.009925511014993232,0.06982421875,0.016491566820147647,0.999864095625696,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool2,"(128, 128, 24)",393216,0.2107929786046346,0.2107929786046346,0.0009038448333740234,0.005313852730131602,0.03125,0.017928815668032096,0.9998393488951677,1,auto,auto,
pad_conv3,"(130, 130, 24)",405600,0.20435693263067062,0.20435693263067062,0.000876248150887574,0.0052321011496680395,0.03125,0.017928815668032092,0.9998393488951677,1,auto,,
act2,"(256, 256, 24)",1572864,0.1761084645986557,0.1761084645986557,0.0008314152558644613,0.005096418361834354,0.03125,0.01929619149982656,0.9998138821135947,1,"ufixed<8,3,RND_CONV,SAT,0>",,
conv3,"(128, 128, 24)",393216,0.34226697652290267,0.34226697652290267,0.002967141413440307,0.004363773246545417,0.033447265625,0.010633807288690624,0.9999435306774248,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool1,"(256, 256, 16)",1048576,0.21551424264907837,0.21551424264907837,0.00035222992300987244,0.002345561215633353,0.015625,0.006848955614364915,0.9999765547690671,1,auto,auto,
pad_conv2,"(258, 258, 16)",1065024,0.21218588736028485,0.21218588736028485,0.0003467901603625834,0.002327378570550924,0.015625,0.006848955614364915,0.9999765547690671,1,auto,,
act1,"(512, 512, 16)",4194304,0.1691403817385435,0.1691403817385435,0.0003025764599442482,0.002174023070716494,0.015625,0.00731327137778382,0.9999732559421286,1,"ufixed<8,2,RND_CONV,SAT,0>",,
conv2,"(256, 256, 24)",1572864,0.21916731933985525,0.21916731933985525,0.0010963568347506225,0.0018762935378588267,0.01904296875,0.006605119449642139,0.9999782248954429,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool0,"(512, 512, 8)",2097152,0.3434273526072502,0.3434273526072502,0.0001463722437620163,0.0015121103540810938,0.015625,0.002703723276936857,0.9999963512309781,1,auto,auto,
pad_conv1,"(514, 514, 8)",2113568,0.3407599657900763,0.3407599657900763,0.00014523537626894427,0.001506226656205292,0.015625,0.002703723276936857,0.9999963512309781,1,auto,,
act0,"(1024, 1024, 8)",8388608,0.26553973695263267,0.26553973695263267,0.00012408290058374405,0.0013923397930498019,0.015625,0.002860994111013565,0.9999959323087304,1,"ufixed<8,2,RND_CONV,SAT,0>",,
conv1,"(512, 512, 16)",4194304,0.32848662188189337,0.32848662188189337,0.00046805387682979926,0.0012492364797821733,0.0162353515625,0.0029086274204135516,0.9999957697499368,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pad_conv0,"(2052, 2052, 1)",4210704,0.9089026631248298,0.9089026631248298,0.00028158933465526076,0.0004750707588833279,0.000972747802734375,0.0005113669894638752,0.9999999038085053,1,auto,,
conv0,"(1024, 1024, 8)",8388608,0.31979697941886953,0.31979697941886953,0.00021530679978851164,0.00030822875528215454,0.0024062395095825195,0.000619963281878496,0.999999833948113,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
