idx,label,keras_logit,hls_logit,abs_err,rel_err
0,0,-0.736328125,-0.8359375,0.099609375,0.13527851458885942
1,0,-0.7578125,-0.796875,0.0390625,0.05154639175257732
2,0,-0.6171875,-0.65625,0.0390625,0.06329113924050633
3,0,-0.05859375,-0.03125,0.02734375,0.4666666666666667
4,0,-0.353515625,-0.359375,0.005859375,0.016574585635359115
5,0,0.3125,0.4140625,0.1015625,0.325
6,0,-0.546875,-0.5625,0.015625,0.02857142857142857
7,0,-0.583984375,-0.578125,0.005859375,0.010033444816053512
8,0,-0.44921875,-0.375,0.07421875,0.16521739130434782
9,0,-0.478515625,-0.3671875,0.111328125,0.23265306122448978
10,0,-0.232421875,-0.171875,0.060546875,0.2605042016806723
11,0,0.06640625,0.015625,0.05078125,0.7647058823529411
12,0,-0.13671875,0.03125,0.16796875,1.2285714285714286
13,0,-0.11328125,-0.046875,0.06640625,0.5862068965517241
14,0,-0.310546875,-0.2734375,0.037109375,0.11949685534591195
15,0,-0.251953125,-0.3046875,0.052734375,0.20930232558139536
16,0,-0.2265625,-0.1015625,0.125,0.5517241379310345
17,0,-0.115234375,-0.125,0.009765625,0.0847457627118644
18,0,-0.173828125,-0.1484375,0.025390625,0.14606741573033707
19,0,-1.005859375,-1.0390625,0.033203125,0.03300970873786408
20,0,1.001953125,0.890625,0.111328125,0.1111111111111111
21,0,-0.0078125,-0.046875,0.0390625,5.0
22,0,-0.205078125,-0.34375,0.138671875,0.6761904761904762
23,0,-0.638671875,-0.796875,0.158203125,0.24770642201834864
24,1,0.2734375,0.265625,0.0078125,0.02857142857142857
25,1,-0.283203125,-0.2109375,0.072265625,0.25517241379310346
26,1,0.986328125,0.9609375,0.025390625,0.02574257425742574
27,1,-0.01171875,0.1015625,0.11328125,9.666666666666666
28,1,-0.21875,-0.1953125,0.0234375,0.10714285714285714
29,1,0.103515625,0.25,0.146484375,1.4150943396226414
30,1,-0.73828125,-0.59375,0.14453125,0.19576719576719576
31,1,0.044921875,0.1953125,0.150390625,3.347826086956522
32,1,-0.595703125,-0.6171875,0.021484375,0.036065573770491806
33,1,0.21875,0.078125,0.140625,0.6428571428571429
34,1,0.06640625,0.1015625,0.03515625,0.5294117647058824
35,1,-0.37890625,-0.4765625,0.09765625,0.25773195876288657
36,1,0.95703125,0.9609375,0.00390625,0.004081632653061225
37,1,0.439453125,0.515625,0.076171875,0.17333333333333334
38,1,0.517578125,0.6328125,0.115234375,0.22264150943396227
39,1,0.32421875,0.328125,0.00390625,0.012048192771084338
40,1,-0.23046875,-0.34375,0.11328125,0.4915254237288136
41,1,-0.404296875,-0.390625,0.013671875,0.033816425120772944
42,1,0.166015625,0.28125,0.115234375,0.6941176470588235
43,1,-0.251953125,-0.3984375,0.146484375,0.5813953488372093
44,1,0.435546875,0.3984375,0.037109375,0.08520179372197309
45,1,-0.10546875,-0.1328125,0.02734375,0.25925925925925924
46,1,-0.349609375,-0.3828125,0.033203125,0.09497206703910614
47,1,-0.048828125,-0.0234375,0.025390625,0.52
