layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
conv3,"(16, 16, 24)",6144,3.245386759440104,3.245386759440104,0.08246866861979167,0.17778051294810165,1.5,0.044374183922888895,0.9990049214042873,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
gap,"(1, 1, 24)",24,1.1484375,1.1484375,0.09163411458333333,0.12225989525653604,0.265625,0.07395975794852055,0.9973522621317115,1,auto,auto,
pool3,"(8, 8, 24)",1536,1.1484375,1.1484375,0.025553385416666668,0.11935143382014321,1.0,0.06559949004999019,0.9978224267126082,1,auto,auto,
act3,"(16, 16, 24)",6144,0.7963053385416666,0.7963053385416666,0.023661295572916668,0.11606840127288029,1.5,0.07875669704024504,0.9968810861355903,1,"ufixed<3,2,RND_CONV,SAT,0>",,
output_dense,"(1,)",1,0.03662109375,0.03662109375,0.09912109375,0.09912109375,0.14453125,7.933333333333334,-0.49999999955626667,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
pool2,"(16, 16, 24)",6144,0.7332763671875,0.7332763671875,0.004069010416666667,0.045013995671691266,0.5,0.041878220848835475,0.9991187424708432,1,auto,auto,
act2,"(32, 32, 24)",24576,0.5741678873697916,0.5741678873697916,0.003941853841145833,0.04433348195360835,0.5,0.048726994700830153,0.9988089550892683,1,"ufixed<3,2,RND_CONV,SAT,0>",,
pad_conv3,"(18, 18, 24)",7776,0.5793788580246914,0.5793788580246914,0.0032150205761316874,0.040012440597058906,0.5,0.04187822084883547,0.9991187424708432,1,auto,,
conv2,"(32, 32, 24)",24576,1.0168813069661458,1.0168813069661458,0.0066070556640625,0.03160725132136488,0.5,0.02589592160255135,0.999663182173937,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
pool1,"(32, 32, 16)",16384,0.36113739013671875,0.36113739013671875,0.000640869140625,0.01786030601140011,0.5,0.02662479010024151,0.9996437498417058,1,auto,auto,
act1,"(64, 64, 16)",65536,0.295318603515625,0.295318603515625,0.0006008148193359375,0.01728315842463789,0.5,0.03022390584261695,0.9995406565188695,1,"ufixed<3,2,RND_CONV,SAT,0>",,
pad_conv2,"(34, 34, 16)",18496,0.3199002487024221,0.3199002487024221,0.0005676903114186851,0.016809699775435397,0.5,0.02662479010024151,0.9996437498417058,1,auto,,
conv1,"(64, 64, 16)",65536,0.8949065208435059,0.8949065208435059,0.0019383430480957031,0.015551202133499696,0.25,0.014264663095064172,0.9998977722779265,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
pool0,"(64, 64, 8)",32768,0.32334136962890625,0.32334136962890625,0.000213623046875,0.01031272144342462,0.5,0.016534584404141142,0.999862772362479,1,auto,auto,
pad_conv1,"(66, 66, 8)",34848,0.3040418388429752,0.3040418388429752,0.00020087235996326904,0.010000214733017813,0.5,0.016534584404141142,0.999862772362479,1,auto,,
act0,"(128, 128, 8)",131072,0.2568531036376953,0.2568531036376953,0.0001430511474609375,0.008437715904646525,0.5,0.01615939328443893,0.9998687903019413,1,"ufixed<3,2,RND_CONV,SAT,0>",,
conv0,"(128, 128, 8)",131072,0.8669129581862292,0.8669129581862292,0.00038470644991139835,0.0004993160361088816,0.0022968053817749023,0.0004906885980749958,0.9999999161761524,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
pad_conv0,"(260, 260, 1)",67600,0.8846841305467633,0.8846841305467633,0.00027427549984205526,0.00046882548768631394,0.000972747802734375,0.0005115040917160544,0.9999999038147784,1,auto,,
