layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
pool4,"(8, 8, 32)",2048,2.0694580078125,2.0694580078125,0.1015625,0.22599198794097441,1.0,0.07965182142240017,0.9968327038584897,1,auto,auto,
act4,"(16, 16, 32)",8192,1.4264373779296875,1.4264373779296875,0.089691162109375,0.21314367173214444,1.0,0.09610739580217499,0.9953805549347292,1,"ufixed<4,3,RND_CONV,SAT,0>",,
conv4,"(16, 16, 32)",8192,1.996603012084961,1.996603012084961,0.13762474060058594,0.17969499526782656,1.125,0.07086239518421733,0.9974868997786198,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
gap,"(1, 1, 32)",32,2.0694580078125,2.0694580078125,0.1334228515625,0.15177368304139052,0.28125,0.059453865348415444,0.99830419074622,1,auto,auto,
pool3,"(16, 16, 24)",6144,1.2606201171875,1.2606201171875,0.04315185546875,0.14682832140023716,0.5,0.08115955959021992,0.9967080953311309,1,auto,auto,
act3,"(32, 32, 24)",24576,0.8777618408203125,0.8777618408203125,0.0349884033203125,0.13228182432084304,1.0,0.08928446303210896,0.9960199531572046,1,"ufixed<4,3,RND_CONV,SAT,0>",,
pad_conv4,"(18, 18, 24)",7776,0.996045524691358,0.996045524691358,0.034095293209876545,0.1305140634668775,0.5,0.08115955959021993,0.9967080953311309,1,auto,,
output_dense,"(1,)",1,1.5029296875,1.5029296875,0.1220703125,0.1220703125,0.30078125,0.07715729391025786,0.9999999999995165,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
conv3,"(32, 32, 24)",24576,1.1907081604003906,1.1907081604003906,0.054934183756510414,0.08466876602484763,0.625,0.05200709429955855,0.998650627766487,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
pool2,"(32, 32, 24)",24576,0.690521240234375,0.690521240234375,0.008931477864583334,0.06681846661686189,0.5,0.0685704156207172,0.997653675710158,1,auto,auto,
pad_conv3,"(34, 34, 24)",27744,0.6116727941176471,0.6116727941176471,0.007911620530565168,0.0628879685805759,0.5,0.0685704156207172,0.997653675710158,1,auto,,
act2,"(64, 64, 24)",98304,0.5327288309733073,0.5327288309733073,0.007626851399739583,0.061738023262572335,0.5,0.0760722785714958,0.9971121966429743,1,"ufixed<4,3,RND_CONV,SAT,0>",,
conv2,"(64, 64, 24)",98304,0.7183316548665365,0.7183316548665365,0.010580778121948242,0.02400742201057927,0.28125,0.02617305030776648,0.9996586292686941,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
pool1,"(64, 64, 16)",65536,0.4623374938964844,0.4623374938964844,0.0017452239990234375,0.020881690682435953,0.25,0.030613502803992304,0.9995313877636556,1,auto,auto,
pad_conv2,"(66, 66, 16)",69696,0.43474159205693297,0.43474159205693297,0.00164105544077135,0.02024891217690759,0.25,0.030613502803992304,0.9995313877636556,1,auto,,
act1,"(128, 128, 16)",262144,0.35907816886901855,0.35907816886901855,0.001619577407836914,0.020116570271133904,0.25,0.03496821089567555,0.9993884552158929,1,"ufixed<4,2,RND_CONV,SAT,0>",,
conv1,"(128, 128, 16)",262144,0.7881637811660767,0.7881637811660767,0.002461254596710205,0.010229909740578531,0.15625,0.010077212647781351,0.9999492040229347,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
pool0,"(128, 128, 8)",131072,0.4158625602722168,0.4158625602722168,0.0003452301025390625,0.009288159937393101,0.25,0.013856646710279594,0.9999039541221603,1,auto,auto,
pad_conv1,"(130, 130, 8)",135200,0.4031652181952663,0.4031652181952663,0.00033468934911242603,0.009145265169125515,0.25,0.013856646710279594,0.9999039541221603,1,auto,,
act0,"(256, 256, 8)",524288,0.3144892454147339,0.3144892454147339,0.00021445751190185547,0.007320223159502243,0.25,0.012851262849332681,0.9999174074865153,1,"ufixed<4,2,RND_CONV,SAT,0>",,
pad_conv0,"(516, 516, 1)",266256,0.8983074584757923,0.8983074584757923,0.000278150568177056,0.00047209380757258593,0.000972747802734375,0.0005111580352788126,0.9999999038617555,1,auto,,
conv0,"(256, 256, 8)",524288,0.4062594638224451,0.4062594638224451,0.0003161180289892873,0.0004111203208385668,0.0023955106735229492,0.0006968304966792413,0.9999997788348371,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
