layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,0.084869384765625,0.084869384765625,0.051849365234375,0.051849365234375,0.0718231201171875,0.8131866391399287,0.9999999998564691,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
gap,"(1, 1, 24)",24,0.6333567301432291,0.6333567301432291,0.0225067138671875,0.02993048470785928,0.06640625,0.04063133005846881,0.9992101663112619,1,auto,auto,
pool2,"(16, 16, 24)",6144,0.6333567301432291,0.6333567301432291,0.005121866861979167,0.025247671449360957,0.125,0.030935918941926002,0.9995194435594328,1,auto,auto,
act2,"(32, 32, 24)",24576,0.5084660847981771,0.5084660847981771,0.005037943522135417,0.025065863802718948,0.125,0.036016886129645084,0.999350140760603,1,"ufixed<6,3,RND_CONV,SAT,0>",,
conv2,"(32, 32, 24)",24576,0.6856149236361185,0.6856149236361185,0.00658261775970459,0.010098779878034743,0.08203125,0.012562232387129633,0.9999207316595959,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pool1,"(32, 32, 16)",16384,0.5029878616333008,0.5029878616333008,0.0014333724975585938,0.009447760762992646,0.0625,0.01229594652457966,0.9999241454954539,1,auto,auto,
pad_conv2,"(34, 34, 16)",18496,0.44555326151600344,0.44555326151600344,0.001269700205449827,0.00889201012987543,0.0625,0.01229594652457966,0.9999241454954539,1,auto,,
act1,"(64, 64, 16)",65536,0.40990638732910156,0.40990638732910156,0.0011796951293945312,0.008572039796496837,0.0625,0.012514351669409023,0.9999214330478439,1,"ufixed<6,2,RND_CONV,SAT,0>",,
conv1,"(64, 64, 16)",65536,0.7566694617271423,0.7566694617271423,0.001723267138004303,0.004160016546541047,0.048828125,0.0040248461757402525,0.9999918773066034,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pool0,"(64, 64, 8)",32768,0.5962018966674805,0.5962018966674805,0.0002579689025878906,0.004008427288026372,0.0625,0.004351707926505158,0.9999905097609201,1,auto,auto,
pad_conv1,"(66, 66, 8)",34848,0.5606159248737373,0.5606159248737373,0.00024257130968778696,0.0038869597944498156,0.0625,0.004351707926505157,0.9999905097609201,1,auto,,
act0,"(128, 128, 8)",131072,0.4882194995880127,0.4882194995880127,0.00021791458129882812,0.0036889011300146298,0.0625,0.004538880460822375,0.9999897245926939,1,"ufixed<6,2,RND_CONV,SAT,0>",,
conv0,"(128, 128, 8)",131072,0.7460846763879605,0.7460846763879605,0.00037425460691320467,0.0004938312109230625,0.002458333969116211,0.0004920934953683846,0.9999999146311561,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pad_conv0,"(260, 260, 1)",67600,0.8846841305467633,0.8846841305467633,0.00027427549984205526,0.00046882548768631394,0.000972747802734375,0.0005115040917160544,0.9999999038147784,1,auto,,
