idx,label,keras_logit,hls_logit,abs_err,rel_err
0,0,-2.099365234375,-1.828125,0.271240234375,0.1292010698918479
1,0,-2.769287109375,-3.0,0.230712890625,0.0833112933086485
2,0,-2.791748046875,-2.6875,0.104248046875,0.03734149540883253
3,0,-2.249755859375,-2.015625,0.234130859375,0.10406945198046663
4,0,-1.554931640625,-1.46875,0.086181640625,0.055424713455801536
5,0,-1.1572265625,-0.90625,0.2509765625,0.2168776371308017
6,0,-2.8330078125,-3.078125,0.2451171875,0.08652188900379179
7,0,-0.678466796875,-0.6875,0.009033203125,0.013314141777617848
8,0,-2.246337890625,-2.25,0.003662109375,0.0016302575806977503
9,0,-3.166015625,-3.0625,0.103515625,0.03269586674892042
10,0,-1.06591796875,-0.84375,0.22216796875,0.20842876775080166
11,0,-2.210205078125,-2.203125,0.007080078125,0.003203358002871976
12,0,-2.570556640625,-2.40625,0.164306640625,0.06391870073131352
13,0,-0.22998046875,-0.109375,0.12060546875,0.524416135881104
14,0,-2.145751953125,-2.03125,0.114501953125,0.053362157242007054
15,0,-0.91162109375,-0.890625,0.02099609375,0.023031601499732192
16,0,-1.69189453125,-1.578125,0.11376953125,0.06724386724386724
17,0,-3.153564453125,-3.28125,0.127685546875,0.04048927769605946
18,0,-3.0849609375,-3.0625,0.0224609375,0.0072807850585628366
19,0,-0.664794921875,-0.640625,0.024169921875,0.03635695923613661
20,0,-0.572998046875,-0.75,0.177001953125,0.30890498508734554
21,0,-2.143310546875,-1.9375,0.205810546875,0.09602460416903975
22,0,-3.204345703125,-3.25,0.045654296875,0.014247619047619047
23,0,-1.010009765625,-0.8125,0.197509765625,0.19555233260817018
24,1,0.798828125,0.765625,0.033203125,0.04156479217603912
25,1,0.82421875,0.671875,0.15234375,0.1848341232227488
26,1,3.083740234375,2.921875,0.161865234375,0.052489905787348586
27,1,0.10986328125,0.265625,0.15576171875,1.4177777777777778
28,1,0.550048828125,0.609375,0.059326171875,0.10785619174434088
29,1,2.30322265625,2.390625,0.08740234375,0.037947848208607166
30,1,2.343994140625,2.390625,0.046630859375,0.019893761066555566
31,1,2.68701171875,2.953125,0.26611328125,0.09903688896965292
32,1,0.484619140625,0.546875,0.062255859375,0.12846347607052896
33,1,2.85986328125,2.828125,0.03173828125,0.011097831654430595
34,1,3.327392578125,3.25,0.077392578125,0.023259226649057156
35,1,-0.314208984375,-0.171875,0.142333984375,0.452991452991453
36,1,1.549072265625,1.4375,0.111572265625,0.07202521670606778
37,1,-0.780029296875,-0.71875,0.061279296875,0.0785602503912363
38,1,0.482177734375,0.59375,0.111572265625,0.23139240506329115
39,1,2.555419921875,2.65625,0.100830078125,0.03945734212286233
40,1,-0.2822265625,-0.203125,0.0791015625,0.28027681660899656
41,1,0.918212890625,0.96875,0.050537109375,0.05503855357617655
42,1,0.155029296875,-0.046875,0.201904296875,1.3023622047244094
43,1,0.775146484375,0.828125,0.052978515625,0.06834645669291338
44,1,1.1806640625,1.25,0.0693359375,0.058726220016542596
45,1,1.419677734375,1.59375,0.174072265625,0.12261392949269131
46,1,2.413818359375,2.609375,0.195556640625,0.08101547486598563
47,1,3.275634765625,3.328125,0.052490234375,0.01602444659760006
