layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
gap,"(1, 1, 32)",32,1.1781005859375,1.1781005859375,0.029296875,0.036615527773841805,0.0703125,0.024480549951165376,0.9997083002164151,1,auto,auto,
output_dense,"(1,)",1,0.7894287109375,0.7894287109375,0.0355224609375,0.0355224609375,0.11083984375,0.0851088484767957,0.9999999999964031,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool4,"(4, 4, 32)",512,1.1781005859375,1.1781005859375,0.0101318359375,0.035350661836692526,0.125,0.02133767216797609,0.9997704089717376,1,auto,auto,
act4,"(8, 8, 32)",2048,0.8538665771484375,0.8538665771484375,0.008331298828125,0.032165826571175685,0.125,0.024829268395544047,0.9996902629721759,1,"ufixed<8,5,RND_CONV,SAT,0>",,
pool3,"(8, 8, 24)",1536,0.6757710774739584,0.6757710774739584,0.004231770833333333,0.016232514974384417,0.0625,0.017095399068519652,0.9998534795609264,1,auto,auto,
conv4,"(8, 8, 32)",2048,1.1957731246948242,1.1957731246948242,0.012205004692077637,0.015822557938589058,0.08203125,0.01097141981077544,0.9999396015203763,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
act3,"(16, 16, 24)",6144,0.5592117309570312,0.5592117309570312,0.003875732421875,0.015561876585753812,0.0625,0.01862000749895246,0.9998266351068895,1,"ufixed<8,4,RND_CONV,SAT,0>",,
pad_conv4,"(10, 10, 24)",2400,0.43249348958333333,0.43249348958333333,0.0027083333333333334,0.012986011979507533,0.0625,0.017095399068519652,0.9998534795609264,1,auto,,
pool2,"(16, 16, 24)",6144,0.4403266906738281,0.4403266906738281,0.0017573038736979167,0.007409803445959453,0.03125,0.012267099598551824,0.9999247759125776,1,auto,auto,
conv3,"(16, 16, 24)",6144,0.7733749250570933,0.7733749250570933,0.005595097939173381,0.007388898849239961,0.04443359375,0.007771471936604653,0.9999698159331452,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
act2,"(32, 32, 24)",24576,0.36357371012369794,0.36357371012369794,0.0016845067342122395,0.007254274434510059,0.03125,0.013651664810959196,0.9999068016523172,1,"ufixed<8,3,RND_CONV,SAT,0>",,
pad_conv3,"(18, 18, 24)",7776,0.3479124469521605,0.3479124469521605,0.0013884870113168725,0.006586491951963958,0.03125,0.012267099598551823,0.9999247759125776,1,auto,,
pool1,"(32, 32, 16)",16384,0.41335511207580566,0.41335511207580566,0.0006611347198486328,0.003212071764095596,0.015625,0.004744712284422949,0.9999887313856165,1,auto,auto,
conv2,"(32, 32, 24)",24576,0.5125024256606897,0.5125024256606897,0.002255567659934362,0.0031332641323002755,0.0205078125,0.004991563405243614,0.9999875267889964,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pad_conv2,"(34, 34, 16)",18496,0.3661553933958694,0.3661553933958694,0.0005856418279628027,0.00302312636620762,0.015625,0.004744712284422949,0.9999887313856165,1,auto,,
act1,"(64, 64, 16)",65536,0.344710111618042,0.344710111618042,0.0005206465721130371,0.002850847734943851,0.015625,0.004692855456219549,0.9999889838456745,1,"ufixed<8,2,RND_CONV,SAT,0>",,
pool0,"(64, 64, 8)",32768,0.4762614965438843,0.4762614965438843,0.00021517276763916016,0.001832604290870146,0.015625,0.0023809696108270913,0.9999971708084201,1,auto,auto,
conv1,"(64, 64, 16)",65536,0.6291914298199117,0.6291914298199117,0.0009712455794215202,0.0017884612126201976,0.0137939453125,0.0021983628351450223,0.9999975871983435,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pad_conv1,"(66, 66, 8)",34848,0.44783450180067724,0.44783450180067724,0.00020232958132460974,0.0017770708275104442,0.015625,0.0023809696108270913,0.9999971708084201,1,auto,,
act0,"(128, 128, 8)",131072,0.37774085998535156,0.37774085998535156,0.0001811385154724121,0.0016822275510589028,0.015625,0.002500125564202443,0.9999969066887511,1,"ufixed<8,2,RND_CONV,SAT,0>",,
pad_conv0,"(260, 260, 1)",67600,0.8846841305467633,0.8846841305467633,0.00027427549984205526,0.00046882548768631394,0.000972747802734375,0.0005115040917160544,0.9999999038147784,1,auto,,
conv0,"(128, 128, 8)",131072,0.642357994850788,0.642357994850788,0.0003425024569247981,0.00045425618399789466,0.0022600889205932617,0.0005076026072321335,0.9999999060442736,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
