layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
gap,"(1, 1, 32)",32,0.585723876953125,0.585723876953125,0.08551025390625,0.11455791237549823,0.232421875,0.14173546814321503,0.990808166970532,1,auto,auto,
conv4,"(32, 32, 32)",32768,2.5519256591796875,2.5519256591796875,0.02791595458984375,0.11001791778429891,2.0,0.033612132461407686,0.9994331191351025,1,auto,auto,"fixed<2,1,TRN,WRAP,0>"
pool4,"(16, 16, 32)",8192,0.585723876953125,0.585723876953125,0.0071258544921875,0.0652781740340023,1.5,0.07202026292739042,0.997386565714175,1,auto,auto,
output_dense,"(1,)",1,0.3095703125,0.3095703125,0.0595703125,0.0595703125,0.1123046875,0.18032777903912522,0.9999999999868852,1,auto,auto,"fixed<2,1,TRN,WRAP,0>"
conv3,"(64, 64, 24)",98304,3.935840606689453,3.935840606689453,0.007832209269205729,0.05467636726570615,1.5,0.010647700000316857,0.9999428392446466,1,auto,auto,"fixed<2,1,TRN,WRAP,0>"
act4,"(32, 32, 32)",32768,0.45135498046875,0.45135498046875,0.004665374755859375,0.05322192685134844,1.5,0.0666877124609556,0.9977674515372204,1,"ufixed<2,1,RND_CONV,SAT,0>",,
conv2,"(128, 128, 24)",393216,2.796414534250895,2.796414534250895,0.0019140243530273438,0.02325822684762631,1.0,0.006941624230244157,0.9999757684936823,1,auto,auto,"fixed<2,1,TRN,WRAP,0>"
pool3,"(32, 32, 24)",24576,0.4977976481119792,0.4977976481119792,0.0008595784505208334,0.022564611686917257,1.0,0.02636240821147233,0.9996511559876661,1,auto,auto,
pad_conv4,"(34, 34, 24)",27744,0.4409557021337947,0.4409557021337947,0.0007614258938869665,0.021237281587686833,1.0,0.02636240821147233,0.9996511559876661,1,auto,,
act3,"(64, 64, 24)",98304,0.45579783121744794,0.45579783121744794,0.0005391438802083334,0.017755738493196456,1.0,0.021628601158917835,0.9997660424376253,1,"ufixed<2,1,RND_CONV,SAT,0>",,
conv1,"(256, 256, 16)",1048576,2.375410795211792,2.375410795211792,0.0009843111038208008,0.0156840882449941,0.5,0.0054748942769945845,0.9999850050055648,1,auto,auto,"fixed<2,1,TRN,WRAP,0>"
pool2,"(64, 64, 24)",98304,0.6881103515625,0.6881103515625,0.00024159749348958334,0.011245073214115135,1.0,0.011212557508330865,0.9999367896264919,1,auto,auto,
pad_conv3,"(66, 66, 24)",104544,0.647038567493113,0.647038567493113,0.00022717707376798286,0.01090431341974801,1.0,0.011212557508330867,0.9999367896264919,1,auto,,
act2,"(128, 128, 24)",393216,0.6562449137369791,0.6562449137369791,0.00021807352701822916,0.010703978796459904,1.0,0.010942379000416473,0.9999400345060022,1,"ufixed<2,1,RND_CONV,SAT,0>",,
pool1,"(128, 128, 16)",262144,0.4801011085510254,0.4801011085510254,6.389617919921875e-05,0.0056357385937252594,0.5,0.006673411797968501,0.9999776024059182,1,auto,auto,
pad_conv2,"(130, 130, 16)",270400,0.465442400147929,0.465442400147929,6.194526627218935e-05,0.005549034923052563,0.5,0.006673411797968501,0.9999776024059182,1,auto,,
pool0,"(256, 256, 8)",524288,0.4805264472961426,0.4805264472961426,4.696846008300781e-05,0.004844872681936362,0.5,0.006011010644865931,0.9999819260302418,1,auto,auto,
pad_conv1,"(258, 258, 8)",532512,0.47310530091340663,0.47310530091340663,4.624308935761072e-05,0.004807315529363212,0.5,0.006011010644865931,0.9999819260302418,1,auto,,
act0,"(512, 512, 8)",2097152,0.43661975860595703,0.43661975860595703,4.2319297790527344e-05,0.004594132865044507,0.5,0.005923082833172957,0.99998241405241,1,"ufixed<2,1,RND_CONV,SAT,0>",,
act1,"(256, 256, 16)",1048576,0.4679110050201416,0.4679110050201416,3.552436828613281e-05,0.004207866453337335,0.5,0.005041551690256758,0.9999872511375851,1,"ufixed<2,1,RND_CONV,SAT,0>",,
conv0,"(512, 512, 8)",2097152,1.208058200894342,1.208058200894342,0.0005981720902948906,0.0008043190314646266,0.004251003265380859,0.0005182354831394971,0.9999999000776806,1,auto,auto,"fixed<2,1,TRN,WRAP,0>"
pad_conv0,"(1028, 1028, 1)",1056784,0.905402267729393,0.905402267729393,0.00028049310690035493,0.00047413901340300776,0.000972747802734375,0.0005113448996450103,0.9999999038220367,1,auto,,
