layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,0.7301655411720276,0.7301655411720276,2.111976996064186,2.111976996064186,2.554068475961685,3.6215247787498734,0.4999999999998347,1,auto,auto,auto
pool5,"(1, 1, 32)",32,0.5936824006494135,0.5936824006494135,0.24883603840135038,0.2897331113022714,0.5171300172805786,0.38412557166751815,0.9226449402014187,1,auto,auto,
gap,"(1, 1, 32)",32,0.5936824006494135,0.5936824006494135,0.24883603840135038,0.2897331113022714,0.5171300172805786,0.38412557166751815,0.9226449402014187,1,auto,auto,
conv5,"(2, 2, 32)",128,0.4675373949921777,0.4675373949921777,0.1242124032414722,0.17769268112993436,0.5165730714797974,0.30043234217057213,0.953666140400534,1,auto,auto,auto
act5,"(2, 2, 32)",128,0.2000297622889775,0.2000297622889775,0.07934535593267356,0.15373008291065798,0.5171300172805786,0.37813472170113277,0.9250210216400374,1,auto,,
pool4,"(2, 2, 32)",128,0.5650948976217478,0.5650948976217478,0.09688178084252286,0.12203594108590601,0.3105810880661011,0.17021874318350785,0.9928302126436748,1,auto,auto,
conv4,"(4, 4, 32)",512,0.41378369373273927,0.41378369373273927,0.07534308269373469,0.09526716832401524,0.30998122692108154,0.17706691659987864,0.9887177985332456,1,auto,auto,auto
act4,"(4, 4, 32)",512,0.3010474669517862,0.3010474669517862,0.05653173859036542,0.08632166399390603,0.3105810880661011,0.17943534901964867,0.9914489098903606,1,auto,,
pool3,"(4, 4, 24)",384,0.44342377215070883,0.44342377215070883,0.047317683185004476,0.0665910366889153,0.17527985572814941,0.11409525892925332,0.9976153736874209,1,auto,auto,
pad_conv5,"(4, 4, 32)",512,0.14127372440543695,0.14127372440543695,0.024220445210630714,0.06101797054295301,0.3105810880661011,0.17021874318350785,0.9928302126436748,1,auto,,
conv3,"(8, 8, 24)",1536,0.47278810117151693,0.47278810117151693,0.046162298419811044,0.0600905662485947,0.1874840259552002,0.10468546538598325,0.9969184622323903,1,auto,auto,auto
act3,"(8, 8, 24)",1536,0.31354553880790564,0.31354553880790564,0.03630955387393442,0.056461747637315304,0.1880648136138916,0.12084545113990292,0.9971077026166264,1,auto,,
pad_conv4,"(6, 6, 24)",864,0.1970772320669817,0.1970772320669817,0.021030081415557542,0.04439402445927687,0.17527985572814941,0.11409525892925332,0.9976153736874209,1,auto,,
pool2,"(8, 8, 24)",1536,0.3284286154096587,0.3284286154096587,0.02728523307719873,0.03821207034983139,0.11301708221435547,0.07332186771284355,0.9990119189276707,1,auto,auto,
conv2,"(16, 16, 24)",6144,0.37806159395460526,0.37806159395460526,0.030066555387480303,0.03722813950941876,0.11273193359375,0.07286355834187605,0.997931323486052,1,auto,auto,auto
act2,"(16, 16, 24)",6144,0.24842416113445154,0.24842416113445154,0.02188136243580156,0.033941162734963934,0.11301708221435547,0.07660613033430805,0.9987748783559948,1,auto,,
pad_conv3,"(10, 10, 24)",2400,0.21019431386218154,0.21019431386218154,0.017462549169407187,0.030569656279865107,0.11301708221435547,0.07332186771284355,0.9990119189276707,1,auto,,
conv1,"(32, 32, 16)",16384,0.6824283169308609,0.6824283169308609,0.01804716455441291,0.021098273971304454,0.05133455991744995,0.024608017995444945,0.9997166533913038,1,auto,auto,auto
pool1,"(16, 16, 16)",4096,0.3280970020224814,0.3280970020224814,0.012534777976874523,0.018972018218202186,0.052307307720184326,0.03409398216345834,0.99982008149221,1,auto,auto,
act1,"(32, 32, 16)",16384,0.2623727475286568,0.2623727475286568,0.010210923607436584,0.016952903482708316,0.052307307720184326,0.03563274820404495,0.9997981501632219,1,auto,,
pad_conv2,"(18, 18, 16)",5184,0.2592371374004791,0.2592371374004791,0.009904022105184807,0.016864016193957495,0.052307307720184326,0.03409398216345834,0.99982008149221,1,auto,,
conv0,"(64, 64, 8)",32768,0.73964079087839,0.73964079087839,0.011850691358084475,0.011972796050390049,0.016567260026931763,0.012505923144106349,0.9999233297132086,1,auto,auto,auto
pool0,"(32, 32, 8)",8192,0.43297043835719506,0.43297043835719506,0.006854210253557369,0.008905917399993461,0.016168005764484406,0.011958048910713634,0.9999669646017625,1,auto,auto,
pad_conv1,"(34, 34, 8)",9248,0.38353090733370915,0.38353090733370915,0.006071549567165005,0.008382039905876198,0.016168005764484406,0.011958048910713632,0.9999669646017625,1,auto,,
act0,"(64, 64, 8)",32768,0.33531102039961524,0.33531102039961524,0.004664788629099803,0.00734766205377522,0.01677260547876358,0.011496353769268377,0.9999779070206655,1,auto,,
pad_conv0,"(132, 132, 1)",17424,0.8573087178783104,0.8573087178783104,0.0002639969877643306,0.00045957961463377036,0.000972747802734375,0.0005094566319584558,0.9999999041934331,1,auto,,
