layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,0.083984375,0.083984375,0.142578125,0.142578125,0.1796875,2.1210877245360003,3.3584302006062217e-11,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
gap,"(1, 1, 24)",24,0.3108723958333333,0.3108723958333333,0.09407552083333333,0.12242337573627463,0.25,0.2782807254932844,0.9611644246264988,1,auto,auto,
pool2,"(4, 4, 24)",384,0.3108723958333333,0.3108723958333333,0.00390625,0.029192886217584865,0.5,0.06101762542532607,0.9956665048288031,1,auto,auto,
act2,"(8, 8, 24)",1536,0.19775390625,0.19775390625,0.0025227864583333335,0.02452811786643957,0.5,0.0674182687602124,0.9951906799286443,1,"ufixed<4,3,RND_CONV,SAT,0>",,
act1,"(16, 16, 16)",4096,0.26031494140625,0.26031494140625,0.0005340576171875,0.009360101784727234,0.25,0.020616643074755123,0.9996753653858388,1,"ufixed<4,2,RND_CONV,SAT,0>",,
conv2,"(8, 8, 24)",1536,0.3977915445963542,0.3977915445963542,0.0035400390625,0.009356704944519616,0.1875,0.019305529889799833,0.9995799308806952,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
pool1,"(8, 8, 16)",1024,0.35693359375,0.35693359375,0.0006103515625,0.008286407592029855,0.25,0.014956296287415557,0.9997493660718784,1,auto,auto,
pad_conv2,"(10, 10, 16)",1600,0.2284375,0.2284375,0.000390625,0.006629126073623883,0.25,0.014956296287415557,0.9997493660718784,1,auto,,
act0,"(32, 32, 8)",8192,0.3267059326171875,0.3267059326171875,0.0001678466796875,0.006443585833411263,0.25,0.011443515755129703,0.9999338806749565,1,"ufixed<4,2,RND_CONV,SAT,0>",,
conv1,"(16, 16, 16)",4096,0.6911544799804688,0.6911544799804688,0.0010509490966796875,0.006253714659847215,0.0625,0.0069834479712785015,0.9999748796172054,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
pool0,"(16, 16, 8)",2048,0.441162109375,0.441162109375,0.000152587890625,0.0060963287960149265,0.25,0.00884047932136348,0.9999598905220337,1,auto,auto,
pad_conv1,"(18, 18, 8)",2592,0.34857253086419754,0.34857253086419754,0.00012056327160493826,0.005418958929791045,0.25,0.008840479321363476,0.9999598905220337,1,auto,,
conv0,"(32, 32, 8)",8192,0.7568105551563207,0.7568105551563207,0.00037086092571314566,0.0004816428841372081,0.002317488193511963,0.0005153024440565817,0.9999999012605864,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
pad_conv0,"(68, 68, 1)",4624,0.8086301670840003,0.8086301670840003,0.00024930095078224627,0.0004472775458810507,0.000972747802734375,0.0005102496080823423,0.9999999041554913,1,auto,,
