layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,0.30841433419846,0.30841433419846,0.47696269140578806,0.47696269140578806,0.5471642250195146,18.635006695470683,0.9999999999393226,1,auto,auto,auto
pool3,"(2, 2, 24)",96,0.5586070388841714,0.5586070388841714,0.1135723367309159,0.15152654252364026,0.38103020191192627,0.22186799668999188,0.9799056762634173,1,auto,auto,
gap,"(1, 1, 24)",24,0.5586070399731398,0.5586070399731398,0.11027263446400563,0.14369492957684296,0.331149697303772,0.2310495185627045,0.9770785527696579,1,auto,auto,
conv3,"(4, 4, 24)",384,0.4583197188151947,0.4583197188151947,0.09621470528478919,0.12415961736437015,0.38550031185150146,0.2238509826100354,0.9785774850745285,1,auto,auto,auto
act3,"(4, 4, 24)",384,0.3459869673203381,0.3459869673203381,0.07707246654566309,0.1153679091810455,0.3862975835800171,0.23468230622447955,0.9780371090137642,1,auto,,
pool2,"(4, 4, 24)",384,0.3644779296966287,0.3644779296966287,0.03403886741201253,0.045676347846016443,0.11978030204772949,0.092233809009974,0.9969769530572739,1,auto,auto,
conv2,"(8, 8, 24)",1536,0.32757854110025164,0.32757854110025164,0.03528024829510438,0.0439877750215561,0.11959779262542725,0.10232243365347349,0.9950545096414612,1,auto,auto,auto
act2,"(8, 8, 24)",1536,0.2393053259095647,0.2393053259095647,0.024880036477914775,0.0383093847784594,0.11978030204772949,0.10139330399242191,0.9959222560881308,1,auto,,
pad_conv3,"(6, 6, 24)",864,0.1619901909762794,0.1619901909762794,0.015128385516450012,0.030450898564010967,0.11978030204772949,0.09223380900997402,0.9969769530572739,1,auto,,
pool1,"(8, 8, 16)",1024,0.38600851875074227,0.38600851875074227,0.015113028142451412,0.020568575937164865,0.054789721965789795,0.03485584090352831,0.9997522002997419,1,auto,auto,
conv1,"(16, 16, 16)",4096,0.6657266949743708,0.6657266949743708,0.016903947510538586,0.020363801778444966,0.054385364055633545,0.023533766226481446,0.9997533748131613,1,auto,auto,auto
act1,"(16, 16, 16)",4096,0.29147724120675633,0.29147724120675633,0.01130301067134809,0.017461347610827502,0.054789721965789795,0.0353913741019073,0.9997443045294252,1,auto,,
pad_conv2,"(10, 10, 16)",1600,0.24704545200047506,0.24704545200047506,0.009672338011168903,0.016454860749731896,0.054789721965789795,0.03485584090352831,0.9997522002997419,1,auto,,
conv0,"(32, 32, 8)",8192,0.5821637787070184,0.5821637787070184,0.010894394378349048,0.011029070694440623,0.015289932489395142,0.014495760993161577,0.9998964613648172,1,auto,auto,auto
pool0,"(16, 16, 8)",2048,0.4675178204462611,0.4675178204462611,0.006795731632479374,0.008683162853368915,0.014883570373058319,0.011194569992200896,0.9999716072692861,1,auto,auto,
pad_conv1,"(18, 18, 8)",2592,0.3693967964019841,0.3693967964019841,0.005369466968872591,0.007718366980772368,0.014883570373058319,0.011194569992200894,0.9999716072692861,1,auto,,
act0,"(32, 32, 8)",8192,0.35466295045942076,0.35466295045942076,0.004870499792993144,0.007319992394605012,0.014883570373058319,0.011113133281608631,0.9999765076307711,1,auto,,
pad_conv0,"(68, 68, 1)",4624,0.8086301670840003,0.8086301670840003,0.00024930095078224627,0.0004472775458810507,0.000972747802734375,0.0005102496080823423,0.9999999041554913,1,auto,,
