epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_roc_auc,val_pr_auc,val_f1,val_mcc,val_ece,val_benign_mean_score,val_standalone_mean_score,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_roc_auc,aug_val_pr_auc,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_benign_mean_score,aug_val_standalone_mean_score,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1
1,0.693529,0.693537,0.693537,0.708098,0.678344,0.250195,0.489362,0.500000,0.489362,1.000000,0.835145,0.828705,0.657143,0.000000,0.018076,0.507420,0.507457,0.507432,0.829787,0.833333,0.693526,0.693526,0.708047,0.678373,0.250189,0.489362,0.500000,0.489362,1.000000,0.829710,0.852748,0.657143,0.000000,0.018056,0.507395,0.507442,0.507443,0.765957,0.717949
2,0.693245,0.693569,0.693569,0.709059,0.677405,0.250211,0.489362,0.500000,0.489362,1.000000,0.836051,0.847808,0.657143,0.000000,0.018551,0.507893,0.507933,0.507911,0.808511,0.808511,0.693546,0.693546,0.708972,0.677450,0.250200,0.489362,0.500000,0.489362,1.000000,0.820652,0.848753,0.657143,0.000000,0.018518,0.507850,0.507911,0.507908,0.765957,0.717949
3,0.693280,0.693450,0.693450,0.705495,0.680882,0.250152,0.489362,0.500000,0.489362,1.000000,0.809783,0.837447,0.657143,0.000000,0.016791,0.506136,0.506171,0.506157,0.787234,0.782609,0.693436,0.693436,0.705438,0.680913,0.250144,0.489362,0.500000,0.489362,1.000000,0.810688,0.840925,0.657143,0.000000,0.016769,0.506108,0.506155,0.506164,0.765957,0.685714
4,0.693204,0.693479,0.693479,0.706692,0.679692,0.250166,0.489362,0.500000,0.489362,1.000000,0.847826,0.878424,0.657143,0.000000,0.017388,0.506727,0.506773,0.506766,0.808511,0.780488,0.693453,0.693453,0.706587,0.679748,0.250153,0.489362,0.500000,0.489362,1.000000,0.813406,0.844518,0.657143,0.000000,0.017347,0.506675,0.506745,0.506748,0.765957,0.702703
5,0.693372,0.693374,0.693374,0.703431,0.682879,0.250113,0.489362,0.500000,0.489362,1.000000,0.900362,0.913395,0.657143,0.000000,0.015776,0.505116,0.505161,0.505146,0.851064,0.844444,0.693361,0.693361,0.703360,0.682927,0.250107,0.489362,0.500000,0.489362,1.000000,0.806159,0.841398,0.657143,0.000000,0.015746,0.505080,0.505136,0.505146,0.765957,0.702703
6,0.693259,0.693437,0.693437,0.705711,0.680629,0.250145,0.489362,0.500000,0.489362,1.000000,0.882246,0.912561,0.657143,0.000000,0.016908,0.506243,0.506299,0.506279,0.872340,0.857143,0.693427,0.693427,0.705641,0.680681,0.250140,0.489362,0.500000,0.489362,1.000000,0.820652,0.850333,0.657143,0.000000,0.016878,0.506208,0.506272,0.506282,0.787234,0.722222
7,0.693241,0.693353,0.693353,0.703214,0.683064,0.250103,0.489362,0.500000,0.489362,1.000000,0.903986,0.926779,0.657143,0.000000,0.015675,0.505008,0.505067,0.505043,0.893617,0.883721,0.693348,0.693348,0.703154,0.683116,0.250100,0.489362,0.500000,0.489362,1.000000,0.826087,0.853464,0.657143,0.000000,0.015647,0.504979,0.505041,0.505044,0.787234,0.722222
8,0.693150,0.693331,0.693331,0.702981,0.683262,0.250092,0.489362,0.500000,0.489362,1.000000,0.900362,0.920891,0.657143,0.000000,0.015567,0.504893,0.504967,0.504934,0.872340,0.863636,0.693316,0.693316,0.702867,0.683350,0.250085,0.489362,0.500000,0.489362,1.000000,0.813406,0.846721,0.657143,0.000000,0.015517,0.504836,0.504922,0.504938,0.787234,0.722222
9,0.693341,0.693321,0.693321,0.702883,0.683342,0.250087,0.489362,0.500000,0.489362,1.000000,0.885870,0.911398,0.657143,0.000000,0.015523,0.504844,0.504927,0.504881,0.851064,0.844444,0.693304,0.693304,0.702751,0.683446,0.250078,0.489362,0.500000,0.489362,1.000000,0.813406,0.848347,0.657143,0.000000,0.015464,0.504779,0.504874,0.504896,0.787234,0.722222
10,0.693785,0.693561,0.693561,0.710001,0.676406,0.250207,0.489362,0.500000,0.489362,1.000000,0.914855,0.914034,0.657143,0.000000,0.019036,0.508356,0.508441,0.508387,0.851064,0.851064,0.693566,0.693566,0.709984,0.676434,0.250209,0.489362,0.500000,0.489362,1.000000,0.889493,0.908999,0.657143,0.000000,0.019025,0.508348,0.508427,0.508387,0.851064,0.844444
