layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
gap,"(1, 1, 32)",32,1.1064453125,1.1064453125,0.0576171875,0.10417833521785877,0.25,0.08576837833334659,0.9962800267704293,1,auto,auto,
output_dense,"(1,)",1,0.109375,0.109375,0.078125,0.078125,0.1875,1.0,0.749999999972,1,auto,auto,"fixed<2,1,TRN,WRAP,0>"
conv5,"(4, 4, 32)",512,3.767333984375,3.767333984375,0.0191650390625,0.04143203796014927,0.75,0.0085123788871604,0.9998572159767719,1,auto,auto,"fixed<2,1,TRN,WRAP,0>"
conv4,"(8, 8, 32)",2048,3.71142578125,3.71142578125,0.006072998046875,0.02298555135925746,0.75,0.004978682239601219,0.9999509089948173,1,auto,auto,"fixed<2,1,TRN,WRAP,0>"
conv1,"(64, 64, 16)",65536,2.7761898040771484,2.7761898040771484,0.0014591217041015625,0.018152092558783584,0.25,0.005802725435222784,0.9999813608913584,1,auto,auto,"fixed<2,1,TRN,WRAP,0>"
act5,"(4, 4, 32)",512,0.737548828125,0.737548828125,0.00146484375,0.015625,1.0,0.015182917289142565,0.9995394886616393,1,"ufixed<2,1,RND_CONV,SAT,0>",,
conv3,"(16, 16, 24)",6144,3.9951273600260415,3.9951273600260415,0.00146484375,0.01149968862803105,0.75,0.002259991884731403,0.9999897921509618,1,auto,auto,"fixed<2,1,TRN,WRAP,0>"
conv2,"(32, 32, 24)",24576,2.6814092000325522,2.6814092000325522,0.0009663899739583334,0.01124854676706982,0.5,0.0035873733882048143,0.9999868084850502,1,auto,auto,"fixed<2,1,TRN,WRAP,0>"
pool5,"(2, 2, 32)",128,1.1064453125,1.1064453125,0.0009765625,0.011048543456039806,0.5,0.008719751330189447,0.9998486305676556,1,auto,auto,
pool4,"(4, 4, 32)",512,0.991943359375,0.991943359375,0.000732421875,0.009568319307746789,0.5,0.007968359373206989,0.9998732073096445,1,auto,auto,
act4,"(8, 8, 32)",2048,0.79742431640625,0.79742431640625,0.00067138671875,0.009160968280905136,0.5,0.008512789626475165,0.9998552226238565,1,"ufixed<2,1,RND_CONV,SAT,0>",,
pad_conv5,"(6, 6, 32)",1152,0.4408637152777778,0.4408637152777778,0.0003255208333333333,0.00637887953849786,0.5,0.00796835937320699,0.9998732073096445,1,auto,,
pool0,"(64, 64, 8)",32768,0.4793357849121094,0.4793357849121094,6.866455078125e-05,0.0055688077867615555,0.5,0.006892552674230407,0.9999737029616502,1,auto,auto,
pool3,"(8, 8, 24)",1536,0.6984049479166666,0.6984049479166666,0.000244140625,0.005524271728019903,0.5,0.005497050707301712,0.9999398199627698,1,auto,auto,
pad_conv1,"(66, 66, 8)",34848,0.4507252926997245,0.4507252926997245,6.456611570247934e-05,0.005400056035647568,0.5,0.006892552674230406,0.9999737029616502,1,auto,,
act0,"(128, 128, 8)",131072,0.43427562713623047,0.43427562713623047,5.7220458984375e-05,0.005299166708980375,0.5,0.00683690517245568,0.9999761875261166,1,"ufixed<2,1,RND_CONV,SAT,0>",,
act2,"(32, 32, 24)",24576,0.6699930826822916,0.6699930826822916,7.62939453125e-05,0.004647354315958673,1.0,0.004700338449686718,0.9999778916841773,1,"ufixed<2,1,RND_CONV,SAT,0>",,
pad_conv4,"(10, 10, 24)",2400,0.44697916666666665,0.44697916666666665,0.00015625,0.004419417382415922,0.5,0.005497050707301712,0.9999398199627698,1,auto,,
act3,"(16, 16, 24)",6144,0.5923665364583334,0.5923665364583334,0.00010172526041666667,0.004219232225525951,1.0,0.004588563087550567,0.9999579100722079,1,"ufixed<2,1,RND_CONV,SAT,0>",,
pool1,"(32, 32, 16)",16384,0.47674560546875,0.47674560546875,3.814697265625e-05,0.0030725237987714576,0.5,0.003642690730221435,0.9999865945208526,1,auto,auto,
pad_conv2,"(34, 34, 16)",18496,0.4223075259515571,0.4223075259515571,3.3791089965397927e-05,0.0028917871047260775,0.5,0.003642690730221434,0.9999865945208526,1,auto,,
pool2,"(16, 16, 24)",6144,0.7104899088541666,0.7104899088541666,6.103515625e-05,0.0027621358640099515,0.5,0.0027121625714629878,0.9999852896468407,1,auto,auto,
pad_conv3,"(18, 18, 24)",7776,0.5613747427983539,0.5613747427983539,4.8225308641975306e-05,0.0024552318791199565,0.5,0.0027121625714629873,0.9999852896468407,1,auto,,
act1,"(64, 64, 16)",65536,0.4670524597167969,0.4670524597167969,1.9073486328125e-05,0.0021726024134683486,0.5,0.002602575222807057,0.99999315775125,1,"ufixed<2,1,RND_CONV,SAT,0>",,
conv0,"(128, 128, 8)",131072,1.5336753071618183,1.5336753071618183,0.0006589183012337685,0.000856355055526019,0.003981113433837891,0.0004939051178538363,0.9999999144388511,1,auto,auto,"fixed<2,1,TRN,WRAP,0>"
pad_conv0,"(260, 260, 1)",67600,0.8846841305467633,0.8846841305467633,0.00027427549984205526,0.00046882548768631394,0.000972747802734375,0.0005115040917160544,0.9999999038147784,1,auto,,
