sample_index,sample_id,app_name,class_label,class_name,ro_count,bitstream_path,logit,probability,predicted_label,correct,per_sample_bce_loss,per_sample_log_loss,fold
0,it1_B003,user_interrupts,0,benign,0,config_003/vfpga_c003_0.bin,-1.315855026,0.211508736,0,True,0.237633952,0.237633952,0
1,it1_B008,hello_world_nodbg,0,benign,0,config_008/vfpga_c008_0.bin,-1.681247711,0.156930322,0,True,0.170705670,0.170705670,0
2,it1_B011,user_interrupts_nodbg,0,benign,0,config_011/vfpga_c011_0.bin,-2.009532928,0.118205653,0,True,0.125796417,0.125796417,0
3,it1_B013,multithreading_aes_nodbg,0,benign,0,config_013/vfpga_c013_0.bin,-1.228013992,0.226529213,0,True,0.256867376,0.256867376,0
4,it1_B019,perf_fpga,0,benign,0,config_019/vfpga_c019_0.bin,-1.142274857,0.241902939,0,True,0.276943853,0.276943853,0
5,it1_B029,euclidean_nodbg,0,benign,0,config_029/vfpga_c029_0.bin,-0.595542908,0.355364067,0,True,0.439069566,0.439069566,0
6,it1_B030,hello_world,0,benign,0,config_030/vfpga_c030_0.bin,-0.976652145,0.273556576,0,True,0.319594674,0.319594674,0
7,it1_B035,multithreading_aes,0,benign,0,config_035/vfpga_c035_0.bin,-0.203491211,0.449302021,0,True,0.596568753,0.596568753,0
8,it1_B044,euclidean_nodbg,0,benign,0,config_044/vfpga_c044_0.bin,-0.555702209,0.364542468,0,True,0.453410016,0.453410016,0
9,it1_B053,hello_world_nodbg,0,benign,0,config_053/vfpga_c053_0.bin,-1.868585587,0.133705467,0,True,0.143530321,0.143530321,0
10,it1_B062,multitenancy_aes,0,benign,0,config_062/vfpga_c062_0.bin,-0.549369812,0.366010630,0,True,0.455723091,0.455723091,0
11,it1_B066,euclidean,0,benign,0,config_066/vfpga_c066_0.bin,-1.257633209,0.221381591,0,True,0.250234201,0.250234201,0
12,it1_B072,perf_fpga_nodbg,0,benign,0,config_072/vfpga_c072_0.bin,-1.720222473,0.151842510,0,True,0.164688941,0.164688941,0
13,it2_B002,multitenancy_aes,0,benign,0,config_002/vfpga_c002_0.bin,-0.224798203,0.444035926,0,True,0.587051602,0.587051602,0
14,it2_B003,user_interrupts,0,benign,0,config_003/vfpga_c003_0.bin,-0.593450546,0.355843531,0,True,0.439813618,0.439813618,0
15,it2_B005,multithreading_aes,0,benign,0,config_005/vfpga_c005_0.bin,-0.261383057,0.435023753,0,True,0.570971589,0.570971589,0
16,it2_B006,euclidean,0,benign,0,config_006/vfpga_c006_0.bin,-0.755002975,0.319732156,0,True,0.385268670,0.385268670,0
17,it2_B009,hls_vadd_nodbg,0,benign,0,config_009/vfpga_c009_0.bin,-1.173727036,0.236181966,0,True,0.269425693,0.269425693,0
18,it2_B048,user_interrupts,0,benign,0,config_048/vfpga_c048_0.bin,-1.286664963,0.216417835,0,True,0.243879354,0.243879354,0
19,it2_B051,euclidean,0,benign,0,config_051/vfpga_c051_0.bin,-0.576185226,0.359810845,0,True,0.445991591,0.445991591,0
20,it2_B052,cosine,0,benign,0,config_052/vfpga_c052_0.bin,-0.470991135,0.384381682,0,True,0.485128121,0.485128121,0
21,it2_B053,hello_world_nodbg,0,benign,0,config_053/vfpga_c053_0.bin,-0.957672119,0.277344517,0,True,0.324822681,0.324822681,0
22,it2_B064,perf_fpga,0,benign,0,config_064/vfpga_c064_0.bin,-1.953227997,0.124201804,0,True,0.132619585,0.132619585,0
23,it2_B070,multitenancy_aes_nodbg,0,benign,0,config_070/vfpga_c070_0.bin,-0.818244934,0.306136339,0,True,0.365479791,0.365479791,0
24,it1_S008,ro_12000,1,standalone,12000,config_083/vfpga_c083_0.bin,0.398345947,0.598290191,1,True,0.513679373,0.513679373,0
25,it1_S009,ro_14000,1,standalone,14000,config_084/vfpga_c084_0.bin,0.341053009,0.584446289,1,True,0.537090395,0.537090395,0
26,it1_S027,ro_19000,1,standalone,19000,config_102/vfpga_c102_0.bin,1.285181046,0.783330414,1,True,0.244200687,0.244200687,0
27,it1_S036,ro_8192,1,standalone,8192,config_111/vfpga_c111_0.bin,0.245973587,0.561185217,1,True,0.577704274,0.577704274,0
28,it1_S037,ro_10000,1,standalone,10000,config_112/vfpga_c112_0.bin,0.236797333,0.558924252,1,True,0.581741321,0.581741321,0
29,it1_S040,ro_16000,1,standalone,16000,config_115/vfpga_c115_0.bin,1.158847809,0.761123293,1,True,0.272959920,0.272959920,0
30,it1_S055,ro_16000,1,standalone,16000,config_130/vfpga_c130_0.bin,1.190259933,0.766787550,1,True,0.265545504,0.265545504,0
31,it1_S057,ro_19000,1,standalone,19000,config_132/vfpga_c132_0.bin,1.267192841,0.780261830,1,True,0.248125736,0.248125736,0
32,it1_S069,ro_14000,1,standalone,14000,config_144/vfpga_c144_0.bin,0.342348099,0.584760791,1,True,0.536552419,0.536552419,0
33,it1_S074,ro_22000,1,standalone,22000,config_149/vfpga_c149_0.bin,1.336791992,0.791961891,1,True,0.233242006,0.233242006,0
34,it2_S013,ro_21000,1,standalone,21000,config_088/vfpga_c088_0.bin,2.026184082,0.883518944,1,True,0.123842546,0.123842546,0
35,it2_S015,ro_8000,1,standalone,8000,config_090/vfpga_c090_0.bin,-0.019239426,0.495190292,0,False,0.702813162,0.702813162,0
36,it2_S020,ro_13000,1,standalone,13000,config_095/vfpga_c095_0.bin,0.569929123,0.638746820,1,True,0.448247115,0.448247115,0
37,it2_S030,ro_8000,1,standalone,8000,config_105/vfpga_c105_0.bin,-0.475820541,0.383239528,0,False,0.959095086,0.959095086,0
38,it2_S036,ro_14000,1,standalone,14000,config_111/vfpga_c111_0.bin,0.076786041,0.519187084,1,True,0.655490991,0.655490991,0
39,it2_S042,ro_20000,1,standalone,20000,config_117/vfpga_c117_0.bin,1.066442490,0.743919787,1,True,0.295822063,0.295822063,0
40,it2_S045,ro_8000,1,standalone,8000,config_120/vfpga_c120_0.bin,-0.220996857,0.444974556,0,False,0.809738177,0.809738177,0
41,it2_S047,ro_10000,1,standalone,10000,config_122/vfpga_c122_0.bin,0.058061600,0.514511324,1,True,0.664537715,0.664537715,0
42,it2_S049,ro_12000,1,standalone,12000,config_124/vfpga_c124_0.bin,0.061147690,0.515282161,1,True,0.663040643,0.663040643,0
43,it2_S050,ro_13000,1,standalone,13000,config_125/vfpga_c125_0.bin,0.358699799,0.588725656,1,True,0.529794984,0.529794984,0
44,it2_S051,ro_14000,1,standalone,14000,config_126/vfpga_c126_0.bin,0.519636154,0.627062683,1,True,0.466708770,0.466708770,0
45,it2_S064,ro_12000,1,standalone,12000,config_139/vfpga_c139_0.bin,0.173999786,0.543390528,1,True,0.609927014,0.609927014,0
46,it2_S068,ro_16000,1,standalone,16000,config_143/vfpga_c143_0.bin,0.582170486,0.641566682,1,True,0.443842153,0.443842153,0
47,it2_S071,ro_19000,1,standalone,19000,config_146/vfpga_c146_0.bin,1.323581696,0.789776990,1,True,0.236004664,0.236004664,0
0,it1_B004,perf_fpga,0,benign,0,config_004/vfpga_c004_0.bin,-1.539802551,0.176563980,0,True,0.194269425,0.194269425,1
1,it1_B005,multithreading_aes,0,benign,0,config_005/vfpga_c005_0.bin,-0.055778503,0.486058988,0,True,0.665646784,0.665646784,1
2,it1_B016,hls_vadd,0,benign,0,config_016/vfpga_c016_0.bin,0.218198776,0.554334290,1,False,0.808186138,0.808186138,1
3,it1_B017,multitenancy_aes,0,benign,0,config_017/vfpga_c017_0.bin,0.437559128,0.607677266,1,False,0.935670478,0.935670478,1
4,it1_B025,multitenancy_aes_nodbg,0,benign,0,config_025/vfpga_c025_0.bin,-0.133993149,0.466551742,0,True,0.628393200,0.628393200,1
5,it1_B028,multithreading_aes_nodbg,0,benign,0,config_028/vfpga_c028_0.bin,-0.333299637,0.417437988,0,True,0.540319641,0.540319641,1
6,it1_B033,user_interrupts,0,benign,0,config_033/vfpga_c033_0.bin,-0.397722244,0.401859718,0,True,0.513929967,0.513929967,1
7,it1_B036,euclidean,0,benign,0,config_036/vfpga_c036_0.bin,-0.233533859,0.441880439,0,True,0.583182073,0.583182073,1
8,it1_B040,multitenancy_aes_nodbg,0,benign,0,config_040/vfpga_c040_0.bin,0.515432358,0.626079080,1,False,0.983710948,0.983710948,1
9,it1_B045,hello_world,0,benign,0,config_045/vfpga_c045_0.bin,-1.499948502,0.182433205,0,True,0.201422673,0.201422673,1
10,it1_B049,perf_fpga,0,benign,0,config_049/vfpga_c049_0.bin,-1.072683334,0.254893123,0,True,0.294227612,0.294227612,1
11,it1_B050,multithreading_aes,0,benign,0,config_050/vfpga_c050_0.bin,-0.039024353,0.490245150,0,True,0.673825354,0.673825354,1
12,it1_B056,user_interrupts_nodbg,0,benign,0,config_056/vfpga_c056_0.bin,-2.070478439,0.111999446,0,True,0.118782912,0.118782912,1
13,it1_B061,hls_vadd,0,benign,0,config_061/vfpga_c061_0.bin,-0.453308105,0.388574523,0,True,0.491962200,0.491962200,1
14,it1_B064,perf_fpga,0,benign,0,config_064/vfpga_c064_0.bin,-1.362621307,0.203814601,0,True,0.227923207,0.227923207,1
15,it1_B067,cosine,0,benign,0,config_067/vfpga_c067_0.bin,-0.265439987,0.434026912,0,True,0.569208750,0.569208750,1
16,it1_B070,multitenancy_aes_nodbg,0,benign,0,config_070/vfpga_c070_0.bin,-0.170963287,0.457362979,0,True,0.611314652,0.611314652,1
17,it2_B001,hls_vadd,0,benign,0,config_001/vfpga_c001_0.bin,0.009313583,0.502328379,1,False,0.697814815,0.697814815,1
18,it2_B007,cosine,0,benign,0,config_007/vfpga_c007_0.bin,-0.504573822,0.376466407,0,True,0.472352638,0.472352638,1
19,it2_B021,euclidean,0,benign,0,config_021/vfpga_c021_0.bin,-0.132665634,0.466882151,0,True,0.629012773,0.629012773,1
20,it2_B030,hello_world,0,benign,0,config_030/vfpga_c030_0.bin,-1.140741348,0.242184275,0,True,0.277315029,0.277315029,1
21,it2_B038,hello_world_nodbg,0,benign,0,config_038/vfpga_c038_0.bin,-1.466243744,0.187514218,0,True,0.207656864,0.207656864,1
22,it2_B044,euclidean_nodbg,0,benign,0,config_044/vfpga_c044_0.bin,-0.897363663,0.289592567,0,True,0.341916624,0.341916624,1
23,it2_B045,hello_world,0,benign,0,config_045/vfpga_c045_0.bin,-0.436874390,0.392485991,0,True,0.498380044,0.498380044,1
24,it1_S013,ro_20000,1,standalone,20000,config_088/vfpga_c088_0.bin,2.164836884,0.897047111,1,True,0.108646898,0.108646898,1
25,it1_S026,ro_18000,1,standalone,18000,config_101/vfpga_c101_0.bin,1.520330429,0.820587133,1,True,0.197735179,0.197735179,1
26,it1_S039,ro_14000,1,standalone,14000,config_114/vfpga_c114_0.bin,1.770721436,0.854547366,1,True,0.157183347,0.157183347,1
27,it1_S059,ro_22000,1,standalone,22000,config_134/vfpga_c134_0.bin,2.306945801,0.909450656,1,True,0.094914537,0.094914537,1
28,it1_S066,ro_8192,1,standalone,8192,config_141/vfpga_c141_0.bin,0.419389725,0.603337207,1,True,0.505279023,0.505279023,1
29,it2_S008,ro_16000,1,standalone,16000,config_083/vfpga_c083_0.bin,2.685756683,0.936180928,1,True,0.065946522,0.065946522,1
30,it2_S009,ro_17000,1,standalone,17000,config_084/vfpga_c084_0.bin,2.476053238,0.922445919,1,True,0.080726529,0.080726529,1
31,it2_S014,ro_22000,1,standalone,22000,config_089/vfpga_c089_0.bin,3.176383972,0.959935828,1,True,0.040888842,0.040888842,1
32,it2_S023,ro_16000,1,standalone,16000,config_098/vfpga_c098_0.bin,1.784803391,0.856288975,1,True,0.155147373,0.155147373,1
