idx,label,keras_logit,hls_logit,abs_err,rel_err
0,0,-1.2143627405166626,-5.345454216003418,4.131091594696045,3.401859639516304
1,0,-1.1687146425247192,-5.288516044616699,4.1198015213012695,3.5250705102842352
2,0,-0.6401450634002686,-4.920614242553711,4.280468940734863,6.6867170981499555
3,0,-1.1703258752822876,-5.524649620056152,4.354323863983154,3.7206080425529966
4,0,0.3283703029155731,-4.4365234375,4.764893531799316,14.510732211446088
5,0,-0.018744971603155136,-4.668523788452148,4.649778842926025,248.05472856215897
6,0,0.0116102434694767,-4.710434913635254,4.722044944763184,406.7136884060552
7,0,-0.6996493339538574,-5.300148010253906,4.600498676300049,6.575434940103089
8,0,-0.4766369163990021,-4.967490196228027,4.490853309631348,9.421958633753762
9,0,-0.32963839173316956,-4.7952985763549805,4.465660095214844,13.547148048306324
10,0,-0.6051915884017944,-5.124472618103027,4.519280910491943,7.467521024914733
11,0,-1.0229562520980835,-5.291271209716797,4.268314838409424,4.172529206068304
12,0,-0.5472848415374756,-4.926582336425781,4.379297256469727,8.001861049480304
13,0,-0.6489133834838867,-5.314743995666504,4.665830612182617,7.1902209615907475
14,0,0.17930886149406433,-4.55190372467041,4.731212615966797,26.385827094905817
15,0,-0.3093712627887726,-5.005378723144531,4.696007251739502,15.179196701749783
16,0,-1.0311278104782104,-5.380155563354492,4.349027633666992,4.2177386638907794
17,0,-0.5296880006790161,-5.000441551208496,4.4707536697387695,8.440352932306629
18,0,-2.0256760120391846,-5.951226234436035,3.9255502223968506,1.9378963857330385
19,0,-1.8501991033554077,-5.764653205871582,3.9144539833068848,2.1156933738687207
20,0,-2.848271608352661,-6.572870254516602,3.7245986461639404,1.3076697584743737
21,0,-1.778885006904602,-5.684020042419434,3.905135154724121,2.1952712736161395
22,0,-1.1137880086898804,-5.184941291809082,4.071153163909912,3.655231634877002
23,0,0.3551332652568817,-4.467513084411621,4.822646141052246,13.579820909099682
24,1,1.1376100778579712,-3.9660301208496094,5.103640079498291,4.486282408035658
25,1,3.563216209411621,-1.8144855499267578,5.377701759338379,1.5092269015655315
26,1,6.817126750946045,0.756072998046875,6.06105375289917,0.8890921313818977
27,1,1.813573956489563,-3.475947380065918,5.289521217346191,2.916628350566321
28,1,3.0073585510253906,-2.5259017944335938,5.533260345458984,1.8399070983978152
29,1,2.924631357192993,-2.8341455459594727,5.758776664733887,1.9690606990759525
30,1,3.4938294887542725,-1.973546028137207,5.467375755310059,1.5648662228388985
31,1,2.8264377117156982,-2.8168249130249023,5.64326286315918,1.9965990546218753
32,1,2.852640151977539,-2.48514461517334,5.337784767150879,1.8711735384677104
33,1,3.0364699363708496,-2.568622589111328,5.605092525482178,1.8459239323743521
34,1,5.163702487945557,-1.0554695129394531,6.21917200088501,1.2044016895635257
35,1,1.361359715461731,-3.6009645462036133,4.962324142456055,3.645123391045098
36,1,2.138699769973755,-3.129009246826172,5.267708778381348,2.4630426637423684
37,1,-1.0506292581558228,-5.286612510681152,4.235983371734619,4.031853614252159
38,1,0.8433886766433716,-3.9037227630615234,4.7471113204956055,5.628616380514829
39,1,3.8748247623443604,-1.6611909866333008,5.536015510559082,1.428713774196504
40,1,1.2882393598556519,-3.7721033096313477,5.060342788696289,3.9281075756475134
41,1,2.125588893890381,-2.9168081283569336,5.0423970222473145,2.372235306996931
42,1,0.21569296717643738,-4.523736953735352,4.739429950714111,21.9730388651812
43,1,0.7613922357559204,-4.212952613830566,4.974344730377197,6.533222295652386
44,1,1.3742042779922485,-3.741985321044922,5.116189479827881,3.723019613432421
45,1,3.8107781410217285,-1.687784194946289,5.498562335968018,1.4428975218415019
46,1,5.981273174285889,0.2415790557861328,5.739694118499756,0.9596107636707338
47,1,7.2853617668151855,1.0188484191894531,6.266513347625732,0.8601512935390104
