epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_roc_auc,val_pr_auc,val_f1,val_mcc,val_ece,val_benign_mean_score,val_standalone_mean_score,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_roc_auc,aug_val_pr_auc,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_benign_mean_score,aug_val_standalone_mean_score,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1
1,0.694294,0.693635,0.693635,0.672597,0.713796,0.250244,0.489362,0.500000,0.000000,0.000000,0.913043,0.922876,0.000000,0.000000,0.020937,0.489619,0.489781,0.489721,0.893617,0.897959,0.693618,0.693618,0.672599,0.713760,0.250235,0.489362,0.500000,0.000000,0.000000,0.934783,0.945087,0.000000,0.000000,0.020927,0.489620,0.489799,0.489735,0.893617,0.893617
2,0.693452,0.693362,0.693362,0.678444,0.707657,0.250107,0.489362,0.500000,0.000000,0.000000,0.925725,0.936570,0.000000,0.000000,0.017940,0.492594,0.492797,0.492727,0.893617,0.897959,0.693341,0.693341,0.678435,0.707626,0.250097,0.489362,0.500000,0.000000,0.000000,0.934783,0.946365,0.000000,0.000000,0.017935,0.492589,0.492813,0.492738,0.893617,0.893617
3,0.693173,0.693446,0.693445,0.676088,0.710079,0.250149,0.489362,0.500000,0.000000,0.000000,0.929348,0.939683,0.000000,0.000000,0.019135,0.491397,0.491605,0.491531,0.914894,0.916667,0.693426,0.693426,0.676084,0.710045,0.250139,0.489362,0.500000,0.000000,0.000000,0.936594,0.948050,0.000000,0.000000,0.019127,0.491395,0.491622,0.491545,0.893617,0.893617
4,0.693268,0.692914,0.692914,0.690433,0.695292,0.249884,0.489362,0.500000,0.000000,0.000000,0.922101,0.932154,0.000000,0.000000,0.011850,0.498641,0.498929,0.498833,0.893617,0.893617,0.692887,0.692887,0.690411,0.695260,0.249870,0.489362,0.500000,0.000000,0.000000,0.934783,0.943874,0.000000,0.000000,0.011848,0.498630,0.498945,0.498855,0.893617,0.893617
5,0.693904,0.692628,0.692628,0.703143,0.682550,0.249740,0.510638,0.500000,0.510638,1.000000,0.927536,0.935280,0.676056,0.000000,0.005485,0.504973,0.505327,0.505199,0.914894,0.916667,0.692590,0.692590,0.703101,0.682517,0.249721,0.510638,0.500000,0.510638,1.000000,0.932971,0.943081,0.676056,0.000000,0.005486,0.504952,0.505344,0.505223,0.893617,0.893617
6,0.692771,0.693027,0.693027,0.685910,0.699847,0.249940,0.489362,0.500000,0.000000,0.000000,0.929348,0.937711,0.000000,0.000000,0.014121,0.496368,0.496661,0.496554,0.914894,0.916667,0.692999,0.692999,0.685871,0.699829,0.249926,0.489362,0.500000,0.000000,0.000000,0.936594,0.945180,0.000000,0.000000,0.014125,0.496349,0.496670,0.496569,0.893617,0.893617
7,0.693244,0.692772,0.692772,0.693471,0.692102,0.249812,0.638298,0.630435,0.585366,1.000000,0.927536,0.935280,0.738462,0.390774,0.137931,0.500162,0.500523,0.500395,0.914894,0.916667,0.692737,0.692737,0.693437,0.692066,0.249795,0.638298,0.630435,0.585366,1.000000,0.938406,0.946590,0.738462,0.390774,0.137929,0.500145,0.500541,0.500426,0.893617,0.893617
8,0.693488,0.693439,0.693439,0.674877,0.711227,0.250146,0.489362,0.500000,0.000000,0.000000,0.929348,0.937711,0.000000,0.000000,0.019724,0.490781,0.491041,0.490937,0.914894,0.916667,0.693416,0.693416,0.674862,0.711198,0.250134,0.489362,0.500000,0.000000,0.000000,0.936594,0.945180,0.000000,0.000000,0.019721,0.490773,0.491056,0.490956,0.893617,0.893617
9,0.693519,0.693289,0.693289,0.678010,0.707932,0.250071,0.489362,0.500000,0.000000,0.000000,0.929348,0.937711,0.000000,0.000000,0.018117,0.492374,0.492662,0.492547,0.914894,0.916667,0.693265,0.693265,0.677985,0.707909,0.250059,0.489362,0.500000,0.000000,0.000000,0.938406,0.946590,0.000000,0.000000,0.018118,0.492361,0.492674,0.492571,0.893617,0.893617
10,0.693174,0.692965,0.692965,0.685808,0.699824,0.249909,0.489362,0.500000,0.000000,0.000000,0.931159,0.940009,0.000000,0.000000,0.014140,0.496317,0.496673,0.496534,0.914894,0.916667,0.692931,0.692931,0.685736,0.699826,0.249892,0.489362,0.500000,0.000000,0.000000,0.932971,0.941368,0.000000,0.000000,0.014158,0.496281,0.496672,0.496428,0.893617,0.897959
11,0.693168,0.693045,0.693045,0.682757,0.702903,0.249949,0.489362,0.500000,0.000000,0.000000,0.932971,0.942786,0.000000,0.000000,0.015673,0.494778,0.495146,0.494996,0.914894,0.916667,0.693011,0.693011,0.682678,0.702913,0.249932,0.489362,0.500000,0.000000,0.000000,0.932971,0.941368,0.000000,0.000000,0.015695,0.494738,0.495141,0.494895,0.893617,0.897959
12,0.693251,0.693027,0.693027,0.682319,0.703288,0.249940,0.489362,0.500000,0.000000,0.000000,0.928442,0.939660,0.000000,0.000000,0.015878,0.494556,0.494955,0.494812,0.893617,0.893617,0.692993,0.692993,0.682239,0.703299,0.249923,0.489362,0.500000,0.000000,0.000000,0.931159,0.942278,0.000000,0.000000,0.015901,0.494516,0.494950,0.494694,0.893617,0.897959
