epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_roc_auc,val_pr_auc,val_f1,val_mcc,val_ece,val_benign_mean_score,val_standalone_mean_score,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_roc_auc,aug_val_pr_auc,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_benign_mean_score,aug_val_standalone_mean_score,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1
1,0.696307,0.693245,0.693245,0.739827,0.648604,0.250049,0.510638,0.500000,0.510638,1.000000,0.240036,0.385352,0.676056,0.000000,0.012151,0.522803,0.522775,0.522722,0.510638,0.676056,0.693239,0.693239,0.739771,0.648645,0.250046,0.510638,0.500000,0.510638,1.000000,0.327899,0.421226,0.676056,0.000000,0.012127,0.522777,0.522753,0.522689,0.510638,0.676056
2,0.694699,0.693274,0.693274,0.741234,0.647312,0.250063,0.510638,0.500000,0.510638,1.000000,0.268116,0.406639,0.676056,0.000000,0.012824,0.523475,0.523451,0.523394,0.510638,0.676056,0.693269,0.693269,0.741194,0.647341,0.250061,0.510638,0.500000,0.510638,1.000000,0.329710,0.455762,0.676056,0.000000,0.012807,0.523456,0.523436,0.523505,0.510638,0.080000
3,0.694284,0.693054,0.693054,0.729463,0.658163,0.249954,0.510638,0.500000,0.510638,1.000000,0.230978,0.410259,0.676056,0.000000,0.007178,0.517832,0.517802,0.517877,0.510638,0.080000,0.693054,0.693054,0.729427,0.658197,0.249953,0.510638,0.500000,0.510638,1.000000,0.266304,0.407671,0.676056,0.000000,0.007161,0.517815,0.517784,0.517719,0.510638,0.676056
4,0.694091,0.692972,0.692972,0.719686,0.667370,0.249912,0.510638,0.500000,0.510638,1.000000,0.177536,0.395116,0.676056,0.000000,0.002437,0.513095,0.513056,0.513142,0.510638,0.080000,0.692971,0.692971,0.719633,0.667421,0.249912,0.510638,0.500000,0.510638,1.000000,0.275362,0.396417,0.676056,0.000000,0.002411,0.513069,0.513030,0.512957,0.510638,0.676056
5,0.694048,0.692961,0.692961,0.717556,0.669391,0.249907,0.510638,0.500000,0.510638,1.000000,0.168478,0.390868,0.676056,0.000000,0.001400,0.512057,0.512020,0.512108,0.510638,0.080000,0.692963,0.692963,0.717502,0.669446,0.249908,0.510638,0.500000,0.510638,1.000000,0.288949,0.399648,0.676056,0.000000,0.001373,0.512031,0.511992,0.511913,0.510638,0.676056
6,0.693551,0.693020,0.693020,0.704574,0.681946,0.249936,0.510638,0.500000,0.510638,1.000000,0.159420,0.388661,0.676056,0.000000,0.004982,0.505681,0.505632,0.505731,0.510638,0.080000,0.693025,0.693025,0.704530,0.682000,0.249939,0.510638,0.500000,0.510638,1.000000,0.224638,0.376299,0.676056,0.000000,0.005007,0.505659,0.505605,0.505538,0.510638,0.676056
7,0.693908,0.693259,0.693259,0.690580,0.695827,0.250056,0.489362,0.500000,0.000000,0.000000,0.185688,0.395679,0.000000,0.000000,0.011950,0.498715,0.498662,0.498784,0.510638,0.080000,0.693274,0.693274,0.690546,0.695888,0.250063,0.489362,0.500000,0.000000,0.000000,0.207428,0.371831,0.000000,0.000000,0.011974,0.498698,0.498631,0.498549,0.510638,0.676056
8,0.693950,0.693021,0.693021,0.703621,0.682863,0.249937,0.510638,0.500000,0.510638,1.000000,0.195652,0.398615,0.676056,0.000000,0.005449,0.505210,0.505169,0.505267,0.510638,0.080000,0.693030,0.693030,0.703591,0.682910,0.249941,0.510638,0.500000,0.510638,1.000000,0.229167,0.378339,0.676056,0.000000,0.005469,0.505195,0.505145,0.505072,0.510638,0.676056
9,0.693948,0.693260,0.693260,0.690171,0.696221,0.250057,0.489362,0.500000,0.000000,0.000000,0.201087,0.401490,0.000000,0.000000,0.012151,0.498510,0.498465,0.498584,0.510638,0.080000,0.693279,0.693279,0.690155,0.696272,0.250066,0.489362,0.500000,0.000000,0.000000,0.186594,0.365553,0.000000,0.000000,0.012168,0.498501,0.498440,0.498353,0.510638,0.676056
10,0.694860,0.692954,0.692954,0.710795,0.675856,0.249903,0.510638,0.500000,0.510638,1.000000,0.255435,0.418695,0.676056,0.000000,0.001905,0.508747,0.508721,0.508799,0.510638,0.080000,0.692961,0.692961,0.710768,0.675896,0.249907,0.510638,0.500000,0.510638,1.000000,0.269928,0.392063,0.676056,0.000000,0.001922,0.508733,0.508700,0.508629,0.510638,0.676056
11,0.693501,0.692999,0.692999,0.704723,0.681764,0.249926,0.510638,0.500000,0.510638,1.000000,0.231884,0.412329,0.676056,0.000000,0.004899,0.505754,0.505724,0.505802,0.510638,0.080000,0.693011,0.693011,0.704709,0.681801,0.249932,0.510638,0.500000,0.510638,1.000000,0.227355,0.377223,0.676056,0.000000,0.004912,0.505748,0.505706,0.505634,0.510638,0.676056
12,0.693342,0.693033,0.693033,0.701038,0.685363,0.249943,0.510638,0.500000,0.510638,1.000000,0.304348,0.468861,0.676056,0.000000,0.006720,0.503930,0.503908,0.503961,0.531915,0.214286,0.693045,0.693045,0.701021,0.685401,0.249949,0.510638,0.500000,0.510638,1.000000,0.291667,0.399511,0.676056,0.000000,0.006734,0.503922,0.503888,0.503807,0.510638,0.676056
13,0.695954,0.693301,0.693301,0.688321,0.698073,0.250077,0.489362,0.500000,0.000000,0.000000,0.240942,0.414825,0.000000,0.000000,0.013076,0.497581,0.497543,0.497634,0.510638,0.080000,0.693326,0.693326,0.688346,0.698098,0.250089,0.489362,0.500000,0.000000,0.000000,0.164855,0.361376,0.000000,0.000000,0.013077,0.497593,0.497531,0.497447,0.510638,0.676056
14,0.694411,0.692939,0.692939,0.713413,0.673318,0.249896,0.510638,0.500000,0.510638,1.000000,0.291667,0.468040,0.676056,0.000000,0.000616,0.510031,0.510013,0.510064,0.531915,0.153846,0.692951,0.692951,0.713416,0.673338,0.249902,0.510638,0.500000,0.510638,1.000000,0.235507,0.382879,0.676056,0.000000,0.000621,0.510033,0.510003,0.509947,0.510638,0.676056
15,0.693599,0.692964,0.692964,0.707679,0.678861,0.249908,0.510638,0.500000,0.510638,1.000000,0.306159,0.476426,0.676056,0.000000,0.003435,0.507214,0.507194,0.507250,0.531915,0.153846,0.692977,0.692977,0.707698,0.678869,0.249915,0.510638,0.500000,0.510638,1.000000,0.250000,0.386769,0.676056,0.000000,0.003432,0.507223,0.507190,0.507130,0.510638,0.676056
16,0.693593,0.692993,0.692993,0.704000,0.682446,0.249923,0.510638,0.500000,0.510638,1.000000,0.322464,0.491567,0.676056,0.000000,0.005250,0.505397,0.505379,0.505435,0.531915,0.153846,0.693007,0.693007,0.704023,0.682450,0.249930,0.510638,0.500000,0.510638,1.000000,0.269928,0.392542,0.676056,0.000000,0.005246,0.505409,0.505377,0.505307,0.510638,0.676056
