sample_index,sample_id,app_name,class_label,class_name,ro_count,bitstream_path,logit,probability,predicted_label,correct,per_sample_bce_loss,per_sample_log_loss,fold
0,it1_B003,user_interrupts,0,benign,0,config_003/vfpga_c003_0.bin,0.112548828,0.528107543,1,False,0.751004164,0.751004164,0
1,it1_B008,hello_world_nodbg,0,benign,0,config_008/vfpga_c008_0.bin,-0.483398438,0.381449955,0,True,0.480377178,0.480377178,0
2,it1_B011,user_interrupts_nodbg,0,benign,0,config_011/vfpga_c011_0.bin,-0.777587891,0.314839984,0,True,0.378102867,0.378102867,0
3,it1_B013,multithreading_aes_nodbg,0,benign,0,config_013/vfpga_c013_0.bin,-0.382080078,0.405625306,0,True,0.520245360,0.520245360,0
4,it1_B019,perf_fpga,0,benign,0,config_019/vfpga_c019_0.bin,0.374511719,0.592548717,1,False,0.897833905,0.897833905,0
5,it1_B029,euclidean_nodbg,0,benign,0,config_029/vfpga_c029_0.bin,0.911376953,0.713281847,1,False,1.249255592,1.249255592,0
6,it1_B030,hello_world,0,benign,0,config_030/vfpga_c030_0.bin,-0.460205078,0.386937175,0,True,0.489287860,0.489287860,0
7,it1_B035,multithreading_aes,0,benign,0,config_035/vfpga_c035_0.bin,1.786132812,0.856452493,1,False,1.941089241,1.941089241,0
8,it1_B044,euclidean_nodbg,0,benign,0,config_044/vfpga_c044_0.bin,0.356445312,0.588179673,1,False,0.887168124,0.887168124,0
9,it1_B053,hello_world_nodbg,0,benign,0,config_053/vfpga_c053_0.bin,-0.875244141,0.294164278,0,True,0.348372757,0.348372757,0
10,it1_B062,multitenancy_aes,0,benign,0,config_062/vfpga_c062_0.bin,0.694824219,0.667039238,1,False,1.099730627,1.099730627,0
11,it1_B066,euclidean,0,benign,0,config_066/vfpga_c066_0.bin,-0.125488281,0.468669034,0,True,0.632370163,0.632370163,0
12,it1_B072,perf_fpga_nodbg,0,benign,0,config_072/vfpga_c072_0.bin,-0.456787109,0.387748287,0,True,0.490611785,0.490611785,0
13,it2_B002,multitenancy_aes,0,benign,0,config_002/vfpga_c002_0.bin,1.997070312,0.880489136,1,False,2.124348002,2.124348002,0
14,it2_B003,user_interrupts,0,benign,0,config_003/vfpga_c003_0.bin,0.323486328,0.580173661,1,False,0.867914132,0.867914132,0
15,it2_B005,multithreading_aes,0,benign,0,config_005/vfpga_c005_0.bin,1.409179688,0.803636527,1,False,1.627787881,1.627787881,0
16,it2_B006,euclidean,0,benign,0,config_006/vfpga_c006_0.bin,0.725830078,0.673889546,1,False,1.120519138,1.120519138,0
17,it2_B009,hls_vadd_nodbg,0,benign,0,config_009/vfpga_c009_0.bin,-0.432861328,0.393443280,0,True,0.499957035,0.499957035,0
18,it2_B048,user_interrupts,0,benign,0,config_048/vfpga_c048_0.bin,-0.607177734,0.352703263,0,True,0.434950455,0.434950455,0
19,it2_B051,euclidean,0,benign,0,config_051/vfpga_c051_0.bin,1.613769531,0.833934079,1,False,1.795370453,1.795370453,0
20,it2_B052,cosine,0,benign,0,config_052/vfpga_c052_0.bin,1.476074219,0.813978882,1,False,1.681895075,1.681895075,0
21,it2_B053,hello_world_nodbg,0,benign,0,config_053/vfpga_c053_0.bin,-0.001953125,0.499511719,0,True,0.692171095,0.692171095,0
22,it2_B064,perf_fpga,0,benign,0,config_064/vfpga_c064_0.bin,-1.203613281,0.230833058,0,True,0.262447243,0.262447243,0
23,it2_B070,multitenancy_aes_nodbg,0,benign,0,config_070/vfpga_c070_0.bin,0.979248047,0.726958987,1,False,1.298133264,1.298133264,0
24,it1_S008,ro_12000,1,standalone,12000,config_083/vfpga_c083_0.bin,2.766845703,0.940857711,1,True,0.060963361,0.060963361,0
25,it1_S009,ro_14000,1,standalone,14000,config_084/vfpga_c084_0.bin,2.416015625,0.918040450,1,True,0.085513826,0.085513826,0
26,it1_S027,ro_19000,1,standalone,19000,config_102/vfpga_c102_0.bin,4.457519531,0.988541735,1,True,0.011524417,0.011524417,0
27,it1_S036,ro_8192,1,standalone,8192,config_111/vfpga_c111_0.bin,2.001464844,0.880950791,1,True,0.126753510,0.126753510,0
28,it1_S037,ro_10000,1,standalone,10000,config_112/vfpga_c112_0.bin,2.284912109,0.907619734,1,True,0.096929783,0.096929783,0
29,it1_S040,ro_16000,1,standalone,16000,config_115/vfpga_c115_0.bin,4.069335938,0.983198386,1,True,0.016944363,0.016944363,0
30,it1_S055,ro_16000,1,standalone,16000,config_130/vfpga_c130_0.bin,3.878906250,0.979745309,1,True,0.020462629,0.020462629,0
31,it1_S057,ro_19000,1,standalone,19000,config_132/vfpga_c132_0.bin,4.440673828,0.988349345,1,True,0.011719056,0.011719056,0
32,it1_S069,ro_14000,1,standalone,14000,config_144/vfpga_c144_0.bin,2.339355469,0.912084416,1,True,0.092022732,0.092022732,0
33,it1_S074,ro_22000,1,standalone,22000,config_149/vfpga_c149_0.bin,4.353515625,0.987301801,1,True,0.012779510,0.012779510,0
34,it2_S013,ro_21000,1,standalone,21000,config_088/vfpga_c088_0.bin,5.087890625,0.993866825,1,True,0.006152060,0.006152060,0
35,it2_S015,ro_8000,1,standalone,8000,config_090/vfpga_c090_0.bin,1.634033203,0.836721398,1,True,0.178264121,0.178264121,0
36,it2_S020,ro_13000,1,standalone,13000,config_095/vfpga_c095_0.bin,3.147949219,0.958827839,1,True,0.042043741,0.042043741,0
37,it2_S030,ro_8000,1,standalone,8000,config_105/vfpga_c105_0.bin,1.694580078,0.844825536,1,True,0.168625140,0.168625140,0
38,it2_S036,ro_14000,1,standalone,14000,config_111/vfpga_c111_0.bin,2.897460938,0.947720779,1,True,0.053695357,0.053695357,0
