layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
conv4,"(32, 32, 32)",32768,4.633969306945801,4.633969306945801,0.42142677307128906,0.6012717328401793,4.0,0.10660387454843681,0.9943139744683909,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
act4,"(32, 32, 32)",32768,1.3324851989746094,1.3324851989746094,0.09994125366210938,0.2977702654766113,3.0,0.14497421034704883,0.989476959160097,1,"ufixed<3,2,RND_CONV,SAT,0>",,
pool4,"(16, 16, 32)",8192,1.8055572509765625,1.8055572509765625,0.095245361328125,0.28115725473982556,2.5,0.11615011035456725,0.9932395190916979,1,auto,auto,
conv3,"(64, 64, 24)",98304,4.004732767740886,4.004732767740886,0.12816619873046875,0.24252232694394296,2.125,0.04795769302085377,0.9988492928585795,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
pool3,"(32, 32, 24)",24576,1.185272216796875,1.185272216796875,0.037618001302083336,0.1499221585507583,2.0,0.07957401190335187,0.9968336192570737,1,auto,auto,
pad_conv4,"(34, 34, 24)",27744,1.0499297145328719,1.0499297145328719,0.03332252018454441,0.14110320804777254,2.0,0.07957401190335187,0.9968336192570737,1,auto,,
act3,"(64, 64, 24)",98304,0.9087320963541666,0.9087320963541666,0.031642913818359375,0.1400378746395693,2.0,0.08499890608662546,0.9963865291762811,1,"ufixed<3,2,RND_CONV,SAT,0>",,
gap,"(1, 1, 32)",32,1.8055572509765625,1.8055572509765625,0.1003265380859375,0.12750160727380713,0.259765625,0.056682859823683034,0.9984588311317918,1,auto,auto,
output_dense,"(1,)",1,0.6759033203125,0.6759033203125,0.0677490234375,0.0677490234375,0.1298828125,0.11277205927844433,0.9999999999972402,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
pool2,"(64, 64, 24)",98304,0.7435582478841146,0.7435582478841146,0.007259368896484375,0.06024340143689355,1.0,0.05286575420924121,0.9986017612695596,1,auto,auto,
pad_conv3,"(66, 66, 24)",104544,0.6991769015916743,0.6991769015916743,0.006826073232323232,0.05841784381759375,1.0,0.05286575420924121,0.9986017612695596,1,auto,,
act2,"(128, 128, 24)",393216,0.5634231567382812,0.5634231567382812,0.006108919779459636,0.055298717241192195,1.0,0.058019339335919295,0.9983152501751131,1,"ufixed<3,2,RND_CONV,SAT,0>",,
conv2,"(128, 128, 24)",393216,1.0735621452331543,1.0735621452331543,0.009983062744140625,0.040830612140441966,0.625,0.030547008930686632,0.9995330942533116,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
pool1,"(128, 128, 16)",262144,0.45572423934936523,0.45572423934936523,0.0011129379272460938,0.023585411186146994,0.5,0.030896605026861614,0.9995226904235572,1,auto,auto,
pad_conv2,"(130, 130, 16)",270400,0.4418098187869822,0.4418098187869822,0.001078957100591716,0.02322255870636012,0.5,0.030896605026861614,0.9995226904235572,1,auto,,
act1,"(256, 256, 16)",1048576,0.35662174224853516,0.35662174224853516,0.0009417533874511719,0.021696771541586293,0.5,0.033766103153564514,0.9994298406554301,1,"ufixed<3,2,RND_CONV,SAT,0>",,
conv1,"(256, 256, 16)",1048576,0.9800112545490265,0.9800112545490265,0.0020028650760650635,0.015901843772269525,0.25,0.01313768380363596,0.9999136750358806,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
pool0,"(256, 256, 8)",524288,0.3240623474121094,0.3240623474121094,0.00022268295288085938,0.010550054830005833,0.5,0.016978080636188945,0.9998558329049795,1,auto,auto,
pad_conv1,"(258, 258, 8)",532512,0.31905759870200107,0.31905759870200107,0.00021924388558379904,0.010468271459230596,0.5,0.016978080636188945,0.9998558329049795,1,auto,,
act0,"(512, 512, 8)",2097152,0.2596800923347473,0.2596800923347473,0.0001507401466369629,0.008680745133713946,0.5,0.01654800838663634,0.9998630430800208,1,"ufixed<3,2,RND_CONV,SAT,0>",,
pad_conv0,"(1028, 1028, 1)",1056784,0.905402267729393,0.905402267729393,0.00028049310690035493,0.00047413901340300776,0.000972747802734375,0.0005113448996450103,0.9999999038220367,1,auto,,
conv0,"(512, 512, 8)",2097152,0.6223521458949699,0.6223521458949699,0.00034029054669577896,0.00045049460203538467,0.002499818801879883,0.0005533524160027833,0.9999998788101251,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
